Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 2 6, 2025 -- 12: 47: 52: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.2025	-6.6441	-1.5009	 0.4522	 0.1378	 0.1790	 0.3643	-0.9735	 0.1077	 0.5096	 0.2589	-0.0266	 0.4018	-1.0165	 0.0908	 0.5072	 0.5330	 0.0216	 0.0374	-0.0430	-0.0169	-0.0024	 0.2742	 0.0481	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3721	37.5088	5366.1307	 0.0040	 0.0000	-1.2025	-6.6441	-1.5009	 0.4522	 0.1378	 0.1790
-1.2537	-6.5617	-2.1806	 0.4418	 0.1470	 0.1749	 0.3646	-0.9777	 0.1072	 0.5113	 0.2632	-0.0237	 0.4017	-1.0164	 0.0907	 0.5070	 0.5328	 0.0216	 0.0372	-0.0387	-0.0165	-0.0043	 0.2696	 0.0453	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3713	37.5097	5366.1256	 0.0044	 0.0000	-1.2537	-6.5617	-2.1806	 0.4418	 0.1470	 0.1749
-1.5639	-6.5079	-1.3211	 0.4434	 0.0534	 0.1915	 0.3648	-0.9762	 0.1071	 0.5190	 0.2670	-0.0308	 0.4017	-1.0163	 0.0905	 0.5068	 0.5325	 0.0216	 0.0369	-0.0401	-0.0166	-0.0122	 0.2655	 0.0524	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3711	37.5103	5366.0798	 0.0048	 0.0000	-1.5639	-6.5079	-1.3211	 0.4434	 0.0534	 0.1915
-1.4948	-6.6074	-1.9174	 0.4368	 0.0897	 0.1887	 0.3663	-0.9799	 0.1058	 0.5182	 0.2724	-0.0336	 0.4017	-1.0162	 0.0903	 0.5066	 0.5322	 0.0216	 0.0354	-0.0363	-0.0155	-0.0115	 0.2598	 0.0552	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3710	37.5105	5366.1588	 0.0052	 0.0000	-1.4948	-6.6074	-1.9174	 0.4368	 0.0897	 0.1887
-1.3577	-6.5957	-1.6867	 0.4391	 0.1206	 0.1784	 0.3698	-0.9805	 0.1059	 0.5063	 0.2712	-0.0250	 0.4017	-1.0161	 0.0902	 0.5064	 0.5319	 0.0216	 0.0318	-0.0356	-0.0157	 0.0001	 0.2607	 0.0465	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3718	37.5093	5366.2481	 0.0056	 0.0000	-1.3577	-6.5957	-1.6867	 0.4391	 0.1206	 0.1784
-1.3573	-6.7256	-2.8494	 0.4540	 0.1719	 0.1738	 0.3670	-0.9803	 0.1058	 0.5197	 0.2759	-0.0216	 0.4016	-1.0160	 0.0900	 0.5062	 0.5316	 0.0215	 0.0346	-0.0357	-0.0158	-0.0135	 0.2557	 0.0431	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3724	37.5098	5366.3296	 0.0060	 0.0000	-1.3573	-6.7256	-2.8494	 0.4540	 0.1719	 0.1738
-1.2606	-6.6704	-1.8022	 0.4534	 0.1607	 0.1797	 0.3635	-0.9821	 0.1027	 0.5242	 0.2757	-0.0288	 0.4016	-1.0158	 0.0898	 0.5060	 0.5312	 0.0215	 0.0381	-0.0338	-0.0129	-0.0183	 0.2555	 0.0504	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3722	37.5096	5366.3864	 0.0064	 0.0000	-1.2606	-6.6704	-1.8022	 0.4534	 0.1607	 0.1797
-1.5183	-6.5316	-2.5127	 0.4568	 0.1616	 0.1795	 0.3656	-0.9801	 0.1045	 0.5159	 0.2832	-0.0223	 0.4016	-1.0157	 0.0895	 0.5057	 0.5309	 0.0215	 0.0360	-0.0356	-0.0149	-0.0102	 0.2477	 0.0439	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3737	37.5099	5366.4496	 0.0068	 0.0000	-1.5183	-6.5316	-2.5127	 0.4568	 0.1616	 0.1795
-1.4764	-6.4526	-2.1968	 0.4411	 0.1540	 0.1815	 0.3658	-0.9771	 0.1027	 0.5242	 0.2835	-0.0263	 0.4015	-1.0156	 0.0893	 0.5054	 0.5305	 0.0215	 0.0357	-0.0384	-0.0134	-0.0187	 0.2470	 0.0478	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3735	37.5100	5366.3908	 0.0072	 0.0000	-1.4764	-6.4526	-2.1968	 0.4411	 0.1540	 0.1815
-1.2900	-6.8166	-3.2803	 0.4534	 0.2380	 0.1737	 0.3640	-0.9795	 0.1048	 0.5036	 0.2868	-0.0215	 0.4015	-1.0154	 0.0891	 0.5052	 0.5301	 0.0215	 0.0375	-0.0359	-0.0158	 0.0016	 0.2433	 0.0430	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3720	37.5107	5366.3718	 0.0076	 0.0000	-1.2900	-6.8166	-3.2803	 0.4534	 0.2380	 0.1737
-1.5589	-6.5278	-1.9976	 0.4311	 0.1503	 0.1785	 0.3648	-0.9812	 0.1044	 0.5041	 0.2919	-0.0255	 0.4015	-1.0152	 0.0888	 0.5049	 0.5296	 0.0215	 0.0366	-0.0340	-0.0156	 0.0008	 0.2378	 0.0470	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3714	37.5110	5366.3468	 0.0080	 0.0000	-1.5589	-6.5278	-1.9976	 0.4311	 0.1503	 0.1785
-1.5834	-6.6650	-3.0882	 0.4517	 0.1871	 0.1706	 0.3650	-0.9774	 0.1022	 0.5190	 0.2938	-0.0288	 0.4014	-1.0151	 0.0885	 0.5046	 0.5292	 0.0215	 0.0364	-0.0376	-0.0137	-0.0145	 0.2354	 0.0503	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3718	37.5111	5366.2921	 0.0084	 0.0000	-1.5834	-6.6650	-3.0882	 0.4517	 0.1871	 0.1706
-1.5835	-6.6890	-2.5567	 0.4532	 0.1641	 0.1827	 0.3677	-0.9762	 0.1016	 0.5061	 0.2940	-0.0250	 0.4014	-1.0149	 0.0882	 0.5042	 0.5287	 0.0215	 0.0337	-0.0387	-0.0134	-0.0019	 0.2347	 0.0465	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3728	37.5113	5366.2771	 0.0088	 0.0000	-1.5835	-6.6890	-2.5567	 0.4532	 0.1641	 0.1827
-1.7336	-6.7859	-3.4368	 0.4420	 0.1922	 0.1813	 0.3644	-0.9840	 0.1030	 0.5078	 0.2965	-0.0230	 0.4013	-1.0147	 0.0880	 0.5039	 0.5282	 0.0214	 0.0369	-0.0306	-0.0150	-0.0039	 0.2317	 0.0445	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3730	37.5114	5366.3083	 0.0092	 0.0000	-1.7336	-6.7859	-3.4368	 0.4420	 0.1922	 0.1813
-1.7641	-6.3867	-1.5035	 0.4135	 0.0903	 0.1892	 0.3653	-0.9843	 0.0998	 0.5252	 0.3000	-0.0237	 0.4013	-1.0145	 0.0877	 0.5036	 0.5277	 0.0214	 0.0360	-0.0302	-0.0122	-0.0217	 0.2277	 0.0452	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3723	37.5115	5366.4086	 0.0096	 0.0000	-1.7641	-6.3867	-1.5035	 0.4135	 0.0903	 0.1892
-1.6125	-6.6945	-3.0814	 0.4439	 0.2027	 0.1778	 0.3643	-0.9826	 0.1036	 0.5141	 0.3020	-0.0283	 0.4012	-1.0143	 0.0873	 0.5032	 0.5272	 0.0214	 0.0369	-0.0317	-0.0163	-0.0109	 0.2252	 0.0497	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3723	37.5100	5366.4895	 0.0100	 0.0000	-1.6125	-6.6945	-3.0814	 0.4439	 0.2027	 0.1778
-1.9006	-6.5485	-2.7883	 0.4124	 0.1527	 0.1837	 0.3671	-0.9775	 0.1034	 0.5187	 0.3021	-0.0280	 0.4012	-1.0141	 0.0870	 0.5028	 0.5267	 0.0214	 0.0340	-0.0366	-0.0164	-0.0159	 0.2245	 0.0494	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3720	37.5089	5366.5937	 0.0104	 0.0000	-1.9006	-6.5485	-2.7883	 0.4124	 0.1527	 0.1837
-1.7802	-6.7650	-3.2061	 0.4224	 0.1731	 0.1863	 0.3688	-0.9824	 0.1003	 0.5131	 0.3047	-0.0278	 0.4011	-1.0138	 0.0867	 0.5024	 0.5261	 0.0214	 0.0323	-0.0314	-0.0136	-0.0106	 0.2214	 0.0491	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3718	37.5085	5366.5829	 0.0108	 0.0000	-1.7802	-6.7650	-3.2061	 0.4224	 0.1731	 0.1863
-1.6599	-6.9807	-3.6559	 0.4484	 0.2253	 0.1846	 0.3691	-0.9822	 0.1011	 0.5191	 0.3059	-0.0215	 0.4010	-1.0136	 0.0864	 0.5020	 0.5255	 0.0214	 0.0320	-0.0314	-0.0147	-0.0170	 0.2196	 0.0429	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3727	37.5086	5366.4836	 0.0112	 0.0000	-1.6599	-6.9807	-3.6559	 0.4484	 0.2253	 0.1846
-1.6949	-6.8421	-2.8887	 0.4273	 0.2070	 0.1790	 0.3677	-0.9807	 0.1027	 0.5110	 0.3092	-0.0175	 0.4010	-1.0134	 0.0860	 0.5016	 0.5249	 0.0213	 0.0332	-0.0327	-0.0167	-0.0094	 0.2157	 0.0388	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3729	37.5080	5366.4237	 0.0116	 0.0000	-1.6949	-6.8421	-2.8887	 0.4273	 0.2070	 0.1790
-1.7068	-6.8085	-3.5137	 0.4320	 0.2374	 0.1784	 0.3698	-0.9797	 0.1031	 0.5067	 0.3136	-0.0208	 0.4009	-1.0131	 0.0856	 0.5012	 0.5243	 0.0213	 0.0311	-0.0335	-0.0174	-0.0055	 0.2107	 0.0421	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3725	37.5082	5366.4693	 0.0120	 0.0000	-1.7068	-6.8085	-3.5137	 0.4320	 0.2374	 0.1784
-1.8149	-6.5488	-1.7909	 0.4166	 0.1491	 0.1852	 0.3690	-0.9808	 0.1019	 0.5021	 0.3157	-0.0218	 0.4008	-1.0129	 0.0853	 0.5008	 0.5237	 0.0213	 0.0319	-0.0321	-0.0166	-0.0014	 0.2080	 0.0431	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3721	37.5069	5366.5527	 0.0124	 0.0000	-1.8149	-6.5488	-1.7909	 0.4166	 0.1491	 0.1852
-1.8871	-6.6251	-3.5841	 0.4295	 0.2147	 0.1772	 0.3704	-0.9793	 0.1028	 0.5201	 0.3171	-0.0256	 0.4008	-1.0126	 0.0849	 0.5003	 0.5231	 0.0213	 0.0304	-0.0333	-0.0179	-0.0197	 0.2060	 0.0469	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3734	37.5071	5366.5499	 0.0128	 0.0000	-1.8871	-6.6251	-3.5841	 0.4295	 0.2147	 0.1772
-1.8589	-6.4361	-2.7409	 0.4011	 0.1880	 0.1740	 0.3683	-0.9811	 0.1041	 0.5068	 0.3228	-0.0235	 0.4007	-1.0124	 0.0845	 0.4999	 0.5224	 0.0212	 0.0324	-0.0312	-0.0196	-0.0070	 0.1996	 0.0448	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3746	37.5084	5366.5677	 0.0132	 0.0000	-1.8589	-6.4361	-2.7409	 0.4011	 0.1880	 0.1740
-1.8636	-6.6371	-2.6663	 0.4244	 0.1924	 0.1846	 0.3708	-0.9781	 0.1037	 0.5016	 0.3221	-0.0197	 0.4006	-1.0121	 0.0841	 0.4994	 0.5217	 0.0212	 0.0298	-0.0340	-0.0195	-0.0022	 0.1997	 0.0409	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3738	37.5083	5366.5034	 0.0136	 0.0000	-1.8636	-6.6371	-2.6663	 0.4244	 0.1924	 0.1846
-2.1066	-6.5623	-2.7573	 0.4225	 0.1452	 0.1946	 0.3688	-0.9821	 0.1038	 0.5168	 0.3197	-0.0184	 0.4006	-1.0118	 0.0837	 0.4989	 0.5211	 0.0212	 0.0318	-0.0297	-0.0201	-0.0179	 0.2014	 0.0396	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3735	37.5086	5366.5606	 0.0140	 0.0000	-2.1066	-6.5623	-2.7573	 0.4225	 0.1452	 0.1946
-1.9059	-6.7788	-3.9057	 0.4438	 0.2413	 0.1793	 0.3677	-0.9831	 0.1043	 0.5100	 0.3318	-0.0207	 0.4005	-1.0115	 0.0833	 0.4984	 0.5204	 0.0212	 0.0328	-0.0284	-0.0210	-0.0115	 0.1886	 0.0419	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3729	37.5086	5366.5587	 0.0144	 0.0000	-1.9059	-6.7788	-3.9057	 0.4438	 0.2413	 0.1793
-2.0536	-6.5403	-2.6692	 0.4278	 0.1508	 0.1953	 0.3693	-0.9804	 0.1049	 0.5015	 0.3375	-0.0181	 0.4004	-1.0112	 0.0829	 0.4979	 0.5197	 0.0212	 0.0311	-0.0308	-0.0220	-0.0036	 0.1822	 0.0393	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3725	37.5090	5366.5943	 0.0148	 0.0000	-2.0536	-6.5403	-2.6692	 0.4278	 0.1508	 0.1953
-2.0541	-6.5546	-3.0317	 0.4070	 0.1827	 0.1745	 0.3751	-0.9809	 0.1043	 0.5185	 0.3356	-0.0149	 0.4003	-1.0109	 0.0825	 0.4974	 0.5190	 0.0211	 0.0252	-0.0300	-0.0218	-0.0211	 0.1833	 0.0360	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3717	37.5094	5366.7003	 0.0152	 0.0000	-2.0541	-6.5546	-3.0317	 0.4070	 0.1827	 0.1745
-1.8702	-6.7221	-3.6286	 0.4306	 0.2303	 0.1830	 0.3698	-0.9779	 0.0993	 0.4999	 0.3382	-0.0229	 0.4002	-1.0106	 0.0821	 0.4969	 0.5182	 0.0211	 0.0305	-0.0327	-0.0173	-0.0030	 0.1800	 0.0440	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3714	37.5093	5366.7801	 0.0156	 0.0000	-1.8702	-6.7221	-3.6286	 0.4306	 0.2303	 0.1830
-2.1024	-6.7054	-3.9043	 0.4275	 0.2116	 0.1868	 0.3668	-0.9803	 0.1030	 0.5168	 0.3382	-0.0256	 0.4001	-1.0103	 0.0816	 0.4964	 0.5175	 0.0211	 0.0334	-0.0300	-0.0213	-0.0205	 0.1793	 0.0466	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3717	37.5095	5366.8124	 0.0160	 0.0000	-2.1024	-6.7054	-3.9043	 0.4275	 0.2116	 0.1868
-2.1692	-6.6031	-3.5059	 0.4135	 0.1855	 0.1807	 0.3696	-0.9839	 0.1040	 0.4948	 0.3419	-0.0229	 0.4000	-1.0100	 0.0812	 0.4958	 0.5167	 0.0210	 0.0304	-0.0261	-0.0228	 0.0010	 0.1748	 0.0440	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3719	37.5106	5366.9486	 0.0164	 0.0000	-2.1692	-6.6031	-3.5059	 0.4135	 0.1855	 0.1807
-2.1257	-6.6269	-3.7815	 0.4128	 0.2150	 0.1851	 0.3709	-0.9832	 0.1049	 0.5039	 0.3425	-0.0239	 0.3999	-1.0097	 0.0807	 0.4953	 0.5159	 0.0210	 0.0290	-0.0265	-0.0242	-0.0087	 0.1735	 0.0450	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3722	37.5094	5366.9991	 0.0168	 0.0000	-2.1257	-6.6269	-3.7815	 0.4128	 0.2150	 0.1851
-2.1705	-6.7812	-4.2536	 0.4381	 0.2028	 0.1962	 0.3702	-0.9814	 0.1022	 0.4978	 0.3422	-0.0169	 0.3998	-1.0094	 0.0803	 0.4947	 0.5152	 0.0210	 0.0297	-0.0280	-0.0220	-0.0031	 0.1730	 0.0379	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3721	37.5090	5367.0926	 0.0172	 0.0000	-2.1705	-6.7812	-4.2536	 0.4381	 0.2028	 0.1962
-2.0716	-6.6118	-4.6169	 0.4146	 0.2358	 0.1812	 0.3715	-0.9854	 0.1014	 0.4966	 0.3403	-0.0209	 0.3997	-1.0090	 0.0798	 0.4941	 0.5144	 0.0210	 0.0282	-0.0236	-0.0216	-0.0025	 0.1741	 0.0418	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3732	37.5087	5367.0522	 0.0176	 0.0000	-2.0716	-6.6118	-4.6169	 0.4146	 0.2358	 0.1812
-2.1458	-6.5693	-4.8634	 0.4391	 0.2356	 0.1830	 0.3684	-0.9818	 0.0950	 0.5035	 0.3544	-0.0175	 0.3996	-1.0087	 0.0794	 0.4935	 0.5136	 0.0209	 0.0313	-0.0269	-0.0156	-0.0100	 0.1592	 0.0384	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3732	37.5089	5367.1162	 0.0180	 0.0000	-2.1458	-6.5693	-4.8634	 0.4391	 0.2356	 0.1830
-2.2692	-6.5031	-5.2560	 0.4336	 0.2304	 0.1818	 0.3685	-0.9768	 0.0994	 0.4879	 0.3541	-0.0166	 0.3995	-1.0083	 0.0789	 0.4930	 0.5128	 0.0209	 0.0310	-0.0315	-0.0205	 0.0050	 0.1587	 0.0375	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3724	37.5092	5367.0853	 0.0184	 0.0000	-2.2692	-6.5031	-5.2560	 0.4336	 0.2304	 0.1818
-2.3846	-6.5891	-5.6255	 0.4541	 0.2300	 0.1936	 0.3655	-0.9811	 0.0931	 0.5026	 0.3550	-0.0148	 0.3994	-1.0080	 0.0784	 0.4924	 0.5120	 0.0209	 0.0339	-0.0269	-0.0147	-0.0102	 0.1569	 0.0356	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3722	37.5087	5367.1302	 0.0188	 0.0000	-2.3846	-6.5891	-5.6255	 0.4541	 0.2300	 0.1936
