Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 2 6, 2025 -- 13: 0: 13: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
 0.2925	-1.7580	-4.7462	 0.2298	 0.0091	-0.0021	 0.3652	-0.9787	 0.1061	 0.5053	 0.5339	 0.0106	 0.4018	-1.0165	 0.0908	 0.5072	 0.5330	 0.0216	 0.0366	-0.0378	-0.0153	 0.0019	-0.0009	 0.0110	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4056	37.4892	5367.9103	 0.0040	 0.0000	 0.2925	-1.7580	-4.7462	 0.2298	 0.0091	-0.0021
 0.2858	-1.7432	-4.2988	 0.2548	-0.0069	 0.0065	 0.3674	-0.9783	 0.1049	 0.5057	 0.5358	 0.0099	 0.4017	-1.0164	 0.0907	 0.5070	 0.5328	 0.0216	 0.0344	-0.0382	-0.0142	 0.0013	-0.0030	 0.0117	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4076	37.4894	5367.9146	 0.0044	 0.0000	 0.2858	-1.7432	-4.2988	 0.2548	-0.0069	 0.0065
 0.1744	-1.8320	-5.6901	 0.2355	 0.0159	 0.0024	 0.3667	-0.9820	 0.1082	 0.5115	 0.5341	 0.0134	 0.4017	-1.0163	 0.0905	 0.5068	 0.5325	 0.0216	 0.0350	-0.0343	-0.0177	-0.0046	-0.0016	 0.0082	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4063	37.4906	5367.9393	 0.0048	 0.0000	 0.1744	-1.8320	-5.6901	 0.2355	 0.0159	 0.0024
 0.2908	-2.0364	-5.4522	 0.2613	 0.0167	 0.0060	 0.3705	-0.9847	 0.1044	 0.5220	 0.5356	 0.0112	 0.4017	-1.0162	 0.0903	 0.5066	 0.5322	 0.0216	 0.0311	-0.0315	-0.0140	-0.0154	-0.0034	 0.0104	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4061	37.4916	5367.8997	 0.0052	 0.0000	 0.2908	-2.0364	-5.4522	 0.2613	 0.0167	 0.0060
 0.1654	-1.7774	-4.2975	 0.2226	-0.0412	 0.0073	 0.3706	-0.9877	 0.1056	 0.5076	 0.5342	 0.0045	 0.4017	-1.0161	 0.0902	 0.5064	 0.5319	 0.0216	 0.0310	-0.0284	-0.0155	-0.0012	-0.0023	 0.0171	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4064	37.4921	5367.9880	 0.0056	 0.0000	 0.1654	-1.7774	-4.2975	 0.2226	-0.0412	 0.0073
 0.2091	-1.7568	-4.4957	 0.2228	-0.0349	 0.0075	 0.3715	-0.9859	 0.1057	 0.5023	 0.5358	 0.0096	 0.4016	-1.0160	 0.0900	 0.5062	 0.5316	 0.0215	 0.0302	-0.0301	-0.0157	 0.0039	-0.0042	 0.0119	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4064	37.4934	5367.8989	 0.0060	 0.0000	 0.2091	-1.7568	-4.4957	 0.2228	-0.0349	 0.0075
 0.3271	-1.9647	-5.1457	 0.2408	 0.0210	 0.0046	 0.3744	-0.9842	 0.1044	 0.4995	 0.5337	 0.0107	 0.4016	-1.0158	 0.0898	 0.5060	 0.5312	 0.0215	 0.0272	-0.0316	-0.0146	 0.0065	-0.0025	 0.0108	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4069	37.4916	5367.8534	 0.0064	 0.0000	 0.3271	-1.9647	-5.1457	 0.2408	 0.0210	 0.0046
 0.2703	-1.7749	-4.2514	 0.2444	-0.0294	 0.0143	 0.3694	-0.9798	 0.1105	 0.5047	 0.5328	 0.0024	 0.4016	-1.0157	 0.0895	 0.5057	 0.5309	 0.0215	 0.0321	-0.0359	-0.0209	 0.0010	-0.0019	 0.0191	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4071	37.4916	5367.7956	 0.0068	 0.0000	 0.2703	-1.7749	-4.2514	 0.2444	-0.0294	 0.0143
 0.2423	-1.7255	-4.3793	 0.2294	-0.0197	-0.0046	 0.3708	-0.9794	 0.1062	 0.5077	 0.5360	 0.0077	 0.4015	-1.0156	 0.0893	 0.5054	 0.5305	 0.0215	 0.0307	-0.0361	-0.0169	-0.0023	-0.0056	 0.0138	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4079	37.4908	5367.8440	 0.0072	 0.0000	 0.2423	-1.7255	-4.3793	 0.2294	-0.0197	-0.0046
 0.2987	-1.8538	-4.4977	 0.2450	-0.0333	 0.0116	 0.3765	-0.9813	 0.1123	 0.5165	 0.5315	 0.0064	 0.4015	-1.0154	 0.0891	 0.5052	 0.5301	 0.0215	 0.0250	-0.0341	-0.0232	-0.0113	-0.0015	 0.0151	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4084	37.4909	5367.9160	 0.0076	 0.0000	 0.2987	-1.8538	-4.4977	 0.2450	-0.0333	 0.0116
 0.2993	-1.9115	-5.2568	 0.2308	 0.0053	 0.0024	 0.3758	-0.9855	 0.1067	 0.5048	 0.5354	 0.0069	 0.4015	-1.0152	 0.0888	 0.5049	 0.5296	 0.0215	 0.0256	-0.0297	-0.0179	 0.0001	-0.0058	 0.0146	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4086	37.4908	5368.0284	 0.0080	 0.0000	 0.2993	-1.9115	-5.2568	 0.2308	 0.0053	 0.0024
 0.2998	-1.9531	-6.0917	 0.2310	 0.0544	-0.0060	 0.3727	-0.9877	 0.1078	 0.5165	 0.5348	 0.0125	 0.4014	-1.0151	 0.0885	 0.5046	 0.5292	 0.0215	 0.0287	-0.0274	-0.0193	-0.0119	-0.0056	 0.0090	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4067	37.4902	5368.1744	 0.0084	 0.0000	 0.2998	-1.9531	-6.0917	 0.2310	 0.0544	-0.0060
 0.2613	-1.8999	-5.2809	 0.2429	 0.0003	 0.0074	 0.3744	-0.9876	 0.1094	 0.5071	 0.5377	 0.0125	 0.4014	-1.0149	 0.0882	 0.5042	 0.5287	 0.0215	 0.0270	-0.0273	-0.0211	-0.0028	-0.0090	 0.0089	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4076	37.4890	5368.1602	 0.0088	 0.0000	 0.2613	-1.8999	-5.2809	 0.2429	 0.0003	 0.0074
 0.0439	-1.9430	-5.2583	 0.2579	-0.0225	 0.0077	 0.3732	-0.9869	 0.1084	 0.4994	 0.5348	 0.0128	 0.4013	-1.0147	 0.0880	 0.5039	 0.5282	 0.0214	 0.0281	-0.0278	-0.0205	 0.0045	-0.0066	 0.0087	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4079	37.4891	5368.2801	 0.0092	 0.0000	 0.0439	-1.9430	-5.2583	 0.2579	-0.0225	 0.0077
 0.0807	-1.5757	-4.1869	 0.2439	-0.0746	 0.0092	 0.3730	-0.9842	 0.1091	 0.5070	 0.5324	 0.0063	 0.4013	-1.0145	 0.0877	 0.5036	 0.5277	 0.0214	 0.0283	-0.0303	-0.0214	-0.0034	-0.0047	 0.0151	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4079	37.4896	5368.2657	 0.0096	 0.0000	 0.0807	-1.5757	-4.1869	 0.2439	-0.0746	 0.0092
 0.1517	-1.7615	-5.9241	 0.2627	-0.0031	 0.0109	 0.3715	-0.9835	 0.1113	 0.5087	 0.5337	 0.0033	 0.4012	-1.0143	 0.0873	 0.5032	 0.5272	 0.0214	 0.0297	-0.0308	-0.0239	-0.0055	-0.0065	 0.0181	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4086	37.4900	5368.3480	 0.0100	 0.0000	 0.1517	-1.7615	-5.9241	 0.2627	-0.0031	 0.0109
-0.0916	-1.7629	-5.3407	 0.2464	-0.0593	 0.0079	 0.3742	-0.9817	 0.1120	 0.5091	 0.5353	 0.0088	 0.4012	-1.0141	 0.0870	 0.5028	 0.5267	 0.0214	 0.0270	-0.0324	-0.0250	-0.0063	-0.0087	 0.0126	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4087	37.4902	5368.4677	 0.0104	 0.0000	-0.0916	-1.7629	-5.3407	 0.2464	-0.0593	 0.0079
 0.2772	-1.8932	-5.7458	 0.2349	 0.0153	 0.0084	 0.3746	-0.9883	 0.1126	 0.5007	 0.5337	 0.0049	 0.4011	-1.0138	 0.0867	 0.5024	 0.5261	 0.0214	 0.0265	-0.0256	-0.0259	 0.0018	-0.0076	 0.0165	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4084	37.4908	5368.5727	 0.0108	 0.0000	 0.2772	-1.8932	-5.7458	 0.2349	 0.0153	 0.0084
 0.2497	-1.8918	-7.1399	 0.2525	 0.0502	 0.0048	 0.3781	-0.9838	 0.1055	 0.4905	 0.5371	 0.0075	 0.4010	-1.0136	 0.0864	 0.5020	 0.5255	 0.0214	 0.0230	-0.0298	-0.0192	 0.0116	-0.0116	 0.0138	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4092	37.4911	5368.5843	 0.0112	 0.0000	 0.2497	-1.8918	-7.1399	 0.2525	 0.0502	 0.0048
 0.0556	-1.8844	-7.5403	 0.2576	 0.0391	 0.0155	 0.3751	-0.9832	 0.1039	 0.4867	 0.5367	 0.0085	 0.4010	-1.0134	 0.0860	 0.5016	 0.5249	 0.0213	 0.0259	-0.0302	-0.0179	 0.0150	-0.0117	 0.0129	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4098	37.4913	5368.5839	 0.0116	 0.0000	 0.0556	-1.8844	-7.5403	 0.2576	 0.0391	 0.0155
-0.0682	-1.8640	-8.2755	 0.2681	 0.0269	 0.0147	 0.3758	-0.9851	 0.0996	 0.4873	 0.5404	 0.0138	 0.4009	-1.0131	 0.0856	 0.5012	 0.5243	 0.0213	 0.0251	-0.0280	-0.0140	 0.0139	-0.0161	 0.0075	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4095	37.4913	5368.6100	 0.0120	 0.0000	-0.0682	-1.8640	-8.2755	 0.2681	 0.0269	 0.0147
-0.0906	-1.8336	-6.6500	 0.2744	-0.0298	 0.0133	 0.3771	-0.9816	 0.0968	 0.4875	 0.5385	 0.0067	 0.4008	-1.0129	 0.0853	 0.5008	 0.5237	 0.0213	 0.0237	-0.0312	-0.0115	 0.0133	-0.0148	 0.0146	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4079	37.4907	5368.5823	 0.0124	 0.0000	-0.0906	-1.8336	-6.6500	 0.2744	-0.0298	 0.0133
-0.3082	-1.6984	-7.4845	 0.2753	-0.0314	 0.0246	 0.3707	-0.9836	 0.0974	 0.4947	 0.5400	 0.0102	 0.4008	-1.0126	 0.0849	 0.5003	 0.5231	 0.0213	 0.0301	-0.0291	-0.0125	 0.0056	-0.0169	 0.0111	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4072	37.4908	5368.5678	 0.0128	 0.0000	-0.3082	-1.6984	-7.4845	 0.2753	-0.0314	 0.0246
 0.1098	-1.8260	-7.4406	 0.2702	 0.0265	 0.0086	 0.3726	-0.9811	 0.0990	 0.5047	 0.5391	 0.0066	 0.4007	-1.0124	 0.0845	 0.4999	 0.5224	 0.0212	 0.0281	-0.0313	-0.0144	-0.0049	-0.0167	 0.0146	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4067	37.4908	5368.5628	 0.0132	 0.0000	 0.1098	-1.8260	-7.4406	 0.2702	 0.0265	 0.0086
 0.0100	-1.8680	-7.8358	 0.2747	 0.0102	 0.0157	 0.3734	-0.9830	 0.0974	 0.4948	 0.5398	 0.0101	 0.4006	-1.0121	 0.0841	 0.4994	 0.5217	 0.0212	 0.0272	-0.0291	-0.0133	 0.0046	-0.0180	 0.0111	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4066	37.4892	5368.5967	 0.0136	 0.0000	 0.0100	-1.8680	-7.8358	 0.2747	 0.0102	 0.0157
 0.0304	-1.9070	-7.5955	 0.2634	 0.0105	 0.0150	 0.3738	-0.9840	 0.0964	 0.5097	 0.5394	 0.0155	 0.4006	-1.0118	 0.0837	 0.4989	 0.5211	 0.0212	 0.0267	-0.0278	-0.0126	-0.0107	-0.0183	 0.0057	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4072	37.4888	5368.6654	 0.0140	 0.0000	 0.0304	-1.9070	-7.5955	 0.2634	 0.0105	 0.0150
 0.0054	-1.8887	-7.9456	 0.2755	 0.0423	 0.0065	 0.3699	-0.9819	 0.0974	 0.5042	 0.5400	 0.0175	 0.4005	-1.0115	 0.0833	 0.4984	 0.5204	 0.0212	 0.0306	-0.0297	-0.0140	-0.0058	-0.0196	 0.0037	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4068	37.4897	5368.5527	 0.0144	 0.0000	 0.0054	-1.8887	-7.9456	 0.2755	 0.0423	 0.0065
 0.0823	-1.7416	-7.3458	 0.2635	 0.0118	 0.0009	 0.3706	-0.9848	 0.0987	 0.5056	 0.5422	 0.0072	 0.4004	-1.0112	 0.0829	 0.4979	 0.5197	 0.0212	 0.0298	-0.0264	-0.0158	-0.0077	-0.0226	 0.0139	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4060	37.4888	5368.5705	 0.0148	 0.0000	 0.0823	-1.7416	-7.3458	 0.2635	 0.0118	 0.0009
 0.1781	-1.8134	-8.0694	 0.2539	 0.0837	 0.0009	 0.3729	-0.9812	 0.0947	 0.4997	 0.5403	 0.0126	 0.4003	-1.0109	 0.0825	 0.4974	 0.5190	 0.0211	 0.0274	-0.0297	-0.0122	-0.0023	-0.0214	 0.0085	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4056	37.4887	5368.5069	 0.0152	 0.0000	 0.1781	-1.8134	-8.0694	 0.2539	 0.0837	 0.0009
 0.0588	-1.6244	-6.9508	 0.2560	-0.0245	 0.0149	 0.3756	-0.9819	 0.0975	 0.4867	 0.5385	 0.0059	 0.4002	-1.0106	 0.0821	 0.4969	 0.5182	 0.0211	 0.0246	-0.0287	-0.0154	 0.0102	-0.0202	 0.0152	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4055	37.4888	5368.4098	 0.0156	 0.0000	 0.0588	-1.6244	-6.9508	 0.2560	-0.0245	 0.0149
 0.1913	-1.7562	-7.4521	 0.2545	 0.0372	 0.0092	 0.3734	-0.9813	 0.0966	 0.5014	 0.5410	 0.0049	 0.4001	-1.0103	 0.0816	 0.4964	 0.5175	 0.0211	 0.0267	-0.0290	-0.0150	-0.0051	-0.0236	 0.0162	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4064	37.4894	5368.4391	 0.0160	 0.0000	 0.1913	-1.7562	-7.4521	 0.2545	 0.0372	 0.0092
 0.0651	-1.9208	-8.7998	 0.2685	 0.0710	 0.0055	 0.3755	-0.9796	 0.0930	 0.4941	 0.5358	 0.0135	 0.4000	-1.0100	 0.0812	 0.4958	 0.5167	 0.0210	 0.0245	-0.0304	-0.0118	 0.0017	-0.0190	 0.0076	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4078	37.4905	5368.4722	 0.0164	 0.0000	 0.0651	-1.9208	-8.7998	 0.2685	 0.0710	 0.0055
-0.0394	-1.6824	-7.8457	 0.2490	 0.0000	 0.0100	 0.3763	-0.9812	 0.0936	 0.4936	 0.5398	 0.0184	 0.3999	-1.0097	 0.0807	 0.4953	 0.5159	 0.0210	 0.0237	-0.0285	-0.0129	 0.0017	-0.0238	 0.0026	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4066	37.4904	5368.4260	 0.0168	 0.0000	-0.0394	-1.6824	-7.8457	 0.2490	 0.0000	 0.0100
 0.0968	-1.6800	-7.4174	 0.2576	 0.0126	 0.0159	 0.3749	-0.9776	 0.0921	 0.4984	 0.5398	 0.0181	 0.3998	-1.0094	 0.0803	 0.4947	 0.5152	 0.0210	 0.0250	-0.0317	-0.0118	-0.0037	-0.0246	 0.0029	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4069	37.4900	5368.4046	 0.0172	 0.0000	 0.0968	-1.6800	-7.4174	 0.2576	 0.0126	 0.0159
 0.0434	-1.8955	-7.6378	 0.2721	 0.0167	 0.0086	 0.3748	-0.9770	 0.0935	 0.4939	 0.5390	 0.0144	 0.3997	-1.0090	 0.0798	 0.4941	 0.5144	 0.0210	 0.0250	-0.0321	-0.0137	 0.0002	-0.0246	 0.0066	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4073	37.4896	5368.1985	 0.0176	 0.0000	 0.0434	-1.8955	-7.6378	 0.2721	 0.0167	 0.0086
 0.0768	-1.6969	-8.0791	 0.2482	 0.0453	 0.0004	 0.3754	-0.9798	 0.0937	 0.4967	 0.5383	 0.0172	 0.3996	-1.0087	 0.0794	 0.4935	 0.5136	 0.0209	 0.0242	-0.0289	-0.0143	-0.0031	-0.0247	 0.0037	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4073	37.4900	5368.1232	 0.0180	 0.0000	 0.0768	-1.6969	-8.0791	 0.2482	 0.0453	 0.0004
-0.0163	-1.7162	-6.9272	 0.2522	-0.0310	 0.0181	 0.3752	-0.9755	 0.0939	 0.5034	 0.5373	 0.0175	 0.3995	-1.0083	 0.0789	 0.4930	 0.5128	 0.0209	 0.0244	-0.0328	-0.0150	-0.0104	-0.0246	 0.0034	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4057	37.4900	5368.0792	 0.0184	 0.0000	-0.0163	-1.7162	-6.9272	 0.2522	-0.0310	 0.0181
 0.2479	-1.8838	-7.5415	 0.2397	 0.0559	 0.0073	 0.3750	-0.9788	 0.0920	 0.5038	 0.5368	 0.0190	 0.3994	-1.0080	 0.0784	 0.4924	 0.5120	 0.0209	 0.0244	-0.0292	-0.0136	-0.0114	-0.0248	 0.0018	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.4059	37.4895	5368.1090	 0.0188	 0.0000	 0.2479	-1.8838	-7.5415	 0.2397	 0.0559	 0.0073
