Fx	Fy	Fz	Mx	My	Mz	Xmm	Ymm	Zmm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0	0	-45	0	0	0	0	0	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4119	37.3931	5352.8508	0.8034	0	0	0	0	0	0	0
0	0	-30	0	0	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4121	37.3915	5352.9088	0.8036	0	0	0	0	0	0	0
0	0	-15	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4132	37.3914	5353.0375	0.8038	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4141	37.3912	5352.9846	0.804	0	0	0	0	0	0	0
0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4141	37.3901	5353.0812	0.8042	0	0	0	0	0	0	0
0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4139	37.3894	5353.013	0.8044	0	0	0	0	0	0	0
0	0	45	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4144	37.3891	5353.0684	0.8046	0	0	0	0	0	0	0
0	0	60	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4134	37.3897	5353.0394	0.8048	0	0	0	0	0	0	0
0	0	75	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4139	37.389	5352.9832	0.805	0	0	0	0	0	0	0
0	0	90	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4132	37.3895	5352.8819	0.8052	0	0	0	0	0	0	0
0	0	105	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4135	37.3914	5352.7835	0.8054	0	0	0	0	0	0	0
0	0	120	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4139	37.3915	5352.7417	0.8056	0	0	0	0	0	0	0
0	0	135	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4136	37.3928	5352.7324	0.8058	0	0	0	0	0	0	0
0	0	150	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4137	37.3927	5352.8004	0.806	0	0	0	0	0	0	0
0	0	135	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4138	37.3924	5352.8371	0.8062	0	0	0	0	0	0	0
0	0	120	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4137	37.3915	5352.738	0.8064	0	0	0	0	0	0	0
0	0	105	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.414	37.392	5352.7197	0.8066	0	0	0	0	0	0	0
0	0	90	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.414	37.3915	5352.7538	0.8068	0	0	0	0	0	0	0
0	0	75	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4145	37.3913	5352.6605	0.807	0	0	0	0	0	0	0
0	0	60	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4154	37.3914	5352.6714	0.8072	0	0	0	0	0	0	0
0	0	45	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4145	37.3926	5352.5365	0.8074	0	0	0	0	0	0	0
0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4149	37.3918	5352.6471	0.8076	0	0	0	0	0	0	0
0	0	15	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.4147	37.3909	5352.5247	0.8078	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.414	37.3914	5352.3599	0.808	0	0	0	0	0	0	0
