Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 4 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 17: 42: 4: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.4532	-0.0114	-8.7169	 0.1912	 0.1222	 0.0157	 0.1522	-0.2240	 0.0759	 0.0007	-1.1165	 0.2221	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.4532	 0.0114	-1.2831	-0.0007	-0.1222	-0.0157	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2370	36.7766	39100.8962	 0.0048	 0.0000	-1.4532	-0.0114	-8.7169	 0.1912	 0.1222	 0.0157
-1.3687	 0.1166	-10.6289	 0.1747	 0.0791	 0.0197	 0.1554	-0.2192	 0.0752	-0.0057	-1.1189	 0.2186	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3687	-0.1166	 0.6289	 0.0057	-0.0791	-0.0197	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2378	36.7760	39101.5940	 0.0052	 0.0000	-1.3687	 0.1166	-10.6289	 0.1747	 0.0791	 0.0197
-3.3807	 0.6109	-4.3263	 0.1415	-0.4955	 0.0864	 0.1557	-0.2138	 0.0799	-0.0264	-1.1258	 0.2150	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 3.3807	-0.6109	-5.6737	 0.0264	 0.4955	-0.0864	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2381	36.7760	39102.1455	 0.0056	 0.0000	-3.3807	 0.6109	-4.3263	 0.1415	-0.4955	 0.0864
-1.1985	-0.2293	-10.7588	 0.2304	 0.1782	-0.0043	 0.1509	-0.2124	 0.0831	-0.0353	-1.1212	 0.2047	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1985	 0.2293	 0.7588	 0.0353	-0.1782	 0.0043	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2381	36.7768	39101.9495	 0.0060	 0.0000	-1.1985	-0.2293	-10.7588	 0.2304	 0.1782	-0.0043
-0.9776	 0.0203	-9.6384	 0.1601	 0.2463	 0.0164	 0.1357	-0.2132	 0.0719	-0.0421	-1.1171	 0.1737	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.9776	-0.0203	-0.3616	 0.0421	-0.2463	-0.0164	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2382	36.7772	39101.2979	 0.0064	 0.0000	-0.9776	 0.0203	-9.6384	 0.1601	 0.2463	 0.0164
-1.7457	 0.3635	-8.5204	 0.0960	 0.0130	 0.0203	 0.1495	-0.2162	 0.0787	-0.0142	-1.1271	 0.1810	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7457	-0.3635	-1.4796	 0.0142	-0.0130	-0.0203	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2377	36.7772	39101.0580	 0.0068	 0.0000	-1.7457	 0.3635	-8.5204	 0.0960	 0.0130	 0.0203
-1.6538	 0.6342	-6.6720	 0.0488	 0.0183	 0.0272	 0.1555	-0.2184	 0.0789	-0.0185	-1.1206	 0.1482	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6538	-0.6342	-3.3280	 0.0185	-0.0183	-0.0272	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2372	36.7775	39100.5489	 0.0072	 0.0000	-1.6538	 0.6342	-6.6720	 0.0488	 0.0183	 0.0272
-1.1138	-0.1941	-9.6719	 0.2537	 0.1911	 0.0262	 0.1603	-0.2133	 0.0735	-0.0180	-1.1149	 0.1402	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1138	 0.1941	-0.3281	 0.0180	-0.1911	-0.0262	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2364	36.7767	39101.4154	 0.0076	 0.0000	-1.1138	-0.1941	-9.6719	 0.2537	 0.1911	 0.0262
-1.9753	 0.3523	-8.7190	 0.0398	-0.0322	 0.0489	 0.1516	-0.2138	 0.0827	-0.0216	-1.1227	 0.1403	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9753	-0.3523	-1.2810	 0.0216	 0.0322	-0.0489	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2359	36.7764	39101.1725	 0.0080	 0.0000	-1.9753	 0.3523	-8.7190	 0.0398	-0.0322	 0.0489
-1.7049	 0.1760	-9.6402	 0.1231	 0.0180	 0.0378	 0.1604	-0.2204	 0.0735	-0.0149	-1.1170	 0.1317	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7049	-0.1760	-0.3598	 0.0149	-0.0180	-0.0378	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2360	36.7764	39101.4401	 0.0084	 0.0000	-1.7049	 0.1760	-9.6402	 0.1231	 0.0180	 0.0378
-1.6008	 0.4313	-7.4406	 0.0127	 0.0605	 0.0062	 0.1654	-0.2190	 0.0707	 0.0092	-1.1234	 0.1260	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6008	-0.4313	-2.5594	-0.0092	-0.0605	-0.0062	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2367	36.7761	39102.2249	 0.0088	 0.0000	-1.6008	 0.4313	-7.4406	 0.0127	 0.0605	 0.0062
-2.1074	 0.3228	-6.3879	 0.1719	-0.0488	 0.0391	 0.1562	-0.2254	 0.0809	-0.0125	-1.1238	 0.1396	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.1074	-0.3228	-3.6121	 0.0125	 0.0488	-0.0391	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2372	36.7760	39102.4263	 0.0092	 0.0000	-2.1074	 0.3228	-6.3879	 0.1719	-0.0488	 0.0391
-1.6027	 0.4770	-8.3798	 0.0873	 0.0434	 0.0192	 0.1555	-0.2251	 0.0780	-0.0275	-1.1170	 0.1169	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6027	-0.4770	-1.6202	 0.0275	-0.0434	-0.0192	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2370	36.7763	39102.0670	 0.0096	 0.0000	-1.6027	 0.4770	-8.3798	 0.0873	 0.0434	 0.0192
-2.2431	 0.1082	-6.4509	 0.1606	-0.1014	 0.0270	 0.1617	-0.2319	 0.0795	-0.0189	-1.1276	 0.1261	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.2431	-0.1082	-3.5491	 0.0189	 0.1014	-0.0270	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2375	36.7760	39102.2569	 0.0100	 0.0000	-2.2431	 0.1082	-6.4509	 0.1606	-0.1014	 0.0270
-0.8558	 0.2986	-7.5788	 0.1028	 0.2543	 0.0498	 0.1715	-0.2278	 0.0780	-0.0508	-1.1278	 0.1038	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.8558	-0.2986	-2.4212	 0.0508	-0.2543	-0.0498	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2370	36.7759	39101.6359	 0.0104	 0.0000	-0.8558	 0.2986	-7.5788	 0.1028	 0.2543	 0.0498
-1.7471	 0.0929	-9.8785	 0.1597	 0.0083	 0.0049	 0.1716	-0.2249	 0.0720	-0.0244	-1.1397	 0.1175	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7471	-0.0929	-0.1215	 0.0244	-0.0083	-0.0049	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2365	36.7765	39101.9053	 0.0108	 0.0000	-1.7471	 0.0929	-9.8785	 0.1597	 0.0083	 0.0049
-2.6515	 0.6354	-3.6784	 0.0619	-0.2685	 0.0545	 0.1777	-0.2138	 0.0729	-0.0109	-1.1364	 0.0892	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.6515	-0.6354	-6.3216	 0.0109	 0.2685	-0.0545	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2362	36.7767	39101.9605	 0.0112	 0.0000	-2.6515	 0.6354	-3.6784	 0.0619	-0.2685	 0.0545
 1.3303	-0.7960	-17.9268	 0.2046	 0.9724	-0.0774	 0.1839	-0.2241	 0.0728	-0.0438	-1.1337	 0.0901	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	-1.3303	 0.7960	 7.9268	 0.0438	-0.9724	 0.0774	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2358	36.7775	39102.4217	 0.0116	 0.0000	 1.3303	-0.7960	-17.9268	 0.2046	 0.9724	-0.0774
-1.3982	 0.0245	-10.5718	 0.1581	 0.1119	 0.0063	 0.1930	-0.2283	 0.0786	-0.0168	-1.1429	 0.1035	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3982	-0.0245	 0.5718	 0.0168	-0.1119	-0.0063	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2359	36.7780	39102.3528	 0.0120	 0.0000	-1.3982	 0.0245	-10.5718	 0.1581	 0.1119	 0.0063
-2.3743	 0.5593	-5.4854	 0.0999	-0.2110	 0.0430	 0.1890	-0.2294	 0.0782	-0.0313	-1.1421	 0.0851	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.3743	-0.5593	-4.5146	 0.0313	 0.2110	-0.0430	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2361	36.7783	39102.1360	 0.0124	 0.0000	-2.3743	 0.5593	-5.4854	 0.0999	-0.2110	 0.0430
-1.5962	 0.4999	-7.5607	 0.0567	 0.0379	 0.0510	 0.1931	-0.2248	 0.0795	-0.0287	-1.1530	 0.0828	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.5962	-0.4999	-2.4393	 0.0287	-0.0379	-0.0510	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2373	36.7783	39102.1708	 0.0128	 0.0000	-1.5962	 0.4999	-7.5607	 0.0567	 0.0379	 0.0510
-1.2728	 0.2537	-9.6121	 0.1162	 0.1462	 0.0072	 0.2034	-0.2349	 0.0756	-0.0140	-1.1467	 0.0877	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.2728	-0.2537	-0.3879	 0.0140	-0.1462	-0.0072	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2371	36.7788	39101.7001	 0.0132	 0.0000	-1.2728	 0.2537	-9.6121	 0.1162	 0.1462	 0.0072
-1.7500	 0.0569	-8.6142	 0.2057	-0.0309	 0.0104	 0.2187	-0.2479	 0.0816	-0.0161	-1.1466	 0.0762	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7500	-0.0569	-1.3858	 0.0161	 0.0309	-0.0104	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2374	36.7796	39101.8032	 0.0136	 0.0000	-1.7500	 0.0569	-8.6142	 0.2057	-0.0309	 0.0104
-1.9469	 0.1011	-7.5155	 0.1910	-0.0546	-0.0057	 0.2232	-0.2514	 0.0772	-0.0080	-1.1479	 0.0816	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9469	-0.1011	-2.4845	 0.0080	 0.0546	 0.0057	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2376	36.7794	39101.8827	 0.0140	 0.0000	-1.9469	 0.1011	-7.5155	 0.1910	-0.0546	-0.0057
-1.7343	 0.1189	-8.5349	 0.1787	 0.0501	-0.0170	 0.2190	-0.2582	 0.0806	-0.0433	-1.1482	 0.0755	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7343	-0.1189	-1.4651	 0.0433	-0.0501	 0.0170	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2377	36.7787	39101.4752	 0.0144	 0.0000	-1.7343	 0.1189	-8.5349	 0.1787	 0.0501	-0.0170
-1.6237	 0.0979	-11.5817	 0.1483	-0.0038	 0.0172	 0.2319	-0.2532	 0.0878	 0.0008	-1.1625	 0.0843	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6237	-0.0979	 1.5817	-0.0008	 0.0038	-0.0172	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2379	36.7789	39102.0717	 0.0148	 0.0000	-1.6237	 0.0979	-11.5817	 0.1483	-0.0038	 0.0172
-1.3444	 0.4976	-8.2873	 0.0740	 0.1633	 0.0292	 0.2317	-0.2565	 0.0832	-0.0248	-1.1616	 0.0859	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3444	-0.4976	-1.7127	 0.0248	-0.1633	-0.0292	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2376	36.7787	39102.4829	 0.0152	 0.0000	-1.3444	 0.4976	-8.2873	 0.0740	 0.1633	 0.0292
-1.2641	 0.2546	-8.4842	 0.1408	 0.1830	 0.0037	 0.2362	-0.2562	 0.0821	-0.0179	-1.1601	 0.0597	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.2641	-0.2546	-1.5158	 0.0179	-0.1830	-0.0037	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2381	36.7787	39102.4078	 0.0156	 0.0000	-1.2641	 0.2546	-8.4842	 0.1408	 0.1830	 0.0037
-1.7203	 0.1353	-8.6766	 0.1435	 0.0194	 0.0263	 0.2411	-0.2623	 0.0764	-0.0274	-1.1616	 0.0820	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7203	-0.1353	-1.3234	 0.0274	-0.0194	-0.0263	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2386	36.7785	39101.9392	 0.0160	 0.0000	-1.7203	 0.1353	-8.6766	 0.1435	 0.0194	 0.0263
-1.2459	 0.2773	-9.8109	 0.1249	 0.1975	-0.0073	 0.2444	-0.2660	 0.0820	-0.0141	-1.1760	 0.0750	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.2459	-0.2773	-0.1891	 0.0141	-0.1975	 0.0073	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2385	36.7779	39102.5572	 0.0164	 0.0000	-1.2459	 0.2773	-9.8109	 0.1249	 0.1975	-0.0073
-1.7438	-0.2969	-7.6814	 0.2586	-0.0025	 0.0320	 0.2486	-0.2592	 0.0727	-0.0292	-1.1745	 0.0568	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7438	 0.2969	-2.3186	 0.0292	 0.0025	-0.0320	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2389	36.7771	39102.5776	 0.0168	 0.0000	-1.7438	-0.2969	-7.6814	 0.2586	-0.0025	 0.0320
-1.6676	 0.1634	-10.9050	 0.1913	 0.0229	 0.0169	 0.2529	-0.2754	 0.0717	-0.0416	-1.1722	 0.0581	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6676	-0.1634	 0.9050	 0.0416	-0.0229	-0.0169	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2394	36.7774	39102.7129	 0.0172	 0.0000	-1.6676	 0.1634	-10.9050	 0.1913	 0.0229	 0.0169
-1.7651	 0.3655	-6.7532	 0.1386	-0.0194	 0.0292	 0.2595	-0.2776	 0.0780	-0.0437	-1.1778	 0.0786	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7651	-0.3655	-3.2468	 0.0437	 0.0194	-0.0292	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2401	36.7771	39102.4442	 0.0176	 0.0000	-1.7651	 0.3655	-6.7532	 0.1386	-0.0194	 0.0292
-1.9755	 0.5378	-10.8107	 0.1193	-0.0843	-0.0003	 0.2588	-0.2929	 0.0795	-0.0077	-1.1807	 0.0887	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9755	-0.5378	 0.8107	 0.0077	 0.0843	 0.0003	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2393	36.7774	39101.6326	 0.0180	 0.0000	-1.9755	 0.5378	-10.8107	 0.1193	-0.0843	-0.0003
-1.9456	 0.3633	-7.6263	 0.1159	-0.0510	 0.0084	 0.2702	-0.2886	 0.0793	-0.0405	-1.1740	 0.0514	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9456	-0.3633	-2.3737	 0.0405	 0.0510	-0.0084	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2390	36.7765	39101.3290	 0.0184	 0.0000	-1.9456	 0.3633	-7.6263	 0.1159	-0.0510	 0.0084
-1.9644	 0.2736	-8.6639	 0.1318	-0.0645	 0.0247	 0.2740	-0.3030	 0.0834	-0.0223	-1.1764	 0.0663	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9644	-0.2736	-1.3361	 0.0223	 0.0645	-0.0247	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2391	36.7756	39101.4822	 0.0188	 0.0000	-1.9644	 0.2736	-8.6639	 0.1318	-0.0645	 0.0247
