Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 17: 33: 25: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.3807	 0.1383	-11.1189	 0.0832	 0.1877	 0.0155	 0.3737	-0.1833	 0.0271	-0.0801	-1.2662	 0.0246	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3807	-0.1383	 1.1189	 0.0801	-0.1877	-0.0155	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2129	36.7846	38865.2748	 0.0040	 0.0000	-1.3807	 0.1383	-11.1189	 0.0832	 0.1877	 0.0155
-1.7377	-0.2910	-10.9559	 0.2174	 0.0343	 0.0251	 0.3840	-0.1838	 0.0297	-0.0710	-1.2797	 0.0393	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7377	 0.2910	 0.9559	 0.0710	-0.0343	-0.0251	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2125	36.7846	38865.4143	 0.0044	 0.0000	-1.7377	-0.2910	-10.9559	 0.2174	 0.0343	 0.0251
-1.6776	 0.2830	-2.6698	 0.0497	 0.2080	 0.0044	 0.3923	-0.1830	 0.0236	-0.0964	-1.2705	 0.0107	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6776	-0.2830	-7.3302	 0.0964	-0.2080	-0.0044	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2117	36.7833	38865.5271	 0.0048	 0.0000	-1.6776	 0.2830	-2.6698	 0.0497	 0.2080	 0.0044
-1.5925	 0.1996	-10.8612	 0.0906	 0.1309	 0.0055	 0.3894	-0.1729	 0.0258	-0.0548	-1.2716	-0.0134	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.5925	-0.1996	 0.8612	 0.0548	-0.1309	-0.0055	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2119	36.7826	38865.3268	 0.0052	 0.0000	-1.5925	 0.1996	-10.8612	 0.0906	 0.1309	 0.0055
-2.6445	 0.3894	-7.8484	 0.1004	-0.2558	 0.0267	 0.3864	-0.1721	 0.0241	-0.1133	-1.2716	-0.0189	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.6445	-0.3894	-2.1516	 0.1133	 0.2558	-0.0267	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2128	36.7833	38865.5939	 0.0056	 0.0000	-2.6445	 0.3894	-7.8484	 0.1004	-0.2558	 0.0267
-1.1942	 0.2380	-9.5522	 0.0294	 0.2144	 0.0258	 0.3862	-0.1698	 0.0269	-0.0917	-1.2756	-0.0115	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1942	-0.2380	-0.4478	 0.0917	-0.2144	-0.0258	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2127	36.7825	38866.5641	 0.0060	 0.0000	-1.1942	 0.2380	-9.5522	 0.0294	 0.2144	 0.0258
-1.4180	 0.1975	-10.4411	 0.0753	 0.1021	-0.0048	 0.3865	-0.1667	 0.0237	-0.0783	-1.2814	-0.0172	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.4180	-0.1975	 0.4411	 0.0783	-0.1021	 0.0048	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2133	36.7828	38866.5916	 0.0064	 0.0000	-1.4180	 0.1975	-10.4411	 0.0753	 0.1021	-0.0048
-1.5899	-0.0986	-8.3422	 0.1783	 0.1234	-0.0031	 0.4009	-0.1726	 0.0279	-0.0948	-1.2834	-0.0232	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.5899	 0.0986	-1.6578	 0.0948	-0.1234	 0.0031	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2134	36.7840	38867.3106	 0.0068	 0.0000	-1.5899	-0.0986	-8.3422	 0.1783	 0.1234	-0.0031
-1.6871	 0.1112	-7.6033	 0.1257	 0.0598	 0.0163	 0.3987	-0.1718	 0.0268	-0.0919	-1.2765	-0.0442	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6871	-0.1112	-2.3967	 0.0919	-0.0598	-0.0163	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2134	36.7847	38867.4762	 0.0072	 0.0000	-1.6871	 0.1112	-7.6033	 0.1257	 0.0598	 0.0163
-1.3514	-0.0881	-8.7279	 0.1164	 0.1879	 0.0029	 0.4015	-0.1730	 0.0277	-0.1053	-1.2845	-0.0154	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3514	 0.0881	-1.2721	 0.1053	-0.1879	-0.0029	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2132	36.7846	38868.3723	 0.0076	 0.0000	-1.3514	-0.0881	-8.7279	 0.1164	 0.1879	 0.0029
-1.7038	 0.3694	-7.6418	 0.0630	 0.0869	 0.0166	 0.4133	-0.1670	 0.0239	-0.0869	-1.2889	-0.0311	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7038	-0.3694	-2.3582	 0.0869	-0.0869	-0.0166	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2135	36.7844	38869.8408	 0.0080	 0.0000	-1.7038	 0.3694	-7.6418	 0.0630	 0.0869	 0.0166
-1.3730	 0.2554	-10.8275	 0.1011	 0.1745	 0.0222	 0.4146	-0.1702	 0.0297	-0.0945	-1.2804	-0.0289	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3730	-0.2554	 0.8275	 0.0945	-0.1745	-0.0222	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2140	36.7842	38870.6678	 0.0084	 0.0000	-1.3730	 0.2554	-10.8275	 0.1011	 0.1745	 0.0222
-2.1124	 0.2825	-7.7766	 0.0947	-0.0349	 0.0077	 0.4144	-0.1687	 0.0308	-0.0861	-1.2823	-0.0441	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.1124	-0.2825	-2.2234	 0.0861	 0.0349	-0.0077	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2146	36.7843	38871.3340	 0.0088	 0.0000	-2.1124	 0.2825	-7.7766	 0.0947	-0.0349	 0.0077
-1.5712	 0.4102	-5.6798	 0.0819	 0.1177	 0.0179	 0.4129	-0.1702	 0.0236	-0.0723	-1.2953	-0.0291	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.5712	-0.4102	-4.3202	 0.0723	-0.1177	-0.0179	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2147	36.7843	38872.1897	 0.0092	 0.0000	-1.5712	 0.4102	-5.6798	 0.0819	 0.1177	 0.0179
-1.7612	 0.1236	-8.5966	 0.1160	 0.0316	-0.0036	 0.4155	-0.1746	 0.0290	-0.1007	-1.2972	-0.0524	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7612	-0.1236	-1.4034	 0.1007	-0.0316	 0.0036	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2140	36.7848	38873.2518	 0.0096	 0.0000	-1.7612	 0.1236	-8.5966	 0.1160	 0.0316	-0.0036
-0.2849	-0.7808	-10.6271	 0.3038	 0.5674	-0.0659	 0.4282	-0.1738	 0.0288	-0.0978	-1.3023	-0.0661	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.2849	 0.7808	 0.6271	 0.0978	-0.5674	 0.0659	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2139	36.7849	38873.7267	 0.0100	 0.0000	-0.2849	-0.7808	-10.6271	 0.3038	 0.5674	-0.0659
-1.6130	 0.1449	-8.5788	 0.2354	 0.1189	 0.0175	 0.4241	-0.1717	 0.0371	-0.1111	-1.2988	-0.0724	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6130	-0.1449	-1.4212	 0.1111	-0.1189	-0.0175	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2139	36.7851	38874.1618	 0.0104	 0.0000	-1.6130	 0.1449	-8.5788	 0.2354	 0.1189	 0.0175
-1.3691	 0.0661	-10.7961	 0.0805	 0.1808	-0.0192	 0.4331	-0.1657	 0.0261	-0.0570	-1.3025	-0.0788	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3691	-0.0661	 0.7961	 0.0570	-0.1808	 0.0192	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2138	36.7847	38874.0789	 0.0108	 0.0000	-1.3691	 0.0661	-10.7961	 0.0805	 0.1808	-0.0192
-1.6052	-0.0162	-9.9307	 0.1782	 0.1167	 0.0232	 0.4365	-0.1701	 0.0241	-0.0960	-1.2985	-0.0954	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6052	 0.0162	-0.0693	 0.0960	-0.1167	-0.0232	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2134	36.7854	38874.2309	 0.0112	 0.0000	-1.6052	-0.0162	-9.9307	 0.1782	 0.1167	 0.0232
-2.2559	 0.6067	-8.8026	 0.0199	-0.1310	 0.0405	 0.4341	-0.1722	 0.0156	-0.0825	-1.3172	-0.0767	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.2559	-0.6067	-1.1974	 0.0825	 0.1310	-0.0405	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2136	36.7856	38873.9795	 0.0116	 0.0000	-2.2559	 0.6067	-8.8026	 0.0199	-0.1310	 0.0405
-1.8991	 0.2979	-7.8295	 0.0610	 0.0438	 0.0411	 0.4396	-0.1779	 0.0216	-0.1014	-1.3075	-0.0783	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.8991	-0.2979	-2.1705	 0.1014	-0.0438	-0.0411	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2140	36.7852	38874.1398	 0.0120	 0.0000	-1.8991	 0.2979	-7.8295	 0.0610	 0.0438	 0.0411
-1.9858	 0.3657	-7.6303	 0.0436	 0.0453	 0.0159	 0.4451	-0.1780	 0.0221	-0.0874	-1.3064	-0.0708	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9858	-0.3657	-2.3697	 0.0874	-0.0453	-0.0159	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2140	36.7849	38874.0118	 0.0124	 0.0000	-1.9858	 0.3657	-7.6303	 0.0436	 0.0453	 0.0159
-1.4658	-0.2184	-9.6608	 0.1636	 0.1703	 0.0021	 0.4520	-0.1792	 0.0209	-0.0882	-1.3097	-0.0666	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.4658	 0.2184	-0.3392	 0.0882	-0.1703	-0.0021	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2140	36.7851	38873.3289	 0.0128	 0.0000	-1.4658	-0.2184	-9.6608	 0.1636	 0.1703	 0.0021
-1.7998	 0.1232	-10.5939	 0.1226	 0.0202	 0.0406	 0.4481	-0.1868	 0.0208	-0.0957	-1.3214	-0.0488	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7998	-0.1232	 0.5939	 0.0957	-0.0202	-0.0406	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2142	36.7847	38873.6277	 0.0132	 0.0000	-1.7998	 0.1232	-10.5939	 0.1226	 0.0202	 0.0406
-1.0830	-0.1680	-12.6927	 0.1170	 0.2669	-0.0201	 0.4521	-0.1845	 0.0151	-0.0961	-1.3076	-0.0722	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.0830	 0.1680	 2.6927	 0.0961	-0.2669	 0.0201	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2141	36.7848	38873.0299	 0.0136	 0.0000	-1.0830	-0.1680	-12.6927	 0.1170	 0.2669	-0.0201
-1.8909	 0.3494	-12.7058	 0.0643	-0.0224	 0.0292	 0.4620	-0.1811	 0.0138	-0.0901	-1.3131	-0.0600	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.8909	-0.3494	 2.7058	 0.0901	 0.0224	-0.0292	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2136	36.7844	38871.9807	 0.0140	 0.0000	-1.8909	 0.3494	-12.7058	 0.0643	-0.0224	 0.0292
-0.1515	-0.2873	-16.9382	 0.1971	 0.5804	-0.0343	 0.4679	-0.1924	 0.0190	-0.0920	-1.3168	-0.0529	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.1515	 0.2873	 6.9382	 0.0920	-0.5804	 0.0343	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2134	36.7836	38870.9861	 0.0144	 0.0000	-0.1515	-0.2873	-16.9382	 0.1971	 0.5804	-0.0343
-1.4041	 0.9052	-6.7710	-0.0741	 0.1562	-0.0016	 0.4662	-0.2009	 0.0144	-0.0967	-1.3084	-0.0660	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.4041	-0.9052	-3.2290	 0.0967	-0.1562	 0.0016	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2136	36.7842	38870.2265	 0.0148	 0.0000	-1.4041	 0.9052	-6.7710	-0.0741	 0.1562	-0.0016
-2.1607	 0.5398	-10.7752	 0.0406	-0.0965	 0.0310	 0.4702	-0.1957	 0.0164	-0.0926	-1.3172	-0.0635	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.1607	-0.5398	 0.7752	 0.0926	 0.0965	-0.0310	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2135	36.7851	38869.1070	 0.0152	 0.0000	-2.1607	 0.5398	-10.7752	 0.0406	-0.0965	 0.0310
-1.1171	 0.2130	-11.9458	 0.0476	 0.1898	 0.0188	 0.4789	-0.1971	 0.0166	-0.1094	-1.3211	-0.0543	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1171	-0.2130	 1.9458	 0.1094	-0.1898	-0.0188	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2136	36.7858	38868.6239	 0.0156	 0.0000	-1.1171	 0.2130	-11.9458	 0.0476	 0.1898	 0.0188
-0.8372	-0.0938	-12.7531	 0.1456	 0.3498	-0.0058	 0.4784	-0.2002	 0.0094	-0.0953	-1.3156	-0.0537	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.8372	 0.0938	 2.7531	 0.0953	-0.3498	 0.0058	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2134	36.7858	38868.8154	 0.0160	 0.0000	-0.8372	-0.0938	-12.7531	 0.1456	 0.3498	-0.0058
-1.7557	 0.7569	-8.7228	-0.0400	 0.0272	 0.0191	 0.4878	-0.1959	 0.0098	-0.1049	-1.3217	-0.0627	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.7557	-0.7569	-1.2772	 0.1049	-0.0272	-0.0191	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2134	36.7851	38868.1909	 0.0164	 0.0000	-1.7557	 0.7569	-8.7228	-0.0400	 0.0272	 0.0191
-1.8340	 0.5790	-6.8268	-0.0146	 0.0205	 0.0163	 0.5012	-0.2049	 0.0169	-0.0946	-1.3312	-0.0492	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.8340	-0.5790	-3.1732	 0.0946	-0.0205	-0.0163	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2126	36.7844	38867.8049	 0.0168	 0.0000	-1.8340	 0.5790	-6.8268	-0.0146	 0.0205	 0.0163
-1.9139	 0.0333	-8.7314	 0.1485	 0.0091	 0.0371	 0.5013	-0.1995	 0.0096	-0.1020	-1.3154	-0.0745	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9139	-0.0333	-1.2686	 0.1020	-0.0091	-0.0371	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2127	36.7842	38867.8137	 0.0172	 0.0000	-1.9139	 0.0333	-8.7314	 0.1485	 0.0091	 0.0371
-1.9578	 0.4953	-11.7897	 0.0600	-0.0080	 0.0194	 0.5076	-0.2101	-0.0019	-0.1051	-1.3293	-0.0612	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.9578	-0.4953	 1.7897	 0.1051	 0.0080	-0.0194	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2119	36.7831	38867.1570	 0.0176	 0.0000	-1.9578	 0.4953	-11.7897	 0.0600	-0.0080	 0.0194
-2.2992	 0.9009	-7.3801	-0.0681	-0.1668	 0.0125	 0.5078	-0.2124	 0.0032	-0.0840	-1.3219	-0.0562	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.2992	-0.9009	-2.6199	 0.0840	 0.1668	-0.0125	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2129	36.7832	38867.7590	 0.0180	 0.0000	-2.2992	 0.9009	-7.3801	-0.0681	-0.1668	 0.0125
 1.1296	-0.9542	-18.0509	 0.2239	 0.9510	-0.0928	 0.5124	-0.2115	 0.0066	-0.0745	-1.3258	-0.0391	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	-1.1296	 0.9542	 8.0509	 0.0745	-0.9510	 0.0928	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2119	36.7834	38868.1002	 0.0184	 0.0000	 1.1296	-0.9542	-18.0509	 0.2239	 0.9510	-0.0928
-1.6175	 0.1799	-9.7162	 0.0567	 0.0674	 0.0188	 0.5098	-0.2083	-0.0038	-0.0956	-1.3167	-0.0465	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6175	-0.1799	-0.2838	 0.0956	-0.0674	-0.0188	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.2117	36.7844	38867.9709	 0.0188	 0.0000	-1.6175	 0.1799	-9.7162	 0.0567	 0.0674	 0.0188
