Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 19, 2024 -- 13: 45: 24: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-14.7000	-1.8989	-206.4679	 0.1467	-0.3599	 0.0792	 2.0279	-5.1969	-3.1842	-1.2067	 0.3315	-1.6787	 2.0662	-5.2285	-3.1915	-1.2000	 0.2029	-1.6607	 0.0383	-0.0316	-0.0073	 0.0067	-0.1286	 0.0180	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6104	38.5602	5363.0328	 0.0066	 0.0000	-14.7000	-1.8989	-206.4679	 0.1467	-0.3599	 0.0792
-14.9495	-1.7204	-204.8449	 0.1461	-0.4030	 0.1029	 2.0194	-5.1972	-3.1836	-1.2084	 0.3353	-1.6863	 2.0676	-5.2285	-3.1915	-1.2002	 0.2056	-1.6609	 0.0482	-0.0313	-0.0079	 0.0082	-0.1298	 0.0254	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6100	38.5590	5362.9583	 0.0072	 0.0000	-14.9495	-1.7204	-204.8449	 0.1461	-0.4030	 0.1029
-14.7352	-1.9291	-206.2177	 0.1744	-0.3838	 0.0827	 2.0165	-5.1900	-3.1825	-1.2150	 0.3277	-1.6858	 2.0691	-5.2285	-3.1914	-1.2005	 0.2085	-1.6611	 0.0526	-0.0385	-0.0090	 0.0145	-0.1192	 0.0247	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6103	38.5599	5362.9978	 0.0079	 0.0000	-14.7352	-1.9291	-206.2177	 0.1744	-0.3838	 0.0827
-14.5547	-1.9813	-205.8779	 0.1606	-0.3918	 0.0879	 2.0255	-5.1920	-3.1819	-1.2001	 0.3316	-1.6889	 2.0708	-5.2284	-3.1914	-1.2008	 0.2117	-1.6614	 0.0453	-0.0364	-0.0095	-0.0007	-0.1199	 0.0275	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6100	38.5606	5362.9178	 0.0086	 0.0000	-14.5547	-1.9813	-205.8779	 0.1606	-0.3918	 0.0879
-14.3311	-2.0576	-205.3331	 0.1477	-0.4081	 0.1051	 2.0276	-5.1950	-3.1789	-1.2022	 0.3279	-1.6836	 2.0726	-5.2284	-3.1914	-1.2011	 0.2152	-1.6617	 0.0450	-0.0334	-0.0125	 0.0012	-0.1126	 0.0219	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6076	38.5609	5362.9229	 0.0092	 0.0000	-14.3311	-2.0576	-205.3331	 0.1477	-0.4081	 0.1051
-14.4171	-2.0417	-204.5081	 0.1353	-0.4483	 0.1117	 2.0291	-5.1940	-3.1840	-1.1972	 0.3296	-1.6781	 2.0746	-5.2284	-3.1913	-1.2014	 0.2190	-1.6620	 0.0455	-0.0344	-0.0073	-0.0042	-0.1105	 0.0161	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6084	38.5600	5363.0293	 0.0099	 0.0000	-14.4171	-2.0417	-204.5081	 0.1353	-0.4483	 0.1117
-13.7930	-2.2506	-205.8827	 0.1581	-0.3613	 0.0875	 2.0348	-5.1935	-3.1814	-1.1889	 0.3315	-1.6833	 2.0767	-5.2284	-3.1913	-1.2017	 0.2232	-1.6623	 0.0419	-0.0349	-0.0098	-0.0128	-0.1083	 0.0210	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6092	38.5601	5363.0319	 0.0105	 0.0000	-13.7930	-2.2506	-205.8827	 0.1581	-0.3613	 0.0875
-13.8575	-2.3353	-205.4709	 0.1337	-0.3940	 0.0910	 2.0364	-5.1955	-3.1816	-1.2036	 0.3241	-1.6759	 2.0790	-5.2284	-3.1912	-1.2021	 0.2276	-1.6627	 0.0426	-0.0329	-0.0096	 0.0016	-0.0965	 0.0133	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6092	38.5610	5363.0434	 0.0112	 0.0000	-13.8575	-2.3353	-205.4709	 0.1337	-0.3940	 0.0910
-13.6154	-2.4402	-205.3602	 0.1549	-0.3640	 0.0909	 2.0350	-5.1955	-3.1844	-1.2132	 0.3283	-1.6748	 2.0815	-5.2284	-3.1911	-1.2024	 0.2323	-1.6631	 0.0465	-0.0329	-0.0067	 0.0108	-0.0960	 0.0117	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6102	38.5611	5363.0567	 0.0119	 0.0000	-13.6154	-2.4402	-205.3602	 0.1549	-0.3640	 0.0909
-13.6135	-2.4174	-205.7905	 0.1695	-0.3644	 0.0912	 2.0375	-5.1927	-3.1822	-1.2185	 0.3261	-1.6733	 2.0841	-5.2284	-3.1910	-1.2028	 0.2374	-1.6635	 0.0466	-0.0357	-0.0088	 0.0157	-0.0887	 0.0098	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6100	38.5618	5363.0029	 0.0125	 0.0000	-13.6135	-2.4174	-205.7905	 0.1695	-0.3644	 0.0912
-13.6061	-2.1014	-205.0176	 0.1307	-0.3835	 0.0935	 2.0407	-5.1884	-3.1800	-1.2084	 0.3259	-1.6684	 2.0869	-5.2284	-3.1910	-1.2032	 0.2427	-1.6639	 0.0462	-0.0400	-0.0110	 0.0052	-0.0831	 0.0045	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6094	38.5616	5362.9265	 0.0132	 0.0000	-13.6061	-2.1014	-205.0176	 0.1307	-0.3835	 0.0935
-13.4307	-2.4836	-205.1860	 0.1554	-0.3538	 0.0927	 2.0402	-5.1924	-3.1834	-1.2191	 0.3291	-1.6735	 2.0898	-5.2284	-3.1908	-1.2036	 0.2484	-1.6644	 0.0496	-0.0360	-0.0074	 0.0155	-0.0806	 0.0091	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6099	38.5614	5362.8746	 0.0138	 0.0000	-13.4307	-2.4836	-205.1860	 0.1554	-0.3538	 0.0927
-13.4632	-2.2564	-204.8656	 0.1278	-0.3858	 0.1051	 2.0416	-5.1932	-3.1818	-1.2069	 0.3243	-1.6637	 2.0929	-5.2284	-3.1907	-1.2040	 0.2545	-1.6649	 0.0514	-0.0353	-0.0089	 0.0028	-0.0698	-0.0012	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6112	38.5614	5362.8750	 0.0145	 0.0000	-13.4632	-2.2564	-204.8656	 0.1278	-0.3858	 0.1051
-13.5137	-2.4732	-205.0511	 0.1577	-0.3987	 0.0865	 2.0396	-5.1921	-3.1853	-1.2124	 0.3246	-1.6629	 2.0962	-5.2285	-3.1906	-1.2044	 0.2609	-1.6654	 0.0566	-0.0364	-0.0054	 0.0079	-0.0638	-0.0025	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6110	38.5612	5362.8646	 0.0152	 0.0000	-13.5137	-2.4732	-205.0511	 0.1577	-0.3987	 0.0865
-13.3523	-2.4159	-205.1479	 0.1654	-0.3755	 0.0982	 2.0444	-5.1940	-3.1848	-1.2161	 0.3243	-1.6604	 2.0997	-5.2285	-3.1905	-1.2049	 0.2676	-1.6659	 0.0553	-0.0345	-0.0056	 0.0112	-0.0567	-0.0055	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6115	38.5614	5362.9024	 0.0158	 0.0000	-13.3523	-2.4159	-205.1479	 0.1654	-0.3755	 0.0982
-13.2916	-2.3142	-205.1664	 0.1636	-0.3922	 0.0956	 2.0466	-5.1964	-3.1821	-1.2027	 0.3212	-1.6571	 2.1033	-5.2286	-3.1903	-1.2053	 0.2746	-1.6665	 0.0567	-0.0322	-0.0082	-0.0026	-0.0466	-0.0094	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6105	38.5620	5363.0045	 0.0165	 0.0000	-13.2916	-2.3142	-205.1664	 0.1636	-0.3922	 0.0956
-12.8792	-2.2157	-205.7421	 0.1672	-0.3726	 0.0971	 2.0471	-5.1908	-3.1825	-1.2074	 0.3243	-1.6639	 2.1071	-5.2286	-3.1902	-1.2058	 0.2820	-1.6671	 0.0600	-0.0379	-0.0077	 0.0017	-0.0423	-0.0033	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6103	38.5610	5362.9755	 0.0171	 0.0000	-12.8792	-2.2157	-205.7421	 0.1672	-0.3726	 0.0971
-12.7231	-2.2151	-205.4672	 0.1640	-0.3758	 0.0924	 2.0486	-5.1890	-3.1813	-1.1994	 0.3218	-1.6603	 2.1111	-5.2287	-3.1900	-1.2062	 0.2898	-1.6678	 0.0626	-0.0397	-0.0087	-0.0068	-0.0320	-0.0075	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6103	38.5598	5363.0394	 0.0178	 0.0000	-12.7231	-2.2151	-205.4672	 0.1640	-0.3758	 0.0924
-12.6708	-2.1156	-204.9020	 0.1440	-0.4482	 0.1119	 2.0598	-5.1913	-3.1792	-1.2109	 0.3191	-1.6583	 2.1153	-5.2288	-3.1898	-1.2067	 0.2979	-1.6684	 0.0555	-0.0375	-0.0106	 0.0043	-0.0211	-0.0102	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6109	38.5600	5363.1455	 0.0185	 0.0000	-12.6708	-2.1156	-204.9020	 0.1440	-0.4482	 0.1119
-12.1544	-2.3146	-204.6183	 0.1402	-0.4084	 0.1080	 2.0606	-5.1946	-3.1843	-1.1972	 0.3213	-1.6535	 2.1197	-5.2289	-3.1896	-1.2071	 0.3064	-1.6691	 0.0591	-0.0343	-0.0052	-0.0099	-0.0149	-0.0156	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6119	38.5600	5363.1903	 0.0191	 0.0000	-12.1544	-2.3146	-204.6183	 0.1402	-0.4084	 0.1080
-12.0859	-2.5078	-204.4350	 0.1354	-0.4154	 0.1163	 2.0650	-5.1942	-3.1803	-1.1996	 0.3233	-1.6510	 2.1243	-5.2290	-3.1894	-1.2076	 0.3152	-1.6699	 0.0593	-0.0348	-0.0091	-0.0080	-0.0080	-0.0188	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6113	38.5600	5363.1344	 0.0198	 0.0000	-12.0859	-2.5078	-204.4350	 0.1354	-0.4154	 0.1163
-12.2856	-2.6664	-204.3870	 0.1421	-0.4557	 0.1134	 2.0656	-5.1952	-3.1821	-1.2219	 0.3266	-1.6491	 2.1290	-5.2292	-3.1891	-1.2080	 0.3245	-1.6706	 0.0634	-0.0339	-0.0070	 0.0138	-0.0022	-0.0216	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6109	38.5593	5363.0558	 0.0204	 0.0000	-12.2856	-2.6664	-204.3870	 0.1421	-0.4557	 0.1134
-11.7877	-2.4749	-203.8923	 0.1185	-0.4456	 0.1031	 2.0679	-5.1900	-3.1836	-1.2174	 0.3250	-1.6524	 2.1340	-5.2293	-3.1889	-1.2085	 0.3341	-1.6714	 0.0661	-0.0393	-0.0053	 0.0089	 0.0091	-0.0191	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6113	38.5598	5363.1496	 0.0211	 0.0000	-11.7877	-2.4749	-203.8923	 0.1185	-0.4456	 0.1031
-11.2420	-2.5639	-204.8742	 0.1531	-0.4420	 0.0869	 2.0744	-5.1926	-3.1808	-1.2143	 0.3190	-1.6577	 2.1391	-5.2295	-3.1886	-1.2089	 0.3441	-1.6723	 0.0648	-0.0369	-0.0079	 0.0054	 0.0251	-0.0145	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6103	38.5595	5363.2618	 0.0218	 0.0000	-11.2420	-2.5639	-204.8742	 0.1531	-0.4420	 0.0869
-11.2133	-2.5328	-203.0564	 0.1222	-0.5064	 0.1178	 2.0839	-5.1920	-3.1811	-1.2111	 0.3220	-1.6644	 2.1445	-5.2297	-3.1883	-1.2094	 0.3544	-1.6731	 0.0606	-0.0377	-0.0072	 0.0017	 0.0324	-0.0088	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6106	38.5605	5363.2618	 0.0224	 0.0000	-11.2133	-2.5328	-203.0564	 0.1222	-0.5064	 0.1178
-10.6458	-2.8962	-203.5525	 0.1318	-0.4383	 0.0954	 2.0848	-5.1962	-3.1837	-1.2283	 0.3206	-1.6592	 2.1500	-5.2299	-3.1880	-1.2098	 0.3652	-1.6740	 0.0652	-0.0337	-0.0044	 0.0185	 0.0446	-0.0149	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6106	38.5604	5363.1552	 0.0231	 0.0000	-10.6458	-2.8962	-203.5525	 0.1318	-0.4383	 0.0954
-10.6221	-2.7232	-202.7444	 0.1142	-0.4832	 0.1113	 2.0908	-5.1942	-3.1845	-1.2246	 0.3253	-1.6505	 2.1558	-5.2301	-3.1877	-1.2103	 0.3763	-1.6750	 0.0650	-0.0359	-0.0032	 0.0143	 0.0510	-0.0244	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6107	38.5603	5363.0402	 0.0237	 0.0000	-10.6221	-2.7232	-202.7444	 0.1142	-0.4832	 0.1113
-9.8589	-2.7357	-204.5900	 0.1714	-0.4274	 0.0884	 2.0915	-5.1949	-3.1796	-1.2066	 0.3288	-1.6453	 2.1617	-5.2304	-3.1874	-1.2107	 0.3879	-1.6759	 0.0702	-0.0354	-0.0078	-0.0041	 0.0590	-0.0307	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6094	38.5595	5363.0051	 0.0244	 0.0000	-9.8589	-2.7357	-204.5900	 0.1714	-0.4274	 0.0884
-9.4394	-2.2765	-205.3190	 0.1597	-0.4370	 0.0955	 2.1048	-5.1939	-3.1795	-1.2191	 0.3258	-1.6453	 2.1679	-5.2307	-3.1870	-1.2111	 0.3998	-1.6769	 0.0630	-0.0368	-0.0075	 0.0080	 0.0741	-0.0317	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6092	38.5599	5363.0701	 0.0251	 0.0000	-9.4394	-2.2765	-205.3190	 0.1597	-0.4370	 0.0955
-9.1629	-2.2986	-203.8352	 0.1316	-0.4857	 0.0947	 2.1183	-5.1872	-3.1827	-1.2131	 0.3229	-1.6436	 2.1742	-5.2310	-3.1866	-1.2115	 0.4121	-1.6780	 0.0559	-0.0437	-0.0039	 0.0016	 0.0892	-0.0344	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6089	38.5588	5363.1624	 0.0257	 0.0000	-9.1629	-2.2986	-203.8352	 0.1316	-0.4857	 0.0947
-8.9420	-2.4639	-203.8815	 0.1216	-0.4716	 0.0983	 2.1186	-5.1929	-3.1825	-1.2044	 0.3185	-1.6466	 2.1808	-5.2313	-3.1862	-1.2119	 0.4249	-1.6791	 0.0621	-0.0384	-0.0037	-0.0075	 0.1064	-0.0324	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6095	38.5589	5363.1497	 0.0264	 0.0000	-8.9420	-2.4639	-203.8815	 0.1216	-0.4716	 0.0983
-9.0737	-2.5938	-202.9196	 0.1026	-0.5231	 0.1067	 2.1261	-5.1921	-3.1797	-1.2072	 0.3213	-1.6495	 2.1875	-5.2316	-3.1858	-1.2123	 0.4381	-1.6802	 0.0615	-0.0395	-0.0061	-0.0051	 0.1167	-0.0307	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6099	38.5581	5363.0731	 0.0270	 0.0000	-9.0737	-2.5938	-202.9196	 0.1026	-0.5231	 0.1067
-9.0601	-2.7651	-202.9399	 0.1010	-0.5299	 0.1000	 2.1240	-5.1946	-3.1805	-1.2267	 0.3247	-1.6503	 2.1945	-5.2320	-3.1853	-1.2126	 0.4516	-1.6813	 0.0705	-0.0374	-0.0048	 0.0141	 0.1269	-0.0311	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6105	38.5574	5363.0637	 0.0277	 0.0000	-9.0601	-2.7651	-202.9399	 0.1010	-0.5299	 0.1000
-8.5262	-3.0813	-202.2514	 0.1118	-0.5359	 0.0956	 2.1274	-5.1966	-3.1822	-1.2296	 0.3210	-1.6457	 2.2017	-5.2324	-3.1848	-1.2130	 0.4656	-1.6825	 0.0743	-0.0358	-0.0026	 0.0166	 0.1446	-0.0368	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6091	38.5587	5363.1233	 0.0284	 0.0000	-8.5262	-3.0813	-202.2514	 0.1118	-0.5359	 0.0956
-8.0996	-2.9748	-202.6653	 0.1130	-0.5505	 0.1012	 2.1367	-5.1977	-3.1764	-1.2210	 0.3222	-1.6406	 2.2091	-5.2328	-3.1843	-1.2133	 0.4800	-1.6837	 0.0725	-0.0351	-0.0080	 0.0077	 0.1578	-0.0431	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6097	38.5598	5362.9901	 0.0290	 0.0000	-8.0996	-2.9748	-202.6653	 0.1130	-0.5505	 0.1012
-7.5814	-2.8675	-202.2578	 0.1316	-0.5683	 0.1019	 2.1479	-5.1983	-3.1778	-1.2267	 0.3218	-1.6432	 2.2167	-5.2333	-3.1838	-1.2136	 0.4948	-1.6850	 0.0689	-0.0350	-0.0060	 0.0131	 0.1730	-0.0418	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6094	38.5603	5363.0760	 0.0297	 0.0000	-7.5814	-2.8675	-202.2578	 0.1316	-0.5683	 0.1019
-7.0925	-2.6994	-202.6701	 0.1334	-0.5561	 0.0976	 2.1593	-5.1948	-3.1802	-1.2188	 0.3246	-1.6475	 2.2246	-5.2338	-3.1832	-1.2139	 0.5100	-1.6863	 0.0652	-0.0390	-0.0030	 0.0049	 0.1855	-0.0388	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6100	38.5602	5363.2089	 0.0303	 0.0000	-7.0925	-2.6994	-202.6701	 0.1334	-0.5561	 0.0976
-6.9730	-2.8442	-202.2650	 0.1061	-0.6165	 0.0994	 2.1644	-5.1998	-3.1815	-1.2143	 0.3228	-1.6420	 2.2326	-5.2343	-3.1827	-1.2141	 0.5257	-1.6876	 0.0682	-0.0345	-0.0011	 0.0002	 0.2028	-0.0456	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.6096	38.5611	5363.1552	 0.0310	 0.0000	-6.9730	-2.8442	-202.2650	 0.1061	-0.6165	 0.0994
