Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 19, 2024 -- 14: 6: 9: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
 6.9141	-15.6373	-104.3575	 0.0697	 0.0889	-0.3303	 3.6391	-5.4183	-3.2547	-1.3700	 2.5958	-3.0561	 3.6913	-5.4564	-3.2447	-1.3537	 2.7960	-3.0714	 0.0522	-0.0381	 0.0100	 0.0164	 0.2003	-0.0153	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5536	38.3698	5359.7946	 0.0066	 0.0000	 6.9141	-15.6373	-104.3575	 0.0697	 0.0889	-0.3303
 6.9167	-15.5921	-104.8457	 0.0491	 0.1085	-0.3269	 3.6475	-5.4143	-3.2551	-1.3714	 2.5978	-3.0477	 3.6913	-5.4564	-3.2447	-1.3536	 2.7959	-3.0695	 0.0438	-0.0420	 0.0104	 0.0179	 0.1981	-0.0218	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5534	38.3700	5359.7639	 0.0072	 0.0000	 6.9167	-15.5921	-104.8457	 0.0491	 0.1085	-0.3269
 7.0587	-15.4794	-105.2507	 0.0517	 0.1463	-0.3333	 3.6404	-5.4156	-3.2562	-1.3670	 2.5980	-3.0509	 3.6913	-5.4563	-3.2447	-1.3535	 2.7956	-3.0675	 0.0509	-0.0407	 0.0114	 0.0136	 0.1976	-0.0166	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5525	38.3698	5359.7653	 0.0079	 0.0000	 7.0587	-15.4794	-105.2507	 0.0517	 0.1463	-0.3333
 6.6397	-15.0641	-103.2800	-0.0000	 0.0558	-0.3135	 3.6463	-5.4157	-3.2546	-1.3628	 2.6043	-3.0450	 3.6913	-5.4563	-3.2447	-1.3534	 2.7954	-3.0652	 0.0450	-0.0406	 0.0099	 0.0094	 0.1911	-0.0202	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5516	38.3687	5359.7756	 0.0086	 0.0000	 6.6397	-15.0641	-103.2800	-0.0000	 0.0558	-0.3135
 6.6490	-15.1481	-103.4505	 0.0159	 0.0673	-0.3188	 3.6454	-5.4136	-3.2572	-1.3433	 2.6070	-3.0453	 3.6913	-5.4562	-3.2447	-1.3532	 2.7952	-3.0628	 0.0459	-0.0426	 0.0125	-0.0099	 0.1882	-0.0175	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5511	38.3680	5359.6711	 0.0092	 0.0000	 6.6490	-15.1481	-103.4505	 0.0159	 0.0673	-0.3188
 6.4435	-14.8977	-103.0674	-0.0074	 0.0097	-0.2996	 3.6377	-5.4156	-3.2564	-1.3637	 2.6060	-3.0566	 3.6913	-5.4562	-3.2447	-1.3531	 2.7949	-3.0602	 0.0536	-0.0406	 0.0117	 0.0106	 0.1888	-0.0036	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5510	38.3686	5359.6724	 0.0099	 0.0000	 6.4435	-14.8977	-103.0674	-0.0074	 0.0097	-0.2996
 6.7808	-15.4927	-104.4653	 0.0406	 0.1143	-0.3284	 3.6405	-5.4111	-3.2577	-1.3701	 2.6086	-3.0505	 3.6913	-5.4561	-3.2447	-1.3530	 2.7946	-3.0573	 0.0507	-0.0451	 0.0130	 0.0171	 0.1860	-0.0068	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5515	38.3684	5359.7905	 0.0105	 0.0000	 6.7808	-15.4927	-104.4653	 0.0406	 0.1143	-0.3284
 6.7815	-15.7550	-103.8093	 0.0398	 0.0895	-0.3204	 3.6435	-5.4178	-3.2573	-1.3678	 2.6102	-3.0505	 3.6912	-5.4561	-3.2447	-1.3528	 2.7943	-3.0542	 0.0478	-0.0382	 0.0126	 0.0150	 0.1840	-0.0037	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5513	38.3674	5359.7218	 0.0112	 0.0000	 6.7815	-15.7550	-103.8093	 0.0398	 0.0895	-0.3204
 6.7926	-15.7772	-104.1043	 0.0329	 0.0973	-0.3229	 3.6428	-5.4201	-3.2527	-1.3686	 2.6122	-3.0519	 3.6912	-5.4560	-3.2447	-1.3526	 2.7939	-3.0509	 0.0484	-0.0359	 0.0080	 0.0159	 0.1818	 0.0009	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5531	38.3683	5359.7332	 0.0119	 0.0000	 6.7926	-15.7772	-104.1043	 0.0329	 0.0973	-0.3229
 6.5439	-15.5855	-103.0606	 0.0210	 0.0443	-0.3095	 3.6416	-5.4192	-3.2562	-1.3685	 2.6147	-3.0530	 3.6912	-5.4559	-3.2447	-1.3525	 2.7936	-3.0474	 0.0496	-0.0367	 0.0115	 0.0160	 0.1789	 0.0056	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5523	38.3689	5359.6953	 0.0125	 0.0000	 6.5439	-15.5855	-103.0606	 0.0210	 0.0443	-0.3095
 6.7128	-15.6042	-104.5691	 0.0397	 0.0955	-0.3234	 3.6465	-5.4221	-3.2548	-1.3716	 2.6173	-3.0498	 3.6912	-5.4558	-3.2446	-1.3523	 2.7932	-3.0437	 0.0447	-0.0337	 0.0102	 0.0193	 0.1759	 0.0061	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5528	38.3693	5359.5510	 0.0132	 0.0000	 6.7128	-15.6042	-104.5691	 0.0397	 0.0955	-0.3234
 6.7025	-15.3790	-103.8378	 0.0352	 0.0572	-0.3135	 3.6495	-5.4140	-3.2572	-1.3741	 2.6193	-3.0500	 3.6912	-5.4557	-3.2446	-1.3521	 2.7928	-3.0397	 0.0416	-0.0418	 0.0126	 0.0221	 0.1735	 0.0103	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5517	38.3684	5359.4344	 0.0138	 0.0000	 6.7025	-15.3790	-103.8378	 0.0352	 0.0572	-0.3135
 7.0072	-15.5107	-104.5599	 0.0525	 0.1022	-0.3121	 3.6486	-5.4146	-3.2553	-1.3700	 2.6161	-3.0415	 3.6911	-5.4557	-3.2446	-1.3519	 2.7924	-3.0356	 0.0426	-0.0411	 0.0107	 0.0181	 0.1763	 0.0059	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5512	38.3695	5359.4420	 0.0145	 0.0000	 7.0072	-15.5107	-104.5599	 0.0525	 0.1022	-0.3121
 7.1978	-15.4684	-103.3408	 0.0206	 0.1130	-0.3107	 3.6613	-5.4184	-3.2562	-1.3491	 2.6198	-3.0272	 3.6911	-5.4556	-3.2446	-1.3516	 2.7919	-3.0311	 0.0298	-0.0371	 0.0116	-0.0026	 0.1721	-0.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5505	38.3689	5359.4897	 0.0152	 0.0000	 7.1978	-15.4684	-103.3408	 0.0206	 0.1130	-0.3107
 7.0354	-15.6681	-105.2550	 0.0671	 0.1116	-0.3121	 3.6547	-5.4164	-3.2547	-1.3479	 2.6220	-3.0317	 3.6911	-5.4555	-3.2446	-1.3514	 2.7915	-3.0265	 0.0364	-0.0391	 0.0101	-0.0035	 0.1695	 0.0053	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5505	38.3681	5359.4797	 0.0158	 0.0000	 7.0354	-15.6681	-105.2550	 0.0671	 0.1116	-0.3121
 7.0337	-15.7434	-104.3932	 0.0457	 0.1239	-0.3110	 3.6544	-5.4168	-3.2559	-1.3583	 2.6268	-3.0334	 3.6911	-5.4553	-3.2445	-1.3511	 2.7910	-3.0216	 0.0367	-0.0386	 0.0114	 0.0072	 0.1641	 0.0119	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5502	38.3678	5359.4324	 0.0165	 0.0000	 7.0337	-15.7434	-104.3932	 0.0457	 0.1239	-0.3110
 6.8411	-15.6226	-103.0935	 0.0070	 0.0820	-0.3018	 3.6554	-5.4194	-3.2567	-1.3481	 2.6314	-3.0265	 3.6910	-5.4552	-3.2445	-1.3509	 2.7905	-3.0164	 0.0356	-0.0358	 0.0122	-0.0027	 0.1590	 0.0101	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5505	38.3676	5359.3942	 0.0171	 0.0000	 6.8411	-15.6226	-103.0935	 0.0070	 0.0820	-0.3018
 6.8800	-15.6359	-103.3240	 0.0020	 0.0894	-0.3065	 3.6565	-5.4152	-3.2540	-1.3566	 2.6325	-3.0214	 3.6910	-5.4551	-3.2445	-1.3506	 2.7899	-3.0111	 0.0345	-0.0399	 0.0095	 0.0060	 0.1575	 0.0104	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5486	38.3669	5359.4395	 0.0178	 0.0000	 6.8800	-15.6359	-103.3240	 0.0020	 0.0894	-0.3065
 6.7763	-15.6527	-103.5016	 0.0051	 0.1004	-0.3033	 3.6567	-5.4152	-3.2579	-1.3534	 2.6311	-3.0253	 3.6910	-5.4550	-3.2444	-1.3503	 2.7894	-3.0054	 0.0343	-0.0397	 0.0135	 0.0032	 0.1583	 0.0198	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5490	38.3651	5359.4647	 0.0185	 0.0000	 6.7763	-15.6527	-103.5016	 0.0051	 0.1004	-0.3033
 6.8991	-15.9066	-104.4554	 0.0301	 0.1417	-0.3080	 3.6569	-5.4190	-3.2561	-1.3480	 2.6335	-3.0222	 3.6909	-5.4549	-3.2444	-1.3500	 2.7888	-2.9995	 0.0340	-0.0359	 0.0117	-0.0020	 0.1553	 0.0227	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5503	38.3649	5359.4528	 0.0191	 0.0000	 6.8991	-15.9066	-104.4554	 0.0301	 0.1417	-0.3080
 6.1379	-15.7052	-102.2181	-0.0090	 0.0084	-0.2707	 3.6507	-5.4204	-3.2541	-1.3545	 2.6300	-3.0155	 3.6909	-5.4547	-3.2443	-1.3496	 2.7882	-2.9934	 0.0402	-0.0343	 0.0098	 0.0049	 0.1582	 0.0221	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5507	38.3669	5359.4574	 0.0198	 0.0000	 6.1379	-15.7052	-102.2181	-0.0090	 0.0084	-0.2707
 6.0378	-15.9773	-102.2830	 0.0308	 0.0473	-0.2718	 3.6504	-5.4249	-3.2511	-1.3558	 2.6335	-3.0007	 3.6909	-5.4546	-3.2443	-1.3493	 2.7876	-2.9870	 0.0405	-0.0297	 0.0068	 0.0065	 0.1541	 0.0138	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5512	38.3675	5359.4774	 0.0204	 0.0000	 6.0378	-15.9773	-102.2830	 0.0308	 0.0473	-0.2718
 6.2944	-15.8798	-103.2592	 0.0197	 0.1223	-0.2761	 3.6492	-5.4160	-3.2569	-1.3656	 2.6339	-3.0004	 3.6909	-5.4544	-3.2443	-1.3489	 2.7869	-2.9803	 0.0416	-0.0385	 0.0127	 0.0167	 0.1530	 0.0201	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5510	38.3678	5359.4515	 0.0211	 0.0000	 6.2944	-15.8798	-103.2592	 0.0197	 0.1223	-0.2761
 6.2611	-15.8380	-104.2645	 0.0400	 0.0890	-0.2720	 3.6561	-5.4160	-3.2528	-1.3680	 2.6381	-2.9930	 3.6908	-5.4543	-3.2442	-1.3486	 2.7863	-2.9734	 0.0347	-0.0383	 0.0086	 0.0195	 0.1482	 0.0196	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5500	38.3684	5359.3742	 0.0218	 0.0000	 6.2611	-15.8380	-104.2645	 0.0400	 0.0890	-0.2720
 6.3253	-15.6910	-103.2312	 0.0199	 0.0926	-0.2804	 3.6606	-5.4193	-3.2558	-1.3523	 2.6336	-2.9925	 3.6908	-5.4541	-3.2441	-1.3482	 2.7856	-2.9662	 0.0302	-0.0348	 0.0116	 0.0041	 0.1520	 0.0263	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5506	38.3677	5359.5170	 0.0224	 0.0000	 6.3253	-15.6910	-103.2312	 0.0199	 0.0926	-0.2804
 6.1528	-15.7018	-103.7621	 0.0157	 0.1097	-0.2717	 3.6581	-5.4215	-3.2494	-1.3616	 2.6380	-2.9774	 3.6907	-5.4539	-3.2441	-1.3477	 2.7849	-2.9587	 0.0326	-0.0325	 0.0054	 0.0139	 0.1468	 0.0187	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5511	38.3679	5359.5117	 0.0231	 0.0000	 6.1528	-15.7018	-103.7621	 0.0157	 0.1097	-0.2717
 6.0366	-15.5695	-104.0438	 0.0072	 0.1312	-0.2661	 3.6477	-5.4131	-3.2529	-1.3552	 2.6417	-2.9736	 3.6907	-5.4538	-3.2440	-1.3473	 2.7841	-2.9510	 0.0430	-0.0407	 0.0089	 0.0079	 0.1424	 0.0226	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5504	38.3669	5359.5514	 0.0237	 0.0000	 6.0366	-15.5695	-104.0438	 0.0072	 0.1312	-0.2661
 6.0439	-15.8842	-103.4189	 0.0133	 0.1226	-0.2594	 3.6523	-5.4143	-3.2553	-1.3522	 2.6440	-2.9604	 3.6907	-5.4536	-3.2440	-1.3469	 2.7834	-2.9430	 0.0383	-0.0393	 0.0114	 0.0053	 0.1394	 0.0175	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5506	38.3677	5359.5920	 0.0244	 0.0000	 6.0439	-15.8842	-103.4189	 0.0133	 0.1226	-0.2594
 6.1378	-16.4269	-103.0179	 0.0376	 0.1277	-0.2675	 3.6547	-5.4257	-3.2542	-1.3568	 2.6413	-2.9518	 3.6906	-5.4534	-3.2439	-1.3464	 2.7826	-2.9347	 0.0359	-0.0277	 0.0103	 0.0104	 0.1413	 0.0171	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5499	38.3679	5359.5289	 0.0251	 0.0000	 6.1378	-16.4269	-103.0179	 0.0376	 0.1277	-0.2675
 5.9580	-15.9383	-103.1129	-0.0148	 0.0928	-0.2434	 3.6555	-5.4201	-3.2526	-1.3573	 2.6445	-2.9519	 3.6906	-5.4532	-3.2438	-1.3459	 2.7818	-2.9261	 0.0351	-0.0331	 0.0088	 0.0114	 0.1373	 0.0258	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5496	38.3674	5359.6637	 0.0257	 0.0000	 5.9580	-15.9383	-103.1129	-0.0148	 0.0928	-0.2434
 5.8990	-15.8728	-104.1056	 0.0317	 0.1426	-0.2536	 3.6542	-5.4164	-3.2582	-1.3678	 2.6463	-2.9362	 3.6906	-5.4530	-3.2437	-1.3454	 2.7810	-2.9172	 0.0363	-0.0365	 0.0145	 0.0223	 0.1347	 0.0190	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5499	38.3667	5359.6678	 0.0264	 0.0000	 5.8990	-15.8728	-104.1056	 0.0317	 0.1426	-0.2536
 5.6823	-15.4913	-103.0675	 0.0242	 0.0956	-0.2425	 3.6535	-5.4166	-3.2568	-1.3651	 2.6487	-2.9308	 3.6905	-5.4528	-3.2436	-1.3449	 2.7801	-2.9081	 0.0371	-0.0361	 0.0132	 0.0202	 0.1314	 0.0227	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5496	38.3667	5359.8233	 0.0270	 0.0000	 5.6823	-15.4913	-103.0675	 0.0242	 0.0956	-0.2425
 5.9518	-15.6500	-103.7212	 0.0340	 0.1171	-0.2404	 3.6571	-5.4127	-3.2583	-1.3782	 2.6508	-2.9265	 3.6905	-5.4525	-3.2435	-1.3444	 2.7793	-2.8987	 0.0334	-0.0398	 0.0147	 0.0338	 0.1285	 0.0278	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5500	38.3682	5359.8772	 0.0277	 0.0000	 5.9518	-15.6500	-103.7212	 0.0340	 0.1171	-0.2404
 5.7774	-15.6505	-103.4323	 0.0227	 0.0984	-0.2295	 3.6593	-5.4152	-3.2580	-1.3676	 2.6483	-2.9233	 3.6905	-5.4523	-3.2434	-1.3438	 2.7784	-2.8889	 0.0312	-0.0371	 0.0146	 0.0238	 0.1301	 0.0344	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5517	38.3680	5359.8419	 0.0284	 0.0000	 5.7774	-15.6505	-103.4323	 0.0227	 0.0984	-0.2295
 5.2884	-15.6314	-103.9817	 0.0324	 0.0931	-0.2192	 3.6553	-5.4164	-3.2586	-1.3717	 2.6526	-2.9065	 3.6904	-5.4521	-3.2433	-1.3432	 2.7775	-2.8789	 0.0352	-0.0357	 0.0152	 0.0285	 0.1249	 0.0276	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5521	38.3673	5359.8598	 0.0290	 0.0000	 5.2884	-15.6314	-103.9817	 0.0324	 0.0931	-0.2192
 5.2271	-15.6038	-103.6408	 0.0178	 0.1295	-0.2149	 3.6465	-5.4195	-3.2528	-1.3504	 2.6475	-2.8909	 3.6904	-5.4518	-3.2432	-1.3426	 2.7765	-2.8686	 0.0439	-0.0323	 0.0096	 0.0077	 0.1291	 0.0223	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5523	38.3681	5359.7666	 0.0297	 0.0000	 5.2271	-15.6038	-103.6408	 0.0178	 0.1295	-0.2149
 5.2588	-15.4095	-103.4991	 0.0281	 0.0909	-0.2071	 3.6520	-5.4193	-3.2554	-1.3587	 2.6557	-2.8806	 3.6904	-5.4516	-3.2431	-1.3420	 2.7756	-2.8580	 0.0383	-0.0323	 0.0123	 0.0167	 0.1199	 0.0226	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5512	38.3667	5359.7476	 0.0303	 0.0000	 5.2588	-15.4095	-103.4991	 0.0281	 0.0909	-0.2071
 5.3840	-15.4375	-104.3560	 0.0326	 0.1197	-0.2090	 3.6546	-5.4128	-3.2575	-1.3581	 2.6528	-2.8754	 3.6903	-5.4513	-3.2430	-1.3414	 2.7746	-2.8471	 0.0357	-0.0385	 0.0145	 0.0167	 0.1218	 0.0283	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	37.5509	38.3675	5359.7435	 0.0310	 0.0000	 5.3840	-15.4375	-104.3560	 0.0326	 0.1197	-0.2090
