Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 13: 11: 14: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
 3.3954	 0.5372	-222.7736	 0.2204	-0.2441	-0.6216	 1.3396	-1.1777	-1.3010	-1.2384	-0.5334	-1.1273	 1.3728	-1.2176	-1.3165	-1.2387	-0.2761	-1.1353	 0.0332	-0.0399	-0.0155	-0.0002	 0.2573	-0.0081	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3768	37.5976	5360.2212	 0.0072	 0.0000	 3.3954	 0.5372	-222.7736	 0.2204	-0.2441	-0.6216
 3.7225	 0.3890	-224.3923	 0.2314	-0.1908	-0.6407	 1.3390	-1.1744	-1.2990	-1.2397	-0.5282	-1.1263	 1.3729	-1.2176	-1.3165	-1.2387	-0.2762	-1.1338	 0.0339	-0.0432	-0.0175	 0.0010	 0.2520	-0.0075	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3759	37.5972	5360.2110	 0.0079	 0.0000	 3.7225	 0.3890	-224.3923	 0.2314	-0.1908	-0.6407
 3.7612	 0.2920	-223.7611	 0.2236	-0.1806	-0.6361	 1.3360	-1.1759	-1.3020	-1.2330	-0.5231	-1.1296	 1.3730	-1.2177	-1.3165	-1.2387	-0.2763	-1.1322	 0.0369	-0.0418	-0.0145	-0.0057	 0.2468	-0.0026	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3763	37.5970	5360.1555	 0.0086	 0.0000	 3.7612	 0.2920	-223.7611	 0.2236	-0.1806	-0.6361
 3.8579	-0.0465	-224.3643	 0.2477	-0.1789	-0.6449	 1.3345	-1.1819	-1.2990	-1.2305	-0.5251	-1.1264	 1.3731	-1.2177	-1.3165	-1.2387	-0.2765	-1.1304	 0.0386	-0.0358	-0.0175	-0.0082	 0.2487	-0.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3761	37.5976	5360.0113	 0.0092	 0.0000	 3.8579	-0.0465	-224.3643	 0.2477	-0.1789	-0.6449
 3.5541	 0.0647	-223.9364	 0.2309	-0.2176	-0.6263	 1.3366	-1.1793	-1.2999	-1.2381	-0.5233	-1.1205	 1.3732	-1.2178	-1.3164	-1.2387	-0.2766	-1.1285	 0.0366	-0.0385	-0.0165	-0.0005	 0.2467	-0.0080	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3754	37.5995	5359.9755	 0.0099	 0.0000	 3.5541	 0.0647	-223.9364	 0.2309	-0.2176	-0.6263
 3.4429	 0.1340	-222.5065	 0.2062	-0.1955	-0.6229	 1.3350	-1.1810	-1.2974	-1.2470	-0.5225	-1.1193	 1.3733	-1.2179	-1.3164	-1.2387	-0.2768	-1.1264	 0.0383	-0.0369	-0.0190	 0.0083	 0.2457	-0.0072	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3747	37.5983	5360.0149	 0.0105	 0.0000	 3.4429	 0.1340	-222.5065	 0.2062	-0.1955	-0.6229
 3.4997	 0.1719	-222.4926	 0.2050	-0.1893	-0.6237	 1.3444	-1.1822	-1.3009	-1.2450	-0.5160	-1.1203	 1.3734	-1.2179	-1.3164	-1.2386	-0.2769	-1.1242	 0.0290	-0.0357	-0.0155	 0.0063	 0.2391	-0.0039	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3741	37.5983	5360.0081	 0.0112	 0.0000	 3.4997	 0.1719	-222.4926	 0.2050	-0.1893	-0.6237
 3.5994	 0.2645	-223.6309	 0.2166	-0.1861	-0.6206	 1.3404	-1.1782	-1.3020	-1.2464	-0.5198	-1.1236	 1.3735	-1.2180	-1.3164	-1.2386	-0.2771	-1.1218	 0.0332	-0.0398	-0.0143	 0.0078	 0.2427	 0.0017	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3741	37.5978	5360.0353	 0.0119	 0.0000	 3.5994	 0.2645	-223.6309	 0.2166	-0.1861	-0.6206
 3.7132	 0.2790	-224.6113	 0.2186	-0.1786	-0.6305	 1.3445	-1.1796	-1.3000	-1.2572	-0.5175	-1.1252	 1.3737	-1.2181	-1.3163	-1.2386	-0.2773	-1.1193	 0.0292	-0.0385	-0.0164	 0.0186	 0.2401	 0.0059	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3754	37.5966	5360.1436	 0.0125	 0.0000	 3.7132	 0.2790	-224.6113	 0.2186	-0.1786	-0.6305
 3.7237	 0.2905	-223.9323	 0.2098	-0.1865	-0.6173	 1.3473	-1.1847	-1.3019	-1.2598	-0.5176	-1.1193	 1.3738	-1.2181	-1.3163	-1.2386	-0.2775	-1.1166	 0.0265	-0.0334	-0.0144	 0.0212	 0.2400	 0.0027	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3760	37.5977	5360.2375	 0.0132	 0.0000	 3.7237	 0.2905	-223.9323	 0.2098	-0.1865	-0.6173
 3.5165	 0.0816	-223.9372	 0.2422	-0.2108	-0.6165	 1.3436	-1.1820	-1.3023	-1.2555	-0.5122	-1.1220	 1.3740	-1.2182	-1.3162	-1.2386	-0.2778	-1.1137	 0.0304	-0.0362	-0.0140	 0.0169	 0.2345	 0.0083	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3747	37.5981	5360.1095	 0.0138	 0.0000	 3.5165	 0.0816	-223.9372	 0.2422	-0.2108	-0.6165
 3.3954	 0.1167	-222.6791	 0.2459	-0.2235	-0.6052	 1.3455	-1.1827	-1.3044	-1.2463	-0.5115	-1.1200	 1.3742	-1.2183	-1.3162	-1.2386	-0.2780	-1.1107	 0.0287	-0.0356	-0.0118	 0.0077	 0.2335	 0.0093	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3751	37.5985	5360.0630	 0.0145	 0.0000	 3.3954	 0.1167	-222.6791	 0.2459	-0.2235	-0.6052
 3.5098	 0.2384	-223.0208	 0.1986	-0.2036	-0.6060	 1.3482	-1.1842	-1.3028	-1.2389	-0.5096	-1.1164	 1.3743	-1.2184	-1.3162	-1.2386	-0.2783	-1.1075	 0.0261	-0.0342	-0.0134	 0.0004	 0.2314	 0.0088	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3743	37.5983	5360.0669	 0.0152	 0.0000	 3.5098	 0.2384	-223.0208	 0.1986	-0.2036	-0.6060
 3.6084	 0.2639	-223.1846	 0.2064	-0.1830	-0.6092	 1.3489	-1.1801	-1.3030	-1.2431	-0.4993	-1.1176	 1.3745	-1.2185	-1.3161	-1.2386	-0.2785	-1.1042	 0.0256	-0.0383	-0.0131	 0.0046	 0.2208	 0.0134	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3749	37.5981	5360.0343	 0.0158	 0.0000	 3.6084	 0.2639	-223.1846	 0.2064	-0.1830	-0.6092
 3.4926	 0.3311	-222.4415	 0.2127	-0.2341	-0.5962	 1.3501	-1.1853	-1.3015	-1.2440	-0.5045	-1.1157	 1.3747	-1.2186	-1.3161	-1.2385	-0.2788	-1.1006	 0.0246	-0.0333	-0.0146	 0.0055	 0.2257	 0.0150	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3766	37.5983	5360.0123	 0.0165	 0.0000	 3.4926	 0.3311	-222.4415	 0.2127	-0.2341	-0.5962
 4.2292	 0.0444	-223.7837	 0.2335	-0.1243	-0.6271	 1.3541	-1.1843	-1.3004	-1.2462	-0.5030	-1.1069	 1.3749	-1.2187	-1.3160	-1.2385	-0.2791	-1.0969	 0.0208	-0.0344	-0.0156	 0.0077	 0.2239	 0.0099	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3767	37.5981	5360.0046	 0.0171	 0.0000	 4.2292	 0.0444	-223.7837	 0.2335	-0.1243	-0.6271
 3.4670	 0.3689	-221.6977	 0.2037	-0.2161	-0.5829	 1.3550	-1.1839	-1.3033	-1.2497	-0.4979	-1.1140	 1.3751	-1.2188	-1.3160	-1.2385	-0.2794	-1.0931	 0.0201	-0.0349	-0.0127	 0.0112	 0.2185	 0.0210	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3762	37.5981	5360.0390	 0.0178	 0.0000	 3.4670	 0.3689	-221.6977	 0.2037	-0.2161	-0.5829
 3.7232	 0.1259	-222.7486	 0.2157	-0.1931	-0.5948	 1.3520	-1.1865	-1.3025	-1.2537	-0.4963	-1.1035	 1.3753	-1.2189	-1.3159	-1.2385	-0.2798	-1.0890	 0.0233	-0.0324	-0.0134	 0.0152	 0.2165	 0.0145	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3760	37.5987	5360.0661	 0.0185	 0.0000	 3.7232	 0.1259	-222.7486	 0.2157	-0.1931	-0.5948
 3.7990	-0.1049	-223.2383	 0.2195	-0.1763	-0.5970	 1.3511	-1.1870	-1.3053	-1.2428	-0.4956	-1.1042	 1.3756	-1.2190	-1.3158	-1.2385	-0.2801	-1.0848	 0.0244	-0.0321	-0.0105	 0.0044	 0.2155	 0.0194	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3757	37.5986	5360.0618	 0.0191	 0.0000	 3.7990	-0.1049	-223.2383	 0.2195	-0.1763	-0.5970
 3.9596	-0.3011	-222.5008	 0.2273	-0.1310	-0.5922	 1.3523	-1.1912	-1.2998	-1.2618	-0.4896	-1.1081	 1.3758	-1.2192	-1.3158	-1.2384	-0.2805	-1.0804	 0.0235	-0.0280	-0.0160	 0.0233	 0.2091	 0.0277	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3774	37.5985	5360.0674	 0.0198	 0.0000	 3.9596	-0.3011	-222.5008	 0.2273	-0.1310	-0.5922
 4.0040	 0.1438	-222.5627	 0.1994	-0.1727	-0.5857	 1.3629	-1.1848	-1.2990	-1.2527	-0.4883	-1.0979	 1.3760	-1.2193	-1.3157	-1.2384	-0.2808	-1.0758	 0.0132	-0.0344	-0.0167	 0.0143	 0.2075	 0.0221	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3775	37.5972	5359.9591	 0.0204	 0.0000	 4.0040	 0.1438	-222.5627	 0.1994	-0.1727	-0.5857
 4.2763	 0.2562	-223.1837	 0.2245	-0.1596	-0.5737	 1.3610	-1.1863	-1.3016	-1.2397	-0.4883	-1.0929	 1.3763	-1.2194	-1.3156	-1.2384	-0.2812	-1.0710	 0.0153	-0.0331	-0.0140	 0.0013	 0.2071	 0.0219	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3774	37.5972	5359.9314	 0.0211	 0.0000	 4.2763	 0.2562	-223.1837	 0.2245	-0.1596	-0.5737
 3.9578	 0.2335	-222.8749	 0.2481	-0.1736	-0.5674	 1.3625	-1.1898	-1.3035	-1.2575	-0.4879	-1.0835	 1.3766	-1.2195	-1.3156	-1.2384	-0.2817	-1.0661	 0.0140	-0.0298	-0.0121	 0.0191	 0.2062	 0.0174	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3765	37.5979	5359.8042	 0.0218	 0.0000	 3.9578	 0.2335	-222.8749	 0.2481	-0.1736	-0.5674
 3.8026	 0.2539	-223.7800	 0.2324	-0.1500	-0.5691	 1.3624	-1.1861	-1.3049	-1.2279	-0.4828	-1.0842	 1.3768	-1.2197	-1.3155	-1.2383	-0.2821	-1.0610	 0.0144	-0.0335	-0.0106	-0.0104	 0.2007	 0.0232	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3759	37.5980	5359.7448	 0.0224	 0.0000	 3.8026	 0.2539	-223.7800	 0.2324	-0.1500	-0.5691
 3.6126	 0.3896	-223.4392	 0.2052	-0.1297	-0.5625	 1.3583	-1.1828	-1.3051	-1.2377	-0.4804	-1.0827	 1.3771	-1.2198	-1.3154	-1.2383	-0.2825	-1.0557	 0.0189	-0.0370	-0.0103	-0.0006	 0.1979	 0.0270	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3761	37.5976	5359.8178	 0.0231	 0.0000	 3.6126	 0.3896	-223.4392	 0.2052	-0.1297	-0.5625
 3.5076	 0.2877	-222.7325	 0.2274	-0.1342	-0.5469	 1.3556	-1.1864	-1.3009	-1.2410	-0.4803	-1.0800	 1.3774	-1.2200	-1.3153	-1.2383	-0.2830	-1.0502	 0.0218	-0.0336	-0.0144	 0.0028	 0.1973	 0.0298	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3758	37.5970	5359.7006	 0.0237	 0.0000	 3.5076	 0.2877	-222.7325	 0.2274	-0.1342	-0.5469
 4.0232	 0.3508	-223.4858	 0.2030	-0.1102	-0.5515	 1.3629	-1.1854	-1.3006	-1.2271	-0.4838	-1.0674	 1.3777	-1.2201	-1.3152	-1.2382	-0.2835	-1.0445	 0.0148	-0.0347	-0.0147	-0.0112	 0.2003	 0.0230	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3757	37.5982	5359.6526	 0.0244	 0.0000	 4.0232	 0.3508	-223.4858	 0.2030	-0.1102	-0.5515
 3.7855	 0.3433	-222.2476	 0.2183	-0.1386	-0.5344	 1.3665	-1.1844	-1.3028	-1.2314	-0.4816	-1.0571	 1.3780	-1.2203	-1.3151	-1.2382	-0.2840	-1.0386	 0.0115	-0.0359	-0.0124	-0.0068	 0.1977	 0.0185	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3761	37.5989	5359.7021	 0.0251	 0.0000	 3.7855	 0.3433	-222.2476	 0.2183	-0.1386	-0.5344
 3.5817	 0.1966	-222.8173	 0.2291	-0.1232	-0.5314	 1.3609	-1.1875	-1.3027	-1.2229	-0.4827	-1.0488	 1.3783	-1.2204	-1.3150	-1.2382	-0.2845	-1.0325	 0.0174	-0.0329	-0.0124	-0.0153	 0.1982	 0.0162	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3769	37.5987	5359.6845	 0.0257	 0.0000	 3.5817	 0.1966	-222.8173	 0.2291	-0.1232	-0.5314
 3.5147	 0.0214	-222.5046	 0.2406	-0.1152	-0.5253	 1.3595	-1.1848	-1.3025	-1.2427	-0.4803	-1.0484	 1.3787	-1.2206	-1.3149	-1.2381	-0.2850	-1.0263	 0.0192	-0.0358	-0.0124	 0.0046	 0.1953	 0.0222	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3761	37.5983	5359.7190	 0.0264	 0.0000	 3.5147	 0.0214	-222.5046	 0.2406	-0.1152	-0.5253
 3.3773	 0.0683	-221.6047	 0.1999	-0.1404	-0.5173	 1.3605	-1.1854	-1.3021	-1.2517	-0.4763	-1.0434	 1.3790	-1.2208	-1.3148	-1.2381	-0.2856	-1.0198	 0.0184	-0.0354	-0.0127	 0.0136	 0.1907	 0.0236	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3759	37.5985	5359.8146	 0.0270	 0.0000	 3.3773	 0.0683	-221.6047	 0.1999	-0.1404	-0.5173
 3.5883	 0.1133	-222.0038	 0.1991	-0.1193	-0.5149	 1.3624	-1.1812	-1.3027	-1.2498	-0.4760	-1.0456	 1.3793	-1.2210	-1.3147	-1.2380	-0.2862	-1.0132	 0.0170	-0.0397	-0.0120	 0.0117	 0.1899	 0.0324	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3755	37.5986	5359.8325	 0.0277	 0.0000	 3.5883	 0.1133	-222.0038	 0.1991	-0.1193	-0.5149
 3.6154	 0.0819	-222.4701	 0.1987	-0.1049	-0.5030	 1.3669	-1.1842	-1.3030	-1.2390	-0.4720	-1.0366	 1.3797	-1.2211	-1.3146	-1.2380	-0.2867	-1.0063	 0.0128	-0.0369	-0.0116	 0.0010	 0.1852	 0.0303	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3755	37.5967	5359.7562	 0.0284	 0.0000	 3.6154	 0.0819	-222.4701	 0.1987	-0.1049	-0.5030
 3.0334	 0.0828	-220.8512	 0.1906	-0.1640	-0.4747	 1.3657	-1.1886	-1.3017	-1.2595	-0.4694	-1.0347	 1.3801	-1.2213	-1.3145	-1.2380	-0.2873	-0.9993	 0.0143	-0.0327	-0.0128	 0.0215	 0.1820	 0.0354	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3769	37.5962	5359.8436	 0.0290	 0.0000	 3.0334	 0.0828	-220.8512	 0.1906	-0.1640	-0.4747
 3.3321	-0.1911	-221.4952	 0.1976	-0.0792	-0.4824	 1.3674	-1.1927	-1.3028	-1.2497	-0.4721	-1.0156	 1.3805	-1.2215	-1.3144	-1.2379	-0.2880	-0.9921	 0.0131	-0.0288	-0.0115	 0.0118	 0.1842	 0.0236	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3774	37.5970	5359.8276	 0.0297	 0.0000	 3.3321	-0.1911	-221.4952	 0.1976	-0.0792	-0.4824
 2.9113	-0.0134	-222.7993	 0.2246	-0.0903	-0.4640	 1.3591	-1.1941	-1.3040	-1.2259	-0.4697	-1.0060	 1.3808	-1.2217	-1.3142	-1.2379	-0.2886	-0.9846	 0.0218	-0.0277	-0.0103	-0.0120	 0.1810	 0.0214	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3766	37.5972	5359.8829	 0.0303	 0.0000	 2.9113	-0.0134	-222.7993	 0.2246	-0.0903	-0.4640
 3.2068	 0.0954	-222.8532	 0.2325	-0.0567	-0.4690	 1.3625	-1.1895	-1.3013	-1.2307	-0.4670	-1.0040	 1.3812	-1.2219	-1.3141	-1.2378	-0.2893	-0.9770	 0.0188	-0.0324	-0.0129	-0.0071	 0.1777	 0.0270	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3764	37.5975	5359.8799	 0.0310	 0.0000	 3.2068	 0.0954	-222.8532	 0.2325	-0.0567	-0.4690
