Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: Gilbert_Neutral.wvp

Acquisition Rate: 100 Waveform Frequency:  0.040
Time Stamp: 3 12, 2020 -- 19: 42: 14: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	FxRw	FyRw	FzRw	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.1824	-0.1814	-11.7188	-0.7752	-0.0774	 0.0037	 0.0112	 0.1404	 0.4644	-0.0717	-2.4240	 1.5506	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1824	 0.1814	 1.7188	 0.0717	 0.0774	-0.0037	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0892	36.6624	38880.7541	 0.0112	 0.0000	-1.1824	-0.1814	-11.7188	-0.7752	-0.0774	 0.0037
-1.6004	 0.4348	-9.6039	-0.9729	-0.1685	-0.0048	 0.0196	 0.1250	 0.4580	-0.0520	-2.4273	 1.5628	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6004	-0.4348	-0.3961	 0.0520	 0.1685	 0.0048	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0881	36.6636	38880.7919	 0.0116	 0.0000	-1.6004	 0.4348	-9.6039	-0.9729	-0.1685	-0.0048
-0.9616	 0.0528	-10.7111	-0.8878	-0.0308	-0.0188	 0.0333	 0.1216	 0.4549	-0.0788	-2.4270	 1.5504	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.9616	-0.0528	 0.7111	 0.0788	 0.0308	 0.0188	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0887	36.6640	38880.4734	 0.0120	 0.0000	-0.9616	 0.0528	-10.7111	-0.8878	-0.0308	-0.0188
-1.6472	 0.6268	-9.8132	-1.0586	-0.1829	 0.0241	 0.0345	 0.1207	 0.4582	-0.0590	-2.4239	 1.5483	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.6472	-0.6268	-0.1868	 0.0590	 0.1829	-0.0241	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0884	36.6645	38880.7597	 0.0124	 0.0000	-1.6472	 0.6268	-9.8132	-1.0586	-0.1829	 0.0241
-1.8111	 0.6722	-6.7695	-0.9509	-0.2867	 0.0499	 0.0425	 0.1184	 0.4553	-0.0750	-2.4210	 1.5586	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.8111	-0.6722	-3.2305	 0.0750	 0.2867	-0.0499	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0891	36.6653	38881.8345	 0.0128	 0.0000	-1.8111	 0.6722	-6.7695	-0.9509	-0.2867	 0.0499
-0.9474	 0.3795	-12.0700	-0.9588	 0.0106	-0.0177	 0.0440	 0.1148	 0.4695	-0.0445	-2.4324	 1.5812	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.9474	-0.3795	 2.0700	 0.0445	-0.0106	 0.0177	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0900	36.6664	38882.1304	 0.0132	 0.0000	-0.9474	 0.3795	-12.0700	-0.9588	 0.0106	-0.0177
-1.4543	 0.5344	-7.5870	-0.9191	-0.1563	 0.0098	 0.0498	 0.1211	 0.4543	-0.0348	-2.4362	 1.5647	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.4543	-0.5344	-2.4130	 0.0348	 0.1563	-0.0098	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0913	36.6658	38881.5044	 0.0136	 0.0000	-1.4543	 0.5344	-7.5870	-0.9191	-0.1563	 0.0098
-1.5161	 0.4931	-8.4465	-0.8729	-0.2296	 0.0052	 0.0506	 0.1288	 0.4522	-0.0490	-2.4361	 1.5478	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.5161	-0.4931	-1.5535	 0.0490	 0.2296	-0.0052	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0921	36.6666	38881.5384	 0.0140	 0.0000	-1.5161	 0.4931	-8.4465	-0.8729	-0.2296	 0.0052
-0.3243	-0.1978	-13.4745	-0.8792	 0.2284	-0.0088	 0.0508	 0.1316	 0.4500	-0.0388	-2.4248	 1.5420	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.3243	 0.1978	 3.4745	 0.0388	-0.2284	 0.0088	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0913	36.6672	38881.5585	 0.0144	 0.0000	-0.3243	-0.1978	-13.4745	-0.8792	 0.2284	-0.0088
-1.8108	 0.1772	-9.5470	-0.8732	-0.2166	 0.0387	 0.0499	 0.1423	 0.4544	-0.0339	-2.4400	 1.5485	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.8108	-0.1772	-0.4530	 0.0339	 0.2166	-0.0387	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0914	36.6679	38881.6263	 0.0148	 0.0000	-1.8108	 0.1772	-9.5470	-0.8732	-0.2166	 0.0387
-1.1961	 0.0672	-10.4716	-0.9093	 0.0074	 0.0174	 0.0600	 0.1382	 0.4456	-0.0633	-2.4346	 1.5461	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1961	-0.0672	 0.4716	 0.0633	-0.0074	-0.0174	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0917	36.6677	38882.4682	 0.0152	 0.0000	-1.1961	 0.0672	-10.4716	-0.9093	 0.0074	 0.0174
-1.3850	 0.3815	-7.6532	-0.9866	-0.1024	 0.0074	 0.0570	 0.1382	 0.4497	-0.0424	-2.4276	 1.5414	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3850	-0.3815	-2.3468	 0.0424	 0.1024	-0.0074	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0905	36.6670	38882.1184	 0.0156	 0.0000	-1.3850	 0.3815	-7.6532	-0.9866	-0.1024	 0.0074
-1.1563	 0.1377	-8.6880	-0.8932	-0.0203	 0.0057	 0.0676	 0.1403	 0.4432	-0.0349	-2.4438	 1.5547	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.1563	-0.1377	-1.3120	 0.0349	 0.0203	-0.0057	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0904	36.6676	38881.7787	 0.0160	 0.0000	-1.1563	 0.1377	-8.6880	-0.8932	-0.0203	 0.0057
-1.2057	 0.1261	-10.6812	-0.9093	-0.0950	-0.0146	 0.0768	 0.1422	 0.4438	-0.0022	-2.4416	 1.5514	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.2057	-0.1261	 0.6812	 0.0022	 0.0950	 0.0146	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0908	36.6678	38882.7802	 0.0164	 0.0000	-1.2057	 0.1261	-10.6812	-0.9093	-0.0950	-0.0146
-2.1990	 0.6483	-6.6288	-0.9686	-0.3992	 0.0642	 0.0812	 0.1413	 0.4452	-0.0210	-2.4400	 1.5514	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 2.1990	-0.6483	-3.3712	 0.0210	 0.3992	-0.0642	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0910	36.6679	38883.3031	 0.0168	 0.0000	-2.1990	 0.6483	-6.6288	-0.9686	-0.3992	 0.0642
-0.4701	-0.3241	-9.7890	-0.7853	 0.1531	 0.0015	 0.0808	 0.1497	 0.4449	-0.0423	-2.4420	 1.5319	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.4701	 0.3241	-0.2110	 0.0423	-0.1531	-0.0015	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0912	36.6683	38883.7969	 0.0172	 0.0000	-0.4701	-0.3241	-9.7890	-0.7853	 0.1531	 0.0015
-0.5501	 0.1571	-10.7981	-0.9428	 0.0877	 0.0131	 0.0763	 0.1503	 0.4404	-0.0550	-2.4369	 1.5323	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.5501	-0.1571	 0.7981	 0.0550	-0.0877	-0.0131	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0912	36.6680	38882.9464	 0.0176	 0.0000	-0.5501	 0.1571	-10.7981	-0.9428	 0.0877	 0.0131
-0.7105	 0.1750	-11.7760	-0.8795	 0.0898	-0.0074	 0.0926	 0.1593	 0.4333	-0.0315	-2.4421	 1.5482	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 0.7105	-0.1750	 1.7760	 0.0315	-0.0898	 0.0074	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0910	36.6685	38882.9969	 0.0180	 0.0000	-0.7105	 0.1750	-11.7760	-0.8795	 0.0898	-0.0074
-1.3488	 0.3271	-8.7043	-0.8833	-0.1482	 0.0065	 0.0946	 0.1619	 0.4434	-0.0159	-2.4433	 1.5462	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	 1.3488	-0.3271	-1.2957	 0.0159	 0.1482	-0.0065	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0904	36.6680	38883.6000	 0.0184	 0.0000	-1.3488	 0.3271	-8.7043	-0.8833	-0.1482	 0.0065
 0.7433	-0.3260	-14.8753	-0.8012	 0.5414	-0.0573	 0.0882	 0.1614	 0.4384	-0.0154	-2.4453	 1.5439	 0.0000	 0.0000	-10.0000	 0.0000	 0.0000	 0.0000	-0.7433	 0.3260	 4.8753	 0.0154	-0.5414	 0.0573	-0.0000	-0.0000	 0.0000	 0.0000	-0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.0899	36.6678	38883.8043	 0.0188	 0.0000	 0.7433	-0.3260	-14.8753	-0.8012	 0.5414	-0.0573
