Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 13: 5: 56: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-6.1920	-3.4993	-193.6229	-0.2774	 0.2563	 0.2695	 1.3152	-1.0926	-1.2470	-1.4379	-0.3225	-0.5633	 1.3251	-1.1375	-1.2581	-1.4172	-0.4012	-0.5531	 0.0099	-0.0449	-0.0111	 0.0207	-0.0786	 0.0102	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3559	37.5778	5359.7880	 0.0066	 0.0000	-6.1920	-3.4993	-193.6229	-0.2774	 0.2563	 0.2695
-6.4594	-3.4957	-193.0509	-0.2650	 0.2446	 0.2821	 1.3110	-1.0917	-1.2494	-1.4326	-0.3250	-0.5660	 1.3250	-1.1381	-1.2580	-1.4159	-0.4011	-0.5531	 0.0140	-0.0463	-0.0086	 0.0167	-0.0761	 0.0128	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3571	37.5790	5359.8229	 0.0072	 0.0000	-6.4594	-3.4957	-193.0509	-0.2650	 0.2446	 0.2821
-6.0969	-3.6416	-194.1467	-0.2603	 0.2867	 0.2590	 1.3082	-1.0955	-1.2500	-1.4188	-0.3237	-0.5699	 1.3250	-1.1386	-1.2579	-1.4145	-0.4011	-0.5532	 0.0168	-0.0431	-0.0080	 0.0043	-0.0774	 0.0167	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3576	37.5805	5359.7184	 0.0079	 0.0000	-6.0969	-3.6416	-194.1467	-0.2603	 0.2867	 0.2590
-6.3874	-3.4272	-194.0914	-0.2698	 0.2244	 0.2773	 1.3087	-1.0938	-1.2408	-1.4347	-0.3307	-0.5567	 1.3250	-1.1392	-1.2578	-1.4129	-0.4010	-0.5532	 0.0163	-0.0454	-0.0170	 0.0218	-0.0702	 0.0035	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3565	37.5817	5359.6255	 0.0086	 0.0000	-6.3874	-3.4272	-194.0914	-0.2698	 0.2244	 0.2773
-6.5054	-3.3044	-193.1170	-0.2717	 0.2236	 0.2825	 1.3121	-1.0966	-1.2446	-1.4272	-0.3257	-0.5645	 1.3250	-1.1399	-1.2577	-1.4112	-0.4009	-0.5533	 0.0128	-0.0433	-0.0131	 0.0160	-0.0752	 0.0112	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3553	37.5818	5359.7054	 0.0092	 0.0000	-6.5054	-3.3044	-193.1170	-0.2717	 0.2236	 0.2825
-6.5729	-3.3422	-193.1381	-0.2732	 0.2009	 0.2900	 1.3096	-1.0922	-1.2504	-1.4384	-0.3285	-0.5573	 1.3250	-1.1406	-1.2576	-1.4093	-0.4008	-0.5534	 0.0154	-0.0484	-0.0072	 0.0291	-0.0724	 0.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3562	37.5813	5359.7547	 0.0099	 0.0000	-6.5729	-3.3422	-193.1381	-0.2732	 0.2009	 0.2900
-6.3719	-3.3610	-193.3676	-0.2819	 0.2420	 0.2783	 1.3093	-1.0915	-1.2474	-1.4447	-0.3233	-0.5628	 1.3249	-1.1415	-1.2575	-1.4072	-0.4008	-0.5534	 0.0157	-0.0500	-0.0100	 0.0375	-0.0774	 0.0094	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3565	37.5817	5359.7387	 0.0105	 0.0000	-6.3719	-3.3610	-193.3676	-0.2819	 0.2420	 0.2783
-6.1773	-3.4603	-193.8733	-0.2425	 0.2535	 0.2784	 1.3145	-1.0968	-1.2466	-1.4427	-0.3260	-0.5581	 1.3249	-1.1423	-1.2573	-1.4050	-0.4007	-0.5535	 0.0104	-0.0455	-0.0107	 0.0376	-0.0746	 0.0046	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3556	37.5821	5359.6803	 0.0112	 0.0000	-6.1773	-3.4603	-193.8733	-0.2425	 0.2535	 0.2784
-6.3389	-3.1930	-194.1109	-0.2275	 0.2218	 0.2850	 1.3149	-1.0942	-1.2468	-1.4205	-0.3243	-0.5634	 1.3249	-1.1432	-1.2572	-1.4027	-0.4006	-0.5536	 0.0100	-0.0490	-0.0103	 0.0178	-0.0763	 0.0098	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3555	37.5817	5359.6505	 0.0119	 0.0000	-6.3389	-3.1930	-194.1109	-0.2275	 0.2218	 0.2850
-5.9475	-3.0907	-195.7576	-0.2408	 0.2739	 0.2719	 1.3139	-1.0941	-1.2464	-1.4197	-0.3193	-0.5642	 1.3249	-1.1442	-1.2570	-1.4001	-0.4005	-0.5537	 0.0110	-0.0501	-0.0105	 0.0195	-0.0812	 0.0106	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3548	37.5799	5359.6794	 0.0125	 0.0000	-5.9475	-3.0907	-195.7576	-0.2408	 0.2739	 0.2719
-6.0599	-3.0917	-193.6768	-0.2616	 0.2344	 0.2815	 1.3141	-1.0962	-1.2470	-1.4144	-0.3279	-0.5620	 1.3248	-1.1453	-1.2568	-1.3974	-0.4004	-0.5537	 0.0107	-0.0491	-0.0098	 0.0170	-0.0724	 0.0083	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3557	37.5801	5359.6838	 0.0132	 0.0000	-6.0599	-3.0917	-193.6768	-0.2616	 0.2344	 0.2815
-6.3310	-3.2357	-192.8354	-0.2294	 0.1949	 0.2929	 1.3159	-1.0949	-1.2446	-1.4122	-0.3239	-0.5655	 1.3248	-1.1464	-1.2566	-1.3946	-0.4002	-0.5538	 0.0089	-0.0515	-0.0120	 0.0176	-0.0764	 0.0116	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3566	37.5806	5359.7061	 0.0138	 0.0000	-6.3310	-3.2357	-192.8354	-0.2294	 0.1949	 0.2929
-5.9195	-3.4372	-194.7609	-0.2191	 0.2401	 0.2765	 1.3185	-1.0978	-1.2436	-1.4063	-0.3285	-0.5635	 1.3248	-1.1476	-1.2564	-1.3915	-0.4001	-0.5539	 0.0063	-0.0498	-0.0128	 0.0148	-0.0716	 0.0096	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3573	37.5810	5359.7344	 0.0145	 0.0000	-5.9195	-3.4372	-194.7609	-0.2191	 0.2401	 0.2765
-5.7934	-3.4515	-194.5643	-0.2518	 0.2738	 0.2746	 1.3102	-1.1026	-1.2434	-1.4090	-0.3211	-0.5648	 1.3247	-1.1489	-1.2562	-1.3883	-0.4000	-0.5541	 0.0146	-0.0463	-0.0128	 0.0207	-0.0788	 0.0108	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3560	37.5814	5359.7340	 0.0152	 0.0000	-5.7934	-3.4515	-194.5643	-0.2518	 0.2738	 0.2746
-5.9739	-3.4687	-194.7854	-0.2393	 0.2539	 0.2719	 1.3139	-1.1051	-1.2423	-1.4162	-0.3232	-0.5620	 1.3247	-1.1502	-1.2560	-1.3848	-0.3998	-0.5542	 0.0108	-0.0451	-0.0136	 0.0313	-0.0766	 0.0078	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3548	37.5811	5359.5889	 0.0158	 0.0000	-5.9739	-3.4687	-194.7854	-0.2393	 0.2539	 0.2719
-5.9965	-3.3872	-194.6069	-0.2392	 0.2729	 0.2726	 1.3109	-1.1073	-1.2463	-1.4136	-0.3250	-0.5623	 1.3247	-1.1516	-1.2557	-1.3812	-0.3996	-0.5543	 0.0138	-0.0444	-0.0094	 0.0323	-0.0747	 0.0080	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3554	37.5806	5359.5413	 0.0165	 0.0000	-5.9965	-3.3872	-194.6069	-0.2392	 0.2729	 0.2726
-6.4649	-3.3002	-194.3237	-0.2192	 0.2211	 0.2730	 1.3087	-1.1078	-1.2415	-1.3912	-0.3285	-0.5687	 1.3246	-1.1531	-1.2554	-1.3774	-0.3995	-0.5544	 0.0159	-0.0453	-0.0139	 0.0138	-0.0710	 0.0143	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3553	37.5811	5359.5195	 0.0171	 0.0000	-6.4649	-3.3002	-194.3237	-0.2192	 0.2211	 0.2730
-6.3216	-3.2846	-194.3252	-0.2263	 0.2448	 0.2657	 1.3069	-1.1045	-1.2439	-1.4053	-0.3210	-0.5686	 1.3246	-1.1547	-1.2552	-1.3734	-0.3993	-0.5545	 0.0177	-0.0502	-0.0113	 0.0318	-0.0783	 0.0141	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3569	37.5815	5359.4580	 0.0178	 0.0000	-6.3216	-3.2846	-194.3252	-0.2263	 0.2448	 0.2657
-6.3086	-3.6097	-194.2185	-0.2270	 0.2624	 0.2643	 1.3079	-1.1105	-1.2413	-1.3891	-0.3238	-0.5639	 1.3246	-1.1563	-1.2549	-1.3692	-0.3991	-0.5547	 0.0167	-0.0458	-0.0136	 0.0199	-0.0753	 0.0092	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3570	37.5813	5359.4600	 0.0185	 0.0000	-6.3086	-3.6097	-194.2185	-0.2270	 0.2624	 0.2643
-6.3497	-3.3816	-194.2201	-0.2227	 0.2416	 0.2753	 1.3056	-1.1118	-1.2467	-1.4065	-0.3211	-0.5669	 1.3245	-1.1580	-1.2546	-1.3648	-0.3989	-0.5548	 0.0190	-0.0462	-0.0079	 0.0416	-0.0778	 0.0121	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3564	37.5804	5359.6379	 0.0191	 0.0000	-6.3497	-3.3816	-194.2201	-0.2227	 0.2416	 0.2753
-6.4060	-3.1435	-194.4764	-0.2080	 0.2137	 0.2837	 1.3129	-1.1143	-1.2464	-1.4078	-0.3226	-0.5645	 1.3245	-1.1598	-1.2543	-1.3602	-0.3987	-0.5550	 0.0116	-0.0455	-0.0078	 0.0475	-0.0761	 0.0096	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3568	37.5809	5359.7245	 0.0198	 0.0000	-6.4060	-3.1435	-194.4764	-0.2080	 0.2137	 0.2837
-6.3705	-2.9149	-194.6761	-0.1630	 0.2282	 0.2875	 1.3110	-1.1156	-1.2404	-1.3916	-0.3213	-0.5632	 1.3245	-1.1617	-1.2539	-1.3554	-0.3984	-0.5551	 0.0135	-0.0461	-0.0135	 0.0362	-0.0772	 0.0081	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3554	37.5801	5359.7726	 0.0204	 0.0000	-6.3705	-2.9149	-194.6761	-0.1630	 0.2282	 0.2875
-6.2270	-2.5770	-196.6995	-0.1156	 0.2221	 0.2805	 1.3126	-1.1202	-1.2424	-1.3920	-0.3206	-0.5676	 1.3244	-1.1637	-1.2536	-1.3504	-0.3982	-0.5553	 0.0118	-0.0434	-0.0112	 0.0416	-0.0776	 0.0123	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3546	37.5805	5359.8419	 0.0211	 0.0000	-6.2270	-2.5770	-196.6995	-0.1156	 0.2221	 0.2805
-6.3140	-2.0872	-196.0150	-0.1301	 0.2118	 0.2840	 1.3145	-1.1180	-1.2458	-1.3759	-0.3232	-0.5657	 1.3244	-1.1657	-1.2532	-1.3451	-0.3980	-0.5555	 0.0099	-0.0477	-0.0074	 0.0308	-0.0747	 0.0102	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3546	37.5815	5359.8106	 0.0218	 0.0000	-6.3140	-2.0872	-196.0150	-0.1301	 0.2118	 0.2840
-6.2452	-1.9448	-197.1947	-0.0991	 0.1865	 0.2924	 1.3099	-1.1151	-1.2416	-1.3650	-0.3232	-0.5703	 1.3244	-1.1678	-1.2528	-1.3397	-0.3977	-0.5557	 0.0145	-0.0527	-0.0112	 0.0253	-0.0745	 0.0147	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3560	37.5828	5359.7405	 0.0224	 0.0000	-6.2452	-1.9448	-197.1947	-0.0991	 0.1865	 0.2924
-5.8430	-2.1880	-197.8204	-0.1001	 0.2426	 0.2734	 1.3111	-1.1197	-1.2406	-1.3544	-0.3186	-0.5625	 1.3243	-1.1701	-1.2524	-1.3340	-0.3974	-0.5559	 0.0132	-0.0504	-0.0118	 0.0204	-0.0788	 0.0066	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3554	37.5823	5359.7071	 0.0231	 0.0000	-5.8430	-2.1880	-197.8204	-0.1001	 0.2426	 0.2734
-5.8013	-2.2723	-197.2850	-0.0948	 0.2435	 0.2727	 1.3149	-1.1217	-1.2421	-1.3402	-0.3236	-0.5584	 1.3243	-1.1724	-1.2519	-1.3281	-0.3971	-0.5561	 0.0094	-0.0507	-0.0098	 0.0121	-0.0735	 0.0023	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3555	37.5821	5359.6624	 0.0237	 0.0000	-5.8013	-2.2723	-197.2850	-0.0948	 0.2435	 0.2727
-5.8327	-2.3636	-196.9040	-0.1032	 0.2622	 0.2764	 1.3146	-1.1257	-1.2443	-1.3376	-0.3198	-0.5629	 1.3243	-1.1748	-1.2515	-1.3219	-0.3968	-0.5563	 0.0097	-0.0491	-0.0072	 0.0157	-0.0770	 0.0067	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3560	37.5817	5359.7487	 0.0244	 0.0000	-5.8327	-2.3636	-196.9040	-0.1032	 0.2622	 0.2764
-6.2131	-2.3594	-196.4992	-0.0969	 0.2121	 0.2839	 1.3097	-1.1344	-1.2458	-1.3445	-0.3221	-0.5525	 1.3242	-1.1772	-1.2510	-1.3155	-0.3965	-0.5565	 0.0145	-0.0428	-0.0052	 0.0290	-0.0743	-0.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3557	37.5811	5359.7417	 0.0251	 0.0000	-6.2131	-2.3594	-196.4992	-0.0969	 0.2121	 0.2839
-6.1881	-2.3577	-197.1664	-0.0845	 0.2399	 0.2779	 1.3057	-1.1338	-1.2412	-1.3378	-0.3244	-0.5570	 1.3242	-1.1798	-1.2505	-1.3089	-0.3961	-0.5567	 0.0185	-0.0460	-0.0093	 0.0289	-0.0717	 0.0003	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3563	37.5815	5359.8311	 0.0257	 0.0000	-6.1881	-2.3577	-197.1664	-0.0845	 0.2399	 0.2779
-6.2443	-2.2850	-198.0686	-0.0730	 0.2266	 0.2730	 1.3055	-1.1384	-1.2423	-1.3466	-0.3253	-0.5618	 1.3242	-1.1825	-1.2500	-1.3021	-0.3958	-0.5569	 0.0186	-0.0441	-0.0078	 0.0445	-0.0705	 0.0049	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3564	37.5822	5359.8404	 0.0264	 0.0000	-6.2443	-2.2850	-198.0686	-0.0730	 0.2266	 0.2730
-6.2700	-2.0165	-198.4152	-0.0759	 0.2313	 0.2709	 1.3001	-1.1368	-1.2397	-1.3282	-0.3258	-0.5629	 1.3242	-1.1853	-1.2495	-1.2950	-0.3954	-0.5572	 0.0241	-0.0485	-0.0098	 0.0332	-0.0696	 0.0057	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3574	37.5816	5359.8965	 0.0270	 0.0000	-6.2700	-2.0165	-198.4152	-0.0759	 0.2313	 0.2709
-6.2295	-1.9035	-197.6432	-0.0200	 0.2068	 0.2822	 1.3034	-1.1368	-1.2434	-1.3106	-0.3265	-0.5629	 1.3241	-1.1881	-1.2489	-1.2876	-0.3950	-0.5574	 0.0208	-0.0513	-0.0055	 0.0229	-0.0685	 0.0055	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3561	37.5810	5359.8115	 0.0277	 0.0000	-6.2295	-1.9035	-197.6432	-0.0200	 0.2068	 0.2822
-5.9316	-1.8731	-199.0240	-0.0014	 0.2113	 0.2830	 1.3065	-1.1451	-1.2433	-1.3173	-0.3192	-0.5597	 1.3241	-1.1911	-1.2484	-1.2800	-0.3946	-0.5577	 0.0176	-0.0459	-0.0050	 0.0373	-0.0754	 0.0021	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3563	37.5814	5359.7525	 0.0284	 0.0000	-5.9316	-1.8731	-199.0240	-0.0014	 0.2113	 0.2830
-6.1000	-1.6762	-197.7001	-0.0127	 0.2005	 0.2902	 1.3066	-1.1478	-1.2430	-1.3077	-0.3177	-0.5548	 1.3241	-1.1941	-1.2478	-1.2721	-0.3942	-0.5579	 0.0175	-0.0463	-0.0048	 0.0356	-0.0765	-0.0032	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3564	37.5808	5359.6149	 0.0290	 0.0000	-6.1000	-1.6762	-197.7001	-0.0127	 0.2005	 0.2902
-6.2049	-1.6212	-196.5517	 0.0086	 0.1873	 0.2869	 1.3094	-1.1490	-1.2422	-1.2959	-0.3193	-0.5542	 1.3241	-1.1973	-1.2471	-1.2640	-0.3938	-0.5582	 0.0147	-0.0483	-0.0050	 0.0318	-0.0744	-0.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3559	37.5814	5359.4684	 0.0297	 0.0000	-6.2049	-1.6212	-196.5517	 0.0086	 0.1873	 0.2869
-6.2902	-1.5581	-194.5414	-0.0131	 0.1883	 0.2906	 1.3119	-1.1492	-1.2378	-1.2907	-0.3218	-0.5561	 1.3240	-1.2005	-1.2465	-1.2556	-0.3933	-0.5585	 0.0121	-0.0513	-0.0087	 0.0351	-0.0715	-0.0024	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3563	37.5816	5359.4852	 0.0303	 0.0000	-6.2902	-1.5581	-194.5414	-0.0131	 0.1883	 0.2906
-6.0546	-1.7896	-195.2560	 0.0283	 0.2221	 0.2783	 1.3107	-1.1483	-1.2386	-1.2745	-0.3243	-0.5647	 1.3240	-1.2039	-1.2458	-1.2470	-0.3928	-0.5588	 0.0133	-0.0556	-0.0072	 0.0276	-0.0686	 0.0060	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3564	37.5822	5359.4374	 0.0310	 0.0000	-6.0546	-1.7896	-195.2560	 0.0283	 0.2221	 0.2783
