Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 13: 8: 34: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-6.8378	 1.5099	-212.6802	 0.3386	-0.1450	-0.0654	 1.2169	-1.1732	-1.2654	-1.2455	-0.5440	-0.5763	 1.2398	-1.2133	-1.2772	-1.2454	-0.5351	-0.5741	 0.0229	-0.0401	-0.0118	 0.0001	 0.0089	 0.0021	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3722	37.5896	5359.6016	 0.0125	 0.0000	-6.8378	 1.5099	-212.6802	 0.3386	-0.1450	-0.0654
-6.9333	 1.6136	-211.7224	 0.3421	-0.1517	-0.0652	 1.2194	-1.1784	-1.2653	-1.2441	-0.5439	-0.5800	 1.2404	-1.2133	-1.2771	-1.2453	-0.5334	-0.5743	 0.0210	-0.0349	-0.0118	-0.0012	 0.0104	 0.0057	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3725	37.5887	5359.6970	 0.0132	 0.0000	-6.9333	 1.6136	-211.7224	 0.3421	-0.1517	-0.0652
-6.7193	 1.4602	-212.2211	 0.3449	-0.1211	-0.0676	 1.2155	-1.1779	-1.2637	-1.2513	-0.5480	-0.5787	 1.2410	-1.2133	-1.2771	-1.2451	-0.5316	-0.5745	 0.0255	-0.0353	-0.0134	 0.0062	 0.0163	 0.0042	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3719	37.5891	5359.7370	 0.0138	 0.0000	-6.7193	 1.4602	-212.2211	 0.3449	-0.1211	-0.0676
-6.8920	 1.6423	-212.1653	 0.3347	-0.1555	-0.0623	 1.2156	-1.1766	-1.2612	-1.2567	-0.5450	-0.5798	 1.2417	-1.2133	-1.2771	-1.2449	-0.5298	-0.5746	 0.0261	-0.0367	-0.0158	 0.0117	 0.0153	 0.0052	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3721	37.5901	5359.7898	 0.0145	 0.0000	-6.8920	 1.6423	-212.1653	 0.3347	-0.1555	-0.0623
-6.8826	 1.7314	-212.0042	 0.3302	-0.1528	-0.0672	 1.2151	-1.1756	-1.2649	-1.2517	-0.5458	-0.5798	 1.2424	-1.2132	-1.2770	-1.2447	-0.5278	-0.5748	 0.0274	-0.0376	-0.0122	 0.0070	 0.0181	 0.0050	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3724	37.5901	5359.8549	 0.0152	 0.0000	-6.8826	 1.7314	-212.0042	 0.3302	-0.1528	-0.0672
-6.7848	 1.5921	-212.5877	 0.3420	-0.1533	-0.0678	 1.2146	-1.1680	-1.2662	-1.2514	-0.5437	-0.5796	 1.2432	-1.2132	-1.2770	-1.2445	-0.5256	-0.5750	 0.0286	-0.0452	-0.0108	 0.0069	 0.0180	 0.0046	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3720	37.5906	5359.9313	 0.0158	 0.0000	-6.7848	 1.5921	-212.5877	 0.3420	-0.1533	-0.0678
-6.9416	 1.5902	-212.2221	 0.3352	-0.1644	-0.0610	 1.2133	-1.1743	-1.2659	-1.2532	-0.5462	-0.5784	 1.2440	-1.2132	-1.2769	-1.2443	-0.5234	-0.5752	 0.0306	-0.0389	-0.0110	 0.0090	 0.0227	 0.0032	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3722	37.5917	5359.9899	 0.0165	 0.0000	-6.9416	 1.5902	-212.2221	 0.3352	-0.1644	-0.0610
-6.8323	 1.5646	-212.0400	 0.3250	-0.1390	-0.0611	 1.2157	-1.1738	-1.2620	-1.2474	-0.5492	-0.5769	 1.2448	-1.2132	-1.2769	-1.2440	-0.5211	-0.5754	 0.0291	-0.0394	-0.0149	 0.0034	 0.0281	 0.0015	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3718	37.5910	5360.0792	 0.0171	 0.0000	-6.8323	 1.5646	-212.0400	 0.3250	-0.1390	-0.0611
-6.8835	 1.4200	-212.0024	 0.3500	-0.1624	-0.0602	 1.2135	-1.1718	-1.2652	-1.2434	-0.5423	-0.5748	 1.2457	-1.2132	-1.2768	-1.2438	-0.5187	-0.5756	 0.0322	-0.0414	-0.0117	-0.0004	 0.0236	-0.0009	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3725	37.5891	5360.1193	 0.0178	 0.0000	-6.8835	 1.4200	-212.0024	 0.3500	-0.1624	-0.0602
-6.8835	 1.3809	-211.9915	 0.3316	-0.1707	-0.0533	 1.2136	-1.1771	-1.2643	-1.2345	-0.5474	-0.5803	 1.2466	-1.2132	-1.2768	-1.2435	-0.5162	-0.5759	 0.0330	-0.0361	-0.0125	-0.0090	 0.0312	 0.0044	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3723	37.5896	5360.0918	 0.0185	 0.0000	-6.8835	 1.3809	-211.9915	 0.3316	-0.1707	-0.0533
-6.7236	 1.3425	-212.3651	 0.3329	-0.1599	-0.0603	 1.2183	-1.1805	-1.2648	-1.2462	-0.5445	-0.5759	 1.2475	-1.2132	-1.2767	-1.2432	-0.5135	-0.5761	 0.0292	-0.0327	-0.0120	 0.0030	 0.0310	-0.0002	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3718	37.5888	5360.0414	 0.0191	 0.0000	-6.7236	 1.3425	-212.3651	 0.3329	-0.1599	-0.0603
-6.7488	 1.3340	-212.0036	 0.3237	-0.1615	-0.0556	 1.2163	-1.1803	-1.2643	-1.2559	-0.5468	-0.5708	 1.2485	-1.2132	-1.2767	-1.2429	-0.5108	-0.5763	 0.0322	-0.0329	-0.0124	 0.0130	 0.0360	-0.0055	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3708	37.5892	5359.9709	 0.0198	 0.0000	-6.7488	 1.3340	-212.0036	 0.3237	-0.1615	-0.0556
-6.4644	 1.2568	-212.1255	 0.3343	-0.1156	-0.0620	 1.2195	-1.1779	-1.2637	-1.2497	-0.5456	-0.5789	 1.2496	-1.2132	-1.2766	-1.2426	-0.5079	-0.5766	 0.0301	-0.0353	-0.0129	 0.0071	 0.0377	 0.0023	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3705	37.5906	5359.9898	 0.0204	 0.0000	-6.4644	 1.2568	-212.1255	 0.3343	-0.1156	-0.0620
-6.6422	 1.4045	-211.9421	 0.3375	-0.1478	-0.0575	 1.2168	-1.1758	-1.2626	-1.2538	-0.5451	-0.5778	 1.2506	-1.2132	-1.2765	-1.2423	-0.5049	-0.5769	 0.0339	-0.0374	-0.0139	 0.0116	 0.0402	 0.0009	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3720	37.5903	5360.0155	 0.0211	 0.0000	-6.6422	 1.4045	-211.9421	 0.3375	-0.1478	-0.0575
-6.4811	 1.1973	-212.1329	 0.3296	-0.1227	-0.0656	 1.2107	-1.1750	-1.2674	-1.2500	-0.5408	-0.5816	 1.2517	-1.2132	-1.2765	-1.2419	-0.5018	-0.5771	 0.0411	-0.0382	-0.0090	 0.0081	 0.0390	 0.0045	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3720	37.5906	5360.1237	 0.0218	 0.0000	-6.4811	 1.1973	-212.1329	 0.3296	-0.1227	-0.0656
-6.3967	 1.4060	-211.7324	 0.3123	-0.1382	-0.0568	 1.2168	-1.1737	-1.2638	-1.2541	-0.5472	-0.5748	 1.2529	-1.2132	-1.2764	-1.2416	-0.4986	-0.5774	 0.0361	-0.0396	-0.0126	 0.0126	 0.0486	-0.0027	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3719	37.5903	5360.0523	 0.0224	 0.0000	-6.3967	 1.4060	-211.7324	 0.3123	-0.1382	-0.0568
-6.1018	 1.2707	-212.1689	 0.3221	-0.1290	-0.0618	 1.2226	-1.1771	-1.2596	-1.2561	-0.5433	-0.5697	 1.2541	-1.2132	-1.2763	-1.2412	-0.4953	-0.5777	 0.0315	-0.0361	-0.0167	 0.0150	 0.0480	-0.0080	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3723	37.5899	5360.0351	 0.0231	 0.0000	-6.1018	 1.2707	-212.1689	 0.3221	-0.1290	-0.0618
-6.0111	 1.1895	-212.5738	 0.3536	-0.1191	-0.0629	 1.2234	-1.1842	-1.2633	-1.2503	-0.5430	-0.5693	 1.2553	-1.2132	-1.2762	-1.2408	-0.4918	-0.5780	 0.0319	-0.0291	-0.0129	 0.0095	 0.0511	-0.0087	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3728	37.5887	5359.8886	 0.0237	 0.0000	-6.0111	 1.1895	-212.5738	 0.3536	-0.1191	-0.0629
-6.2561	 1.5795	-212.3853	 0.3238	-0.1620	-0.0518	 1.2215	-1.1786	-1.2630	-1.2531	-0.5404	-0.5639	 1.2566	-1.2133	-1.2762	-1.2404	-0.4883	-0.5783	 0.0351	-0.0346	-0.0132	 0.0127	 0.0521	-0.0145	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3721	37.5890	5359.9397	 0.0244	 0.0000	-6.2561	 1.5795	-212.3853	 0.3238	-0.1620	-0.0518
-5.7704	 1.4754	-213.7985	 0.3521	-0.1035	-0.0718	 1.2214	-1.1782	-1.2631	-1.2431	-0.5378	-0.5677	 1.2580	-1.2133	-1.2761	-1.2399	-0.4846	-0.5787	 0.0366	-0.0351	-0.0129	 0.0032	 0.0532	-0.0110	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3714	37.5894	5359.9993	 0.0251	 0.0000	-5.7704	 1.4754	-213.7985	 0.3521	-0.1035	-0.0718
-5.8710	 1.5948	-212.3708	 0.3392	-0.1314	-0.0656	 1.2232	-1.1747	-1.2625	-1.2504	-0.5414	-0.5743	 1.2593	-1.2133	-1.2760	-1.2395	-0.4808	-0.5790	 0.0361	-0.0386	-0.0135	 0.0109	 0.0606	-0.0047	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3708	37.5894	5360.0127	 0.0257	 0.0000	-5.8710	 1.5948	-212.3708	 0.3392	-0.1314	-0.0656
-5.8043	 1.5650	-212.2004	 0.3113	-0.1523	-0.0657	 1.2298	-1.1787	-1.2603	-1.2401	-0.5439	-0.5668	 1.2608	-1.2133	-1.2759	-1.2390	-0.4768	-0.5793	 0.0310	-0.0346	-0.0156	 0.0010	 0.0671	-0.0125	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3716	37.5890	5360.0591	 0.0264	 0.0000	-5.8043	 1.5650	-212.2004	 0.3113	-0.1523	-0.0657
-5.4879	 1.3981	-212.4882	 0.3396	-0.1255	-0.0637	 1.2281	-1.1798	-1.2633	-1.2386	-0.5408	-0.5678	 1.2622	-1.2133	-1.2758	-1.2385	-0.4728	-0.5797	 0.0341	-0.0336	-0.0125	 0.0001	 0.0680	-0.0119	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3728	37.5891	5360.1065	 0.0270	 0.0000	-5.4879	 1.3981	-212.4882	 0.3396	-0.1255	-0.0637
-5.8827	 1.3245	-212.0897	 0.3496	-0.1817	-0.0627	 1.2299	-1.1797	-1.2625	-1.2579	-0.5421	-0.5693	 1.2638	-1.2134	-1.2757	-1.2380	-0.4686	-0.5801	 0.0338	-0.0337	-0.0132	 0.0199	 0.0735	-0.0108	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3732	37.5902	5360.1696	 0.0277	 0.0000	-5.8827	 1.3245	-212.0897	 0.3496	-0.1817	-0.0627
-5.8229	 1.4869	-212.6277	 0.3474	-0.1994	-0.0658	 1.2327	-1.1798	-1.2614	-1.2621	-0.5372	-0.5662	 1.2653	-1.2134	-1.2756	-1.2375	-0.4643	-0.5804	 0.0326	-0.0336	-0.0142	 0.0246	 0.0729	-0.0143	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3740	37.5903	5360.3222	 0.0284	 0.0000	-5.8229	 1.4869	-212.6277	 0.3474	-0.1994	-0.0658
-5.7178	 1.8447	-213.7718	 0.3467	-0.1930	-0.0612	 1.2363	-1.1836	-1.2615	-1.2414	-0.5391	-0.5655	 1.2669	-1.2134	-1.2755	-1.2370	-0.4599	-0.5808	 0.0306	-0.0298	-0.0139	 0.0045	 0.0792	-0.0154	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3742	37.5891	5360.3351	 0.0290	 0.0000	-5.7178	 1.8447	-213.7718	 0.3467	-0.1930	-0.0612
-5.7191	 2.2075	-214.1944	 0.3654	-0.1890	-0.0561	 1.2325	-1.1765	-1.2637	-1.2552	-0.5394	-0.5745	 1.2686	-1.2135	-1.2754	-1.2364	-0.4553	-0.5812	 0.0361	-0.0369	-0.0117	 0.0188	 0.0841	-0.0067	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3750	37.5895	5360.3231	 0.0297	 0.0000	-5.7191	 2.2075	-214.1944	 0.3654	-0.1890	-0.0561
-5.6740	 2.1749	-213.8157	 0.3351	-0.1984	-0.0565	 1.2345	-1.1778	-1.2629	-1.2470	-0.5415	-0.5679	 1.2703	-1.2135	-1.2752	-1.2358	-0.4506	-0.5816	 0.0358	-0.0357	-0.0123	 0.0111	 0.0909	-0.0137	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3740	37.5896	5360.2801	 0.0303	 0.0000	-5.6740	 2.1749	-213.8157	 0.3351	-0.1984	-0.0565
-5.4865	 1.9759	-213.7898	 0.3493	-0.1942	-0.0600	 1.2319	-1.1799	-1.2616	-1.2445	-0.5422	-0.5729	 1.2720	-1.2135	-1.2751	-1.2352	-0.4458	-0.5820	 0.0402	-0.0336	-0.0135	 0.0093	 0.0964	-0.0092	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.3738	37.5889	5360.2298	 0.0310	 0.0000	-5.4865	 1.9759	-213.7898	 0.3493	-0.1942	-0.0600
