Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 23, 2024 -- 13: 0: 19: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-5.9999	-1.1713	-212.3640	 0.1565	-0.3218	 0.0095	 0.4815	-0.3860	-2.5781	-6.1496	-1.9151	 0.5849	 0.5035	-0.4261	-2.6068	-6.1270	-1.9944	 0.6045	 0.0220	-0.0400	-0.0287	 0.0226	-0.0793	 0.0196	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7081	37.8481	5362.7126	 0.0066	 0.0000	-5.9999	-1.1713	-212.3640	 0.1565	-0.3218	 0.0095
-6.0956	-0.7142	-212.3122	 0.1433	-0.3497	 0.0176	 0.4809	-0.3876	-2.5812	-6.1455	-1.9203	 0.5804	 0.5041	-0.4261	-2.6068	-6.1270	-1.9930	 0.6045	 0.0232	-0.0385	-0.0256	 0.0185	-0.0728	 0.0241	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7077	37.8480	5362.9032	 0.0072	 0.0000	-6.0956	-0.7142	-212.3122	 0.1433	-0.3497	 0.0176
-6.0212	-0.7210	-212.7341	 0.1627	-0.3332	 0.0233	 0.4773	-0.3840	-2.5825	-6.1302	-1.9224	 0.5793	 0.5048	-0.4261	-2.6068	-6.1269	-1.9915	 0.6045	 0.0275	-0.0420	-0.0243	 0.0032	-0.0691	 0.0252	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7064	37.8485	5362.9572	 0.0079	 0.0000	-6.0212	-0.7210	-212.7341	 0.1627	-0.3332	 0.0233
-6.1034	-0.6935	-212.5144	 0.1534	-0.3353	 0.0236	 0.4781	-0.3904	-2.5817	-6.1277	-1.9180	 0.5844	 0.5055	-0.4261	-2.6068	-6.1269	-1.9898	 0.6045	 0.0275	-0.0356	-0.0251	 0.0008	-0.0718	 0.0202	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7054	37.8487	5362.8648	 0.0086	 0.0000	-6.1034	-0.6935	-212.5144	 0.1534	-0.3353	 0.0236
-5.8773	-1.0279	-213.8379	 0.1776	-0.3173	 0.0100	 0.4789	-0.3921	-2.5814	-6.1324	-1.9222	 0.5870	 0.5063	-0.4260	-2.6068	-6.1269	-1.9879	 0.6046	 0.0275	-0.0339	-0.0254	 0.0055	-0.0657	 0.0176	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7049	37.8483	5362.8423	 0.0092	 0.0000	-5.8773	-1.0279	-213.8379	 0.1776	-0.3173	 0.0100
-6.0550	-0.8890	-212.6773	 0.1498	-0.3560	 0.0212	 0.4786	-0.3884	-2.5809	-6.1210	-1.9258	 0.5878	 0.5072	-0.4260	-2.6068	-6.1268	-1.9859	 0.6046	 0.0286	-0.0377	-0.0259	-0.0058	-0.0601	 0.0168	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7042	37.8480	5362.9083	 0.0099	 0.0000	-6.0550	-0.8890	-212.6773	 0.1498	-0.3560	 0.0212
-6.1515	-0.7992	-212.8617	 0.1514	-0.3559	 0.0165	 0.4797	-0.3853	-2.5808	-6.1290	-1.9217	 0.5874	 0.5082	-0.4260	-2.6068	-6.1268	-1.9838	 0.6046	 0.0285	-0.0407	-0.0260	 0.0022	-0.0620	 0.0173	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7037	37.8480	5363.0114	 0.0105	 0.0000	-6.1515	-0.7992	-212.8617	 0.1514	-0.3559	 0.0165
-6.0101	-0.7043	-213.1770	 0.1575	-0.3394	 0.0160	 0.4784	-0.3860	-2.5782	-6.1438	-1.9274	 0.5912	 0.5092	-0.4260	-2.6068	-6.1267	-1.9815	 0.6047	 0.0308	-0.0400	-0.0286	 0.0171	-0.0541	 0.0135	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7038	37.8492	5362.9873	 0.0112	 0.0000	-6.0101	-0.7043	-213.1770	 0.1575	-0.3394	 0.0160
-6.0411	-0.6320	-212.9237	 0.1667	-0.3637	 0.0219	 0.4767	-0.3829	-2.5833	-6.1351	-1.9274	 0.5828	 0.5102	-0.4260	-2.6068	-6.1266	-1.9790	 0.6047	 0.0335	-0.0431	-0.0235	 0.0084	-0.0517	 0.0219	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7044	37.8501	5363.0285	 0.0119	 0.0000	-6.0411	-0.6320	-212.9237	 0.1667	-0.3637	 0.0219
-5.8183	-0.8664	-212.7472	 0.1478	-0.3421	 0.0215	 0.4840	-0.3877	-2.5831	-6.1318	-1.9288	 0.5921	 0.5114	-0.4261	-2.6068	-6.1266	-1.9764	 0.6048	 0.0273	-0.0384	-0.0237	 0.0052	-0.0476	 0.0127	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7052	37.8489	5363.0949	 0.0125	 0.0000	-5.8183	-0.8664	-212.7472	 0.1478	-0.3421	 0.0215
-5.9119	-0.8643	-211.8093	 0.1217	-0.3489	 0.0208	 0.4859	-0.3868	-2.5833	-6.1480	-1.9288	 0.5969	 0.5126	-0.4261	-2.6068	-6.1265	-1.9737	 0.6048	 0.0267	-0.0393	-0.0235	 0.0215	-0.0449	 0.0080	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7053	37.8487	5363.2225	 0.0132	 0.0000	-5.9119	-0.8643	-211.8093	 0.1217	-0.3489	 0.0208
-5.8243	-0.8812	-213.1097	 0.1526	-0.3360	 0.0136	 0.4820	-0.3864	-2.5828	-6.1418	-1.9267	 0.5871	 0.5138	-0.4261	-2.6068	-6.1264	-1.9707	 0.6049	 0.0318	-0.0397	-0.0240	 0.0154	-0.0440	 0.0177	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7048	37.8469	5363.2293	 0.0138	 0.0000	-5.8243	-0.8812	-213.1097	 0.1526	-0.3360	 0.0136
-5.9391	-0.5309	-213.4401	 0.1548	-0.3735	 0.0255	 0.4857	-0.3888	-2.5834	-6.1500	-1.9285	 0.5932	 0.5152	-0.4261	-2.6068	-6.1263	-1.9677	 0.6049	 0.0294	-0.0373	-0.0234	 0.0237	-0.0391	 0.0117	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7049	37.8461	5363.1962	 0.0145	 0.0000	-5.9391	-0.5309	-213.4401	 0.1548	-0.3735	 0.0255
-5.9533	-0.4019	-212.5982	 0.1583	-0.3699	 0.0239	 0.4849	-0.3871	-2.5842	-6.1473	-1.9287	 0.5986	 0.5166	-0.4261	-2.6067	-6.1262	-1.9644	 0.6050	 0.0317	-0.0390	-0.0226	 0.0212	-0.0357	 0.0064	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7052	37.8462	5363.1846	 0.0152	 0.0000	-5.9533	-0.4019	-212.5982	 0.1583	-0.3699	 0.0239
-5.8236	-0.4587	-212.9170	 0.1731	-0.3406	 0.0214	 0.4866	-0.3940	-2.5823	-6.1421	-1.9307	 0.5977	 0.5181	-0.4262	-2.6067	-6.1260	-1.9610	 0.6051	 0.0315	-0.0322	-0.0244	 0.0160	-0.0303	 0.0073	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7056	37.8460	5363.0774	 0.0158	 0.0000	-5.8236	-0.4587	-212.9170	 0.1731	-0.3406	 0.0214
-5.9418	-0.1671	-213.3279	 0.1771	-0.3579	 0.0226	 0.4848	-0.3867	-2.5855	-6.1410	-1.9231	 0.5863	 0.5196	-0.4262	-2.6067	-6.1259	-1.9574	 0.6052	 0.0348	-0.0395	-0.0212	 0.0151	-0.0343	 0.0189	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7052	37.8448	5363.1621	 0.0165	 0.0000	-5.9418	-0.1671	-213.3279	 0.1771	-0.3579	 0.0226
-5.5869	-0.1225	-213.5854	 0.1628	-0.3272	 0.0177	 0.4871	-0.3862	-2.5829	-6.1325	-1.9356	 0.5970	 0.5212	-0.4262	-2.6067	-6.1257	-1.9537	 0.6053	 0.0342	-0.0400	-0.0238	 0.0068	-0.0181	 0.0082	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7059	37.8466	5363.2317	 0.0171	 0.0000	-5.5869	-0.1225	-213.5854	 0.1628	-0.3272	 0.0177
-5.5893	-0.0597	-213.0189	 0.1693	-0.3724	 0.0285	 0.4858	-0.3861	-2.5856	-6.1244	-1.9282	 0.5889	 0.5229	-0.4263	-2.6066	-6.1255	-1.9498	 0.6054	 0.0372	-0.0401	-0.0210	-0.0012	-0.0216	 0.0165	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7063	37.8478	5363.3125	 0.0178	 0.0000	-5.5893	-0.0597	-213.0189	 0.1693	-0.3724	 0.0285
-5.4130	-0.4795	-213.0863	 0.1919	-0.3420	 0.0178	 0.4932	-0.3860	-2.5837	-6.1337	-1.9307	 0.6000	 0.5247	-0.4263	-2.6066	-6.1254	-1.9458	 0.6055	 0.0315	-0.0403	-0.0229	 0.0083	-0.0151	 0.0055	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7073	37.8476	5363.2279	 0.0185	 0.0000	-5.4130	-0.4795	-213.0863	 0.1919	-0.3420	 0.0178
-5.1640	-0.4597	-213.9924	 0.1820	-0.2996	 0.0161	 0.4941	-0.3880	-2.5875	-6.1350	-1.9291	 0.6016	 0.5265	-0.4264	-2.6066	-6.1252	-1.9415	 0.6056	 0.0324	-0.0384	-0.0191	 0.0098	-0.0125	 0.0040	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7079	37.8495	5363.2570	 0.0191	 0.0000	-5.1640	-0.4597	-213.9924	 0.1820	-0.2996	 0.0161
-5.4426	-0.2948	-213.5809	 0.1715	-0.3624	 0.0294	 0.4942	-0.3893	-2.5870	-6.1091	-1.9309	 0.6084	 0.5284	-0.4265	-2.6065	-6.1249	-1.9371	 0.6057	 0.0343	-0.0372	-0.0195	-0.0159	-0.0063	-0.0027	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7066	37.8492	5363.0920	 0.0198	 0.0000	-5.4426	-0.2948	-213.5809	 0.1715	-0.3624	 0.0294
-5.4420	-0.3652	-212.8098	 0.1613	-0.3729	 0.0283	 0.4928	-0.3886	-2.5857	-6.1477	-1.9291	 0.5995	 0.5304	-0.4265	-2.6065	-6.1247	-1.9325	 0.6058	 0.0376	-0.0379	-0.0208	 0.0230	-0.0034	 0.0064	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7069	37.8478	5363.1559	 0.0204	 0.0000	-5.4420	-0.3652	-212.8098	 0.1613	-0.3729	 0.0283
-5.5702	-0.3476	-212.4138	 0.1490	-0.4019	 0.0343	 0.4902	-0.3858	-2.5888	-6.1301	-1.9315	 0.5989	 0.5325	-0.4266	-2.6064	-6.1245	-1.9278	 0.6060	 0.0423	-0.0408	-0.0176	 0.0057	 0.0038	 0.0071	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7071	37.8474	5363.0997	 0.0211	 0.0000	-5.5702	-0.3476	-212.4138	 0.1490	-0.4019	 0.0343
-5.5352	-0.5209	-213.1162	 0.1677	-0.4260	 0.0446	 0.4957	-0.3903	-2.5850	-6.1366	-1.9278	 0.6055	 0.5346	-0.4267	-2.6063	-6.1242	-1.9229	 0.6061	 0.0389	-0.0364	-0.0214	 0.0124	 0.0049	 0.0006	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7077	37.8475	5363.1315	 0.0218	 0.0000	-5.5352	-0.5209	-213.1162	 0.1677	-0.4260	 0.0446
-4.9610	-0.6646	-213.6280	 0.1921	-0.3363	 0.0215	 0.4994	-0.3868	-2.5846	-6.1352	-1.9273	 0.6064	 0.5368	-0.4268	-2.6063	-6.1239	-1.9177	 0.6063	 0.0374	-0.0400	-0.0217	 0.0113	 0.0095	-0.0001	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7083	37.8472	5363.1663	 0.0224	 0.0000	-4.9610	-0.6646	-213.6280	 0.1921	-0.3363	 0.0215
-5.0004	-0.5348	-212.5110	 0.1667	-0.3876	 0.0396	 0.5011	-0.3905	-2.5844	-6.1265	-1.9283	 0.6113	 0.5391	-0.4269	-2.6062	-6.1236	-1.9125	 0.6064	 0.0380	-0.0364	-0.0218	 0.0029	 0.0158	-0.0049	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7072	37.8474	5363.1134	 0.0231	 0.0000	-5.0004	-0.5348	-212.5110	 0.1667	-0.3876	 0.0396
-4.7323	-0.6298	-213.1086	 0.1677	-0.3539	 0.0322	 0.5037	-0.3898	-2.5863	-6.1277	-1.9264	 0.6087	 0.5415	-0.4270	-2.6061	-6.1233	-1.9070	 0.6066	 0.0378	-0.0372	-0.0198	 0.0043	 0.0194	-0.0021	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7078	37.8470	5363.0908	 0.0237	 0.0000	-4.7323	-0.6298	-213.1086	 0.1677	-0.3539	 0.0322
-5.0788	-0.4301	-212.9541	 0.1538	-0.3980	 0.0398	 0.5058	-0.3911	-2.5836	-6.1321	-1.9304	 0.6127	 0.5439	-0.4271	-2.6060	-6.1230	-1.9014	 0.6068	 0.0381	-0.0361	-0.0224	 0.0091	 0.0290	-0.0059	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7084	37.8476	5363.0665	 0.0244	 0.0000	-5.0788	-0.4301	-212.9541	 0.1538	-0.3980	 0.0398
-5.2212	-0.2872	-212.4118	 0.1386	-0.4297	 0.0420	 0.5105	-0.3933	-2.5832	-6.1285	-1.9262	 0.6221	 0.5464	-0.4272	-2.6059	-6.1226	-1.8955	 0.6070	 0.0359	-0.0340	-0.0227	 0.0058	 0.0307	-0.0150	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7077	37.8475	5363.0208	 0.0251	 0.0000	-5.2212	-0.2872	-212.4118	 0.1386	-0.4297	 0.0420
-5.0857	-0.3755	-212.9764	 0.1627	-0.4035	 0.0437	 0.4980	-0.3931	-2.5859	-6.1296	-1.9256	 0.6108	 0.5490	-0.4274	-2.6058	-6.1223	-1.8895	 0.6072	 0.0510	-0.0343	-0.0199	 0.0073	 0.0360	-0.0036	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7074	37.8484	5362.9899	 0.0257	 0.0000	-5.0857	-0.3755	-212.9764	 0.1627	-0.4035	 0.0437
-5.0698	-0.5271	-212.8132	 0.1735	-0.4072	 0.0397	 0.5006	-0.3840	-2.5840	-6.1233	-1.9246	 0.6083	 0.5517	-0.4275	-2.6057	-6.1219	-1.8833	 0.6075	 0.0511	-0.0436	-0.0217	 0.0014	 0.0413	-0.0009	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7075	37.8489	5362.9981	 0.0264	 0.0000	-5.0698	-0.5271	-212.8132	 0.1735	-0.4072	 0.0397
-4.3638	-0.5856	-212.0877	 0.1270	-0.3900	 0.0425	 0.5096	-0.3943	-2.5861	-6.1195	-1.9266	 0.6201	 0.5544	-0.4277	-2.6056	-6.1215	-1.8769	 0.6077	 0.0448	-0.0334	-0.0194	-0.0020	 0.0497	-0.0124	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7070	37.8483	5362.9584	 0.0270	 0.0000	-4.3638	-0.5856	-212.0877	 0.1270	-0.3900	 0.0425
-3.9306	-0.8957	-212.8623	 0.1644	-0.3566	 0.0308	 0.5150	-0.3953	-2.5877	-6.1254	-1.9256	 0.6288	 0.5573	-0.4278	-2.6055	-6.1211	-1.8704	 0.6079	 0.0423	-0.0326	-0.0178	 0.0043	 0.0552	-0.0209	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7076	37.8486	5362.9333	 0.0277	 0.0000	-3.9306	-0.8957	-212.8623	 0.1644	-0.3566	 0.0308
-4.0055	-0.6811	-213.8634	 0.1875	-0.3387	 0.0253	 0.5180	-0.3917	-2.5814	-6.1354	-1.9279	 0.6332	 0.5602	-0.4280	-2.6053	-6.1206	-1.8636	 0.6082	 0.0422	-0.0363	-0.0239	 0.0148	 0.0643	-0.0250	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7069	37.8489	5362.9151	 0.0284	 0.0000	-4.0055	-0.6811	-213.8634	 0.1875	-0.3387	 0.0253
-4.1884	-0.4298	-213.4967	 0.1867	-0.3825	 0.0388	 0.5177	-0.3901	-2.5841	-6.1386	-1.9283	 0.6347	 0.5632	-0.4282	-2.6052	-6.1202	-1.8567	 0.6085	 0.0454	-0.0381	-0.0211	 0.0184	 0.0716	-0.0262	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7073	37.8487	5362.9901	 0.0290	 0.0000	-4.1884	-0.4298	-213.4967	 0.1867	-0.3825	 0.0388
-4.3240	-0.3291	-213.9263	 0.1814	-0.3848	 0.0344	 0.5176	-0.3890	-2.5868	-6.1283	-1.9242	 0.6294	 0.5662	-0.4284	-2.6050	-6.1197	-1.8495	 0.6088	 0.0486	-0.0394	-0.0182	 0.0087	 0.0746	-0.0206	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7072	37.8488	5363.0343	 0.0297	 0.0000	-4.3240	-0.3291	-213.9263	 0.1814	-0.3848	 0.0344
-3.8227	-0.6470	-214.0334	 0.1924	-0.3306	 0.0235	 0.5178	-0.3918	-2.5861	-6.1341	-1.9205	 0.6254	 0.5694	-0.4286	-2.6049	-6.1192	-1.8422	 0.6091	 0.0516	-0.0368	-0.0188	 0.0150	 0.0783	-0.0164	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7076	37.8495	5363.0533	 0.0303	 0.0000	-3.8227	-0.6470	-214.0334	 0.1924	-0.3306	 0.0235
-3.9752	-0.5947	-212.9246	 0.1562	-0.3936	 0.0407	 0.5215	-0.3890	-2.5884	-6.1368	-1.9245	 0.6196	 0.5726	-0.4288	-2.6047	-6.1186	-1.8347	 0.6094	 0.0512	-0.0398	-0.0163	 0.0181	 0.0899	-0.0102	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7090	37.8498	5363.0981	 0.0310	 0.0000	-3.9752	-0.5947	-212.9246	 0.1562	-0.3936	 0.0407
