Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 23, 2024 -- 13: 15: 49: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-5.2226	-10.4801	-97.3424	-0.1655	-0.3901	-0.1033	 0.4748	-0.3833	-2.5943	-6.1233	-1.9203	 0.5828	 0.5035	-0.4261	-2.6068	-6.1270	-1.9944	 0.6045	 0.0287	-0.0428	-0.0125	-0.0037	-0.0741	 0.0217	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7454	37.8817	5360.1392	 0.0066	 0.0000	-5.2226	-10.4801	-97.3424	-0.1655	-0.3901	-0.1033
-5.1252	-10.4412	-97.9137	-0.1600	-0.3851	-0.1029	 0.4745	-0.3854	-2.5973	-6.1332	-1.9173	 0.5910	 0.5041	-0.4261	-2.6068	-6.1270	-1.9930	 0.6045	 0.0296	-0.0406	-0.0095	 0.0063	-0.0757	 0.0135	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7462	37.8817	5360.3539	 0.0072	 0.0000	-5.1252	-10.4412	-97.9137	-0.1600	-0.3851	-0.1029
-5.2381	-10.5193	-98.0996	-0.1455	-0.3887	-0.0985	 0.4759	-0.3854	-2.5939	-6.1230	-1.9230	 0.5946	 0.5048	-0.4261	-2.6068	-6.1269	-1.9915	 0.6045	 0.0289	-0.0406	-0.0129	-0.0039	-0.0685	 0.0099	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7453	37.8818	5360.5013	 0.0079	 0.0000	-5.2381	-10.5193	-98.0996	-0.1455	-0.3887	-0.0985
-5.2160	-10.2213	-97.9676	-0.1593	-0.3773	-0.0954	 0.4718	-0.3832	-2.5930	-6.1338	-1.9241	 0.5832	 0.5055	-0.4261	-2.6068	-6.1269	-1.9898	 0.6045	 0.0338	-0.0428	-0.0138	 0.0069	-0.0657	 0.0214	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7450	37.8817	5360.4797	 0.0086	 0.0000	-5.2160	-10.2213	-97.9676	-0.1593	-0.3773	-0.0954
-5.3511	-10.0327	-97.1904	-0.1786	-0.3995	-0.0890	 0.4756	-0.3762	-2.5928	-6.1238	-1.9273	 0.5772	 0.5063	-0.4260	-2.6068	-6.1269	-1.9879	 0.6046	 0.0307	-0.0498	-0.0140	-0.0030	-0.0607	 0.0274	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7450	37.8812	5360.5303	 0.0092	 0.0000	-5.3511	-10.0327	-97.1904	-0.1786	-0.3995	-0.0890
-4.9387	-10.6243	-98.2423	-0.1556	-0.3403	-0.1090	 0.4719	-0.3806	-2.5975	-6.1390	-1.9196	 0.5808	 0.5072	-0.4260	-2.6068	-6.1268	-1.9859	 0.6046	 0.0353	-0.0455	-0.0093	 0.0121	-0.0663	 0.0238	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7454	37.8826	5360.5848	 0.0099	 0.0000	-4.9387	-10.6243	-98.2423	-0.1556	-0.3403	-0.1090
-5.2749	-10.8104	-97.4550	-0.1559	-0.4249	-0.1034	 0.4814	-0.3845	-2.5959	-6.1544	-1.9272	 0.5930	 0.5082	-0.4260	-2.6068	-6.1268	-1.9838	 0.6046	 0.0268	-0.0415	-0.0109	 0.0277	-0.0566	 0.0116	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7447	37.8827	5360.5137	 0.0105	 0.0000	-5.2749	-10.8104	-97.4550	-0.1559	-0.4249	-0.1034
-5.1494	-10.5323	-98.1909	-0.1556	-0.3823	-0.1058	 0.4789	-0.3809	-2.5945	-6.1483	-1.9254	 0.5853	 0.5092	-0.4260	-2.6068	-6.1267	-1.9815	 0.6047	 0.0303	-0.0451	-0.0123	 0.0216	-0.0560	 0.0193	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7458	37.8820	5360.5056	 0.0112	 0.0000	-5.1494	-10.5323	-98.1909	-0.1556	-0.3823	-0.1058
-5.3394	-10.2533	-98.2655	-0.1503	-0.4164	-0.0926	 0.4796	-0.3832	-2.5936	-6.1307	-1.9299	 0.5898	 0.5102	-0.4260	-2.6068	-6.1266	-1.9790	 0.6047	 0.0307	-0.0428	-0.0132	 0.0041	-0.0491	 0.0149	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7454	37.8819	5360.5511	 0.0119	 0.0000	-5.3394	-10.2533	-98.2655	-0.1503	-0.4164	-0.0926
-5.2037	-10.1418	-97.6214	-0.1733	-0.3915	-0.0909	 0.4793	-0.3845	-2.5972	-6.1371	-1.9213	 0.5888	 0.5114	-0.4261	-2.6068	-6.1266	-1.9764	 0.6048	 0.0321	-0.0416	-0.0096	 0.0106	-0.0551	 0.0160	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7452	37.8814	5360.4710	 0.0125	 0.0000	-5.2037	-10.1418	-97.6214	-0.1733	-0.3915	-0.0909
-5.2920	-10.0850	-97.5832	-0.1737	-0.4171	-0.0922	 0.4820	-0.3814	-2.5974	-6.1497	-1.9288	 0.5925	 0.5126	-0.4261	-2.6068	-6.1265	-1.9737	 0.6048	 0.0306	-0.0447	-0.0093	 0.0232	-0.0448	 0.0123	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7456	37.8818	5360.4011	 0.0132	 0.0000	-5.2920	-10.0850	-97.5832	-0.1737	-0.4171	-0.0922
-5.2405	-10.0676	-97.6010	-0.1608	-0.4079	-0.0892	 0.4789	-0.3841	-2.5943	-6.1411	-1.9323	 0.5863	 0.5138	-0.4261	-2.6068	-6.1264	-1.9707	 0.6049	 0.0350	-0.0420	-0.0125	 0.0147	-0.0385	 0.0185	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7457	37.8815	5360.4539	 0.0138	 0.0000	-5.2405	-10.0676	-97.6010	-0.1608	-0.4079	-0.0892
-5.3138	-10.0566	-97.0323	-0.1733	-0.4404	-0.0824	 0.4791	-0.3795	-2.5964	-6.1236	-1.9296	 0.5824	 0.5152	-0.4261	-2.6068	-6.1263	-1.9677	 0.6049	 0.0361	-0.0466	-0.0103	-0.0027	-0.0380	 0.0225	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7456	37.8822	5360.4420	 0.0145	 0.0000	-5.3138	-10.0566	-97.0323	-0.1733	-0.4404	-0.0824
-5.2733	-10.2908	-97.2041	-0.1612	-0.4265	-0.0945	 0.4824	-0.3846	-2.5954	-6.1399	-1.9317	 0.5925	 0.5166	-0.4261	-2.6067	-6.1262	-1.9644	 0.6050	 0.0342	-0.0415	-0.0113	 0.0138	-0.0328	 0.0125	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7454	37.8826	5360.4964	 0.0152	 0.0000	-5.2733	-10.2908	-97.2041	-0.1612	-0.4265	-0.0945
-5.3785	-10.0655	-96.6477	-0.1750	-0.4726	-0.0719	 0.4789	-0.3898	-2.5937	-6.1340	-1.9316	 0.5940	 0.5181	-0.4262	-2.6067	-6.1260	-1.9610	 0.6051	 0.0392	-0.0364	-0.0131	 0.0079	-0.0294	 0.0111	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7452	37.8826	5360.4725	 0.0158	 0.0000	-5.3785	-10.0655	-96.6477	-0.1750	-0.4726	-0.0719
-5.1863	-10.1634	-97.3051	-0.1803	-0.4139	-0.0918	 0.4851	-0.3857	-2.5983	-6.1231	-1.9330	 0.5949	 0.5196	-0.4262	-2.6067	-6.1259	-1.9574	 0.6052	 0.0345	-0.0405	-0.0084	-0.0028	-0.0245	 0.0103	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7448	37.8821	5360.4159	 0.0165	 0.0000	-5.1863	-10.1634	-97.3051	-0.1803	-0.4139	-0.0918
-5.1830	-10.3160	-98.0831	-0.1609	-0.4093	-0.0889	 0.4841	-0.3853	-2.5986	-6.1092	-1.9275	 0.5930	 0.5212	-0.4262	-2.6067	-6.1257	-1.9537	 0.6053	 0.0371	-0.0409	-0.0080	-0.0165	-0.0262	 0.0123	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7449	37.8813	5360.5005	 0.0171	 0.0000	-5.1830	-10.3160	-98.0831	-0.1609	-0.4093	-0.0889
-5.2204	-10.2638	-97.1757	-0.1728	-0.4280	-0.0836	 0.4885	-0.3882	-2.5973	-6.1341	-1.9300	 0.5955	 0.5229	-0.4263	-2.6066	-6.1255	-1.9498	 0.6054	 0.0344	-0.0380	-0.0093	 0.0086	-0.0198	 0.0099	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7457	37.8824	5360.6170	 0.0178	 0.0000	-5.2204	-10.2638	-97.1757	-0.1728	-0.4280	-0.0836
-5.3035	-10.0006	-96.3130	-0.2135	-0.4521	-0.0831	 0.4865	-0.3853	-2.5976	-6.1306	-1.9279	 0.5938	 0.5247	-0.4263	-2.6066	-6.1254	-1.9458	 0.6055	 0.0382	-0.0410	-0.0090	 0.0052	-0.0178	 0.0116	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7461	37.8826	5360.7352	 0.0185	 0.0000	-5.3035	-10.0006	-96.3130	-0.2135	-0.4521	-0.0831
-5.1974	-10.2215	-97.6809	-0.1618	-0.4306	-0.0859	 0.4875	-0.3875	-2.5976	-6.1425	-1.9339	 0.6031	 0.5265	-0.4264	-2.6066	-6.1252	-1.9415	 0.6056	 0.0390	-0.0388	-0.0090	 0.0173	-0.0076	 0.0025	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7462	37.8832	5360.8120	 0.0191	 0.0000	-5.1974	-10.2215	-97.6809	-0.1618	-0.4306	-0.0859
-4.9298	-10.4384	-98.1500	-0.1439	-0.3848	-0.0977	 0.4908	-0.3862	-2.5983	-6.1452	-1.9291	 0.5959	 0.5284	-0.4265	-2.6065	-6.1249	-1.9371	 0.6057	 0.0376	-0.0402	-0.0082	 0.0202	-0.0080	 0.0098	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7461	37.8821	5360.8164	 0.0198	 0.0000	-4.9298	-10.4384	-98.1500	-0.1439	-0.3848	-0.0977
-4.7805	-10.2794	-98.1564	-0.1487	-0.3846	-0.0953	 0.4924	-0.3893	-2.6039	-6.1343	-1.9319	 0.6004	 0.5304	-0.4265	-2.6065	-6.1247	-1.9325	 0.6058	 0.0380	-0.0372	-0.0025	 0.0096	-0.0007	 0.0054	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7473	37.8828	5360.8108	 0.0204	 0.0000	-4.7805	-10.2794	-98.1564	-0.1487	-0.3846	-0.0953
-4.8782	-10.3015	-97.8699	-0.1648	-0.4001	-0.0926	 0.4932	-0.3882	-2.6024	-6.1360	-1.9302	 0.6046	 0.5325	-0.4266	-2.6064	-6.1245	-1.9278	 0.6060	 0.0393	-0.0384	-0.0039	 0.0115	 0.0024	 0.0014	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7463	37.8811	5360.7473	 0.0211	 0.0000	-4.8782	-10.3015	-97.8699	-0.1648	-0.4001	-0.0926
-4.9182	-10.2536	-97.9186	-0.1708	-0.3959	-0.0971	 0.4905	-0.3880	-2.5972	-6.1280	-1.9321	 0.6041	 0.5346	-0.4267	-2.6063	-6.1242	-1.9229	 0.6061	 0.0441	-0.0387	-0.0091	 0.0038	 0.0092	 0.0020	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7462	37.8813	5360.6880	 0.0218	 0.0000	-4.9182	-10.2536	-97.9186	-0.1708	-0.3959	-0.0971
-4.7999	-10.5024	-97.6391	-0.1506	-0.3825	-0.0906	 0.4897	-0.3875	-2.6013	-6.1474	-1.9303	 0.6036	 0.5368	-0.4268	-2.6063	-6.1239	-1.9177	 0.6063	 0.0471	-0.0392	-0.0050	 0.0234	 0.0125	 0.0027	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7464	37.8819	5360.5878	 0.0224	 0.0000	-4.7999	-10.5024	-97.6391	-0.1506	-0.3825	-0.0906
-4.9427	-10.2479	-97.1271	-0.1899	-0.4292	-0.0896	 0.4945	-0.3913	-2.5975	-6.1358	-1.9322	 0.6083	 0.5391	-0.4269	-2.6062	-6.1236	-1.9125	 0.6064	 0.0446	-0.0356	-0.0087	 0.0122	 0.0198	-0.0019	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7462	37.8817	5360.5039	 0.0231	 0.0000	-4.9427	-10.2479	-97.1271	-0.1899	-0.4292	-0.0896
-4.6555	-10.4707	-97.7772	-0.1600	-0.3648	-0.1009	 0.4946	-0.3885	-2.5998	-6.1235	-1.9277	 0.6099	 0.5415	-0.4270	-2.6061	-6.1233	-1.9070	 0.6066	 0.0469	-0.0385	-0.0063	 0.0002	 0.0207	-0.0033	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7461	37.8815	5360.3506	 0.0237	 0.0000	-4.6555	-10.4707	-97.7772	-0.1600	-0.3648	-0.1009
-4.9568	-10.3708	-97.0932	-0.1548	-0.4336	-0.0762	 0.4942	-0.3856	-2.6003	-6.1305	-1.9284	 0.6152	 0.5439	-0.4271	-2.6060	-6.1230	-1.9014	 0.6068	 0.0497	-0.0415	-0.0057	 0.0075	 0.0271	-0.0084	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7454	37.8821	5360.4091	 0.0244	 0.0000	-4.9568	-10.3708	-97.0932	-0.1548	-0.4336	-0.0762
-4.6732	-10.4292	-97.1399	-0.1741	-0.4044	-0.0839	 0.4990	-0.3878	-2.5988	-6.1217	-1.9303	 0.6170	 0.5464	-0.4272	-2.6059	-6.1226	-1.8955	 0.6070	 0.0475	-0.0394	-0.0071	-0.0010	 0.0348	-0.0099	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7462	37.8829	5360.4332	 0.0251	 0.0000	-4.6732	-10.4292	-97.1399	-0.1741	-0.4044	-0.0839
-4.7105	-10.5410	-97.0201	-0.1656	-0.4257	-0.0795	 0.5064	-0.3853	-2.6011	-6.1278	-1.9258	 0.6249	 0.5490	-0.4274	-2.6058	-6.1223	-1.8895	 0.6072	 0.0426	-0.0421	-0.0047	 0.0055	 0.0363	-0.0176	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7463	37.8836	5360.4063	 0.0257	 0.0000	-4.7105	-10.5410	-97.0201	-0.1656	-0.4257	-0.0795
-4.5412	-10.4151	-96.8175	-0.1811	-0.4034	-0.0812	 0.5023	-0.3877	-2.5999	-6.1323	-1.9267	 0.6165	 0.5517	-0.4275	-2.6057	-6.1219	-1.8833	 0.6075	 0.0494	-0.0398	-0.0058	 0.0104	 0.0434	-0.0090	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7464	37.8838	5360.4070	 0.0264	 0.0000	-4.5412	-10.4151	-96.8175	-0.1811	-0.4034	-0.0812
-4.5438	-10.3905	-96.9582	-0.1867	-0.3956	-0.0894	 0.5054	-0.3900	-2.6023	-6.1478	-1.9303	 0.6268	 0.5544	-0.4277	-2.6056	-6.1215	-1.8769	 0.6077	 0.0490	-0.0376	-0.0033	 0.0263	 0.0533	-0.0191	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7461	37.8829	5360.4036	 0.0270	 0.0000	-4.5438	-10.3905	-96.9582	-0.1867	-0.3956	-0.0894
-4.4761	-10.1610	-97.6847	-0.1896	-0.3870	-0.0936	 0.5143	-0.3879	-2.6039	-6.1314	-1.9261	 0.6225	 0.5573	-0.4278	-2.6055	-6.1211	-1.8704	 0.6079	 0.0430	-0.0400	-0.0015	 0.0104	 0.0557	-0.0146	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7449	37.8828	5360.3845	 0.0277	 0.0000	-4.4761	-10.1610	-97.6847	-0.1896	-0.3870	-0.0936
-4.5979	-10.4072	-97.7321	-0.1270	-0.4114	-0.0954	 0.5060	-0.3877	-2.6015	-6.1363	-1.9269	 0.6228	 0.5602	-0.4280	-2.6053	-6.1206	-1.8636	 0.6082	 0.0541	-0.0403	-0.0038	 0.0157	 0.0633	-0.0146	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7439	37.8826	5360.2923	 0.0284	 0.0000	-4.5979	-10.4072	-97.7321	-0.1270	-0.4114	-0.0954
-4.5845	-10.1628	-97.3164	-0.1666	-0.4304	-0.0863	 0.5117	-0.3914	-2.6003	-6.1277	-1.9261	 0.6205	 0.5632	-0.4282	-2.6052	-6.1202	-1.8567	 0.6085	 0.0515	-0.0368	-0.0049	 0.0075	 0.0694	-0.0121	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7450	37.8827	5360.2992	 0.0290	 0.0000	-4.5845	-10.1628	-97.3164	-0.1666	-0.4304	-0.0863
-4.2084	-10.3098	-97.9904	-0.1287	-0.3906	-0.0884	 0.5142	-0.3894	-2.5997	-6.1285	-1.9272	 0.6299	 0.5662	-0.4284	-2.6050	-6.1197	-1.8495	 0.6088	 0.0520	-0.0390	-0.0054	 0.0088	 0.0777	-0.0211	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7459	37.8826	5360.2989	 0.0297	 0.0000	-4.2084	-10.3098	-97.9904	-0.1287	-0.3906	-0.0884
-4.0930	-10.0885	-98.7036	-0.1167	-0.3645	-0.0951	 0.5210	-0.3873	-2.6036	-6.1242	-1.9228	 0.6295	 0.5694	-0.4286	-2.6049	-6.1192	-1.8422	 0.6091	 0.0484	-0.0413	-0.0012	 0.0050	 0.0806	-0.0204	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7460	37.8825	5360.2706	 0.0303	 0.0000	-4.0930	-10.0885	-98.7036	-0.1167	-0.3645	-0.0951
-4.3032	-10.0684	-97.8689	-0.1301	-0.4182	-0.0829	 0.5244	-0.3906	-2.6019	-6.1183	-1.9223	 0.6379	 0.5726	-0.4288	-2.6047	-6.1186	-1.8347	 0.6094	 0.0483	-0.0382	-0.0028	-0.0003	 0.0876	-0.0285	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7454	37.8835	5360.1061	 0.0310	 0.0000	-4.3032	-10.0684	-97.8689	-0.1301	-0.4182	-0.0829
